time,band,tx_sign,tx_lat,tx_lon,rx_sign,rx_lat,rx_lon,frequency,snr,drift,power,distance,baseline_level,snr_med,snr_mad,snr_z,freq_med,freq_mad,freq_z,drift_med,drift_mad,drift_z,anomaly_score,anomaly_reason
2014-03-07 21:16:00,10,GM4WMM,59.063,-3.042,PA3FNY,52.104,5.125,10140236,-21,0,37,927,group,6.0,4.0,-4.552812626467017,10140218.0,1.0,12.140833670578713,0.0,0.0,,12.140833670578713,frequency
2014-03-07 21:16:00,14,KI7CI,39.313,-119.792,AF5ES,35.813,-106.208,14097182,-13,0,40,1257,group,-0.5,1.5,-5.620756328971626,14097182.0,0.0,,0.0,0.0,,5.620756328971626,snr
2014-03-07 21:16:00,14,KI7CI,39.313,-119.792,KC6KGE,35.146,-119.458,14097146,9,0,40,464,group,-15.5,2.0,8.262511803588291,14097146.0,0.5,0.0,-0.5,0.5,0.6744907594765952,8.262511803588291,snr
2014-03-07 21:16:00,14,KI7CI,39.313,-119.792,VE7ENP,49.896,-119.458,14097124,0,0,40,1177,group,8.0,1.0,-5.395926075812762,14097126.0,0.0,,0.0,0.0,,5.395926075812762,snr
2014-03-07 21:18:00,14,KB1MVX,33.479,-85.042,AF5ES,35.813,-106.208,14097076,-33,0,30,1950,group,-8.0,3.0,-5.620756328971626,14097079.0,2.0,-1.011736139214893,0.0,0.0,,5.620756328971626,snr
2014-03-07 21:18:00,14,KC6KGE,35.146,-119.458,AF6CH,39.021,-119.875,14097149,6,-1,37,432,group,-9.0,2.0,5.058680696074464,14097153.0,1.0,-2.697963037906381,-0.5,0.5,-0.6744907594765952,5.058680696074464,snr
2014-03-07 21:18:00,14,KE7A,32.979,-97.125,AF5ES,35.813,-106.208,14097151,-8,0,37,891,group,7.0,1.0,-10.117361392148927,14097151.0,0.0,,0.0,0.0,,10.117361392148927,snr
2014-03-07 21:18:00,10,ON7AN,50.438,4.375,GM4WMM,59.063,-3.042,10140155,-6,0,33,1069,group,2.0,1.0,-5.395926075812762,10140157.0,1.0,-1.3489815189531904,0.0,0.0,,5.395926075812762,snr
2014-03-07 21:18:00,7,OZ7IT,55.229,12.292,OH8GKP,64.813,25.458,7040121,-12,0,37,1287,group,-7.0,3.0,-1.1241512657943253,7040172.0,1.0,-34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 21:18:00,3,PA0SLT,53.271,6.875,DK6UG,49.521,8.208,3594088,10,-1,40,427,group,10.0,1.0,0.0,3594109.0,1.0,-14.164305949008499,-1.0,0.0,,14.164305949008499,frequency
2014-03-07 21:18:00,7,US3IRX,48.313,37.958,G7VFW,50.813,-0.042,7040182,-12,0,37,2724,group,-20.0,1.0,5.395926075812762,7040182.0,0.0,,0.0,0.0,,5.395926075812762,snr
2014-03-07 21:18:00,28,WK0I,32.854,-97.042,W3CSW,39.146,-77.125,28126093,-23,0,37,1918,group,6.0,1.0,-19.56023202482126,28126093.0,1.0,0.0,0.0,0.0,,19.56023202482126,snr
2014-03-07 21:20:00,14,AF5ES,35.813,-106.208,AF6CH,39.021,-119.875,14097088,-10,-1,37,1257,group,2.5,1.5,-5.620756328971626,14097088.0,0.0,,-1.0,0.0,,5.620756328971626,snr
2014-03-07 21:20:00,1,DF2JP,51.271,6.792,PA1RZ,53.146,6.875,1838025,-4,0,33,209,group,11.0,1.0,-10.117361392148927,1838025.0,0.0,,0.0,0.0,,10.117361392148927,snr
2014-03-07 21:20:00,10,DL2XL,49.479,6.958,GM4EFR,58.604,-3.375,10140275,-4,0,23,1216,group,-10.0,3.0,1.3489815189531904,10140173.0,2.0,34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 21:20:00,10,DL2XL,49.479,6.958,GM4SFW,57.563,-4.458,10140240,-14,0,23,1171,group,-13.0,1.0,-0.6744907594765952,10140137.0,1.0,69.4725482260893,0.0,0.0,,69.4725482260893,frequency
2014-03-07 21:20:00,10,DL2XL,49.479,6.958,GM4WMM,59.063,-3.042,10140252,-9,0,23,1245,group,-9.0,3.0,0.0,10140153.0,5.0,13.354917037636586,0.0,0.0,,13.354917037636586,frequency
2014-03-07 21:20:00,7,G4NDM,52.938,-1.125,G4FKK,51.354,-0.125,7040104,-12,0,23,189,group,-6.0,0.5,-8.093889113719143,7040104.5,0.5,-0.6744907594765952,0.0,0.0,,8.093889113719143,snr
2014-03-07 21:20:00,28,K3SIW,42.021,-88.375,WB1FIG,42.021,-71.292,28126119,-23,1,37,1409,group,-24.0,1.0,0.6744907594765952,28126112.0,0.5,9.442870632672333,1.0,0.0,,9.442870632672333,frequency
2014-03-07 21:20:00,14,KK4MBI,38.896,-77.125,VE7ENP,49.896,-119.458,14097102,-20,-1,37,3524,group,-9.0,1.0,-7.4193983542425475,14097100.0,0.0,,0.0,0.0,,7.4193983542425475,snr
2014-03-07 21:20:00,7,OH8GKP,64.813,25.458,DK6UG,49.521,8.208,7040180,-14,0,20,1978,group,-20.0,3.0,1.3489815189531904,7040128.0,1.0,35.07351949278295,0.0,0.0,,35.07351949278295,frequency
2014-03-07 21:20:00,7,OH8GKP,64.813,25.458,ON7KO,51.188,4.208,7040171,-10,0,20,1946,group,-11.0,3.0,0.22483025315886507,7040120.0,2.0,17.19951436665318,0.0,0.0,,17.19951436665318,frequency
2014-03-07 21:20:00,7,OH8GKP,64.813,25.458,OZ7IT,55.229,12.292,7040177,-12,0,20,1287,group,-10.0,3.0,-0.44966050631773014,7040126.0,0.5,68.79805746661272,0.0,0.0,,68.79805746661272,frequency
2014-03-07 21:20:00,7,OH8GKP,64.813,25.458,PI4THT,52.229,6.875,7040180,-11,0,20,1753,group,-14.0,3.0,0.6744907594765952,7040128.0,1.0,35.07351949278295,0.0,0.0,,35.07351949278295,frequency
2014-03-07 21:20:00,14,VE3HII,43.938,-79.458,G4DND,50.479,-3.042,14097087,-24,0,27,5559,group,-24.0,0.5,0.0,14097095.0,1.0,-5.395926075812762,0.0,0.0,,5.395926075812762,frequency
2014-03-07 21:20:00,14,VK3DXE,-38.104,145.125,DK6UG,49.521,8.208,14097022,-22,-1,37,16390,group,-22.0,2.0,0.0,14097174.0,1.0,-102.52259544044247,-1.0,0.0,,102.52259544044247,frequency
2014-03-07 21:20:00,14,VK3DXE,-38.104,145.125,LA9JO,69.063,18.542,14097036,-23,-1,37,15352,group,-23.0,1.5,0.0,14097188.0,0.5,-205.04519088088495,-1.0,0.0,,205.04519088088495,frequency
2014-03-07 21:20:00,14,VK3DXE,-38.104,145.125,OZ7IT,55.229,12.292,14097025,-23,-2,37,16045,group,-23.0,3.0,0.0,14097175.0,3.0,-33.72453797382976,-1.0,0.0,,33.72453797382976,frequency
2014-03-07 21:20:00,14,VK3DXE,-38.104,145.125,PI4THT,52.229,6.875,14097028,-13,-2,37,16449,group,-16.0,3.0,0.6744907594765952,14097179.0,1.0,-101.84810468096587,-1.0,0.0,,101.84810468096587,frequency
2014-03-07 21:20:00,14,WQ7Q,47.604,-122.042,K6CCA,37.146,-121.625,14097083,-23,1,37,1163,group,1.0,1.0,-16.187778227438287,14097083.0,0.0,,0.0,0.0,,16.187778227438287,snr
2014-03-07 21:22:00,7,DL1FX,49.729,8.542,EU2TT,54.188,28.458,7040126,-26,0,23,1446,group,-18.0,1.0,-5.395926075812762,7040125.0,1.0,0.6744907594765952,0.0,0.0,,5.395926075812762,snr
2014-03-07 21:22:00,7,DL1FX,49.729,8.542,OH8GKP,64.813,25.458,7040094,-10,0,23,1947,group,-13.0,3.0,0.6744907594765952,7040146.0,1.0,-35.07351949278295,0.0,0.0,,35.07351949278295,frequency
2014-03-07 21:22:00,14,KC3AVT,39.021,-77.042,KE7A,32.979,-97.125,14097115,-16,0,37,1922,group,-7.5,1.0,-5.73317145555106,14097115.0,0.0,,0.0,0.0,,5.73317145555106,snr
2014-03-07 21:22:00,14,KC3AVT,39.021,-77.042,VE1AIM,44.771,-63.708,14097128,-15,0,37,1273,group,-7.0,1.0,-5.395926075812762,14097126.0,0.0,,0.0,0.0,,5.395926075812762,snr
2014-03-07 21:22:00,3,PA0SLT,53.271,6.875,DK6UG,49.521,8.208,3594088,9,-1,40,427,group,10.0,1.0,-0.6744907594765952,3594109.0,1.0,-14.164305949008499,-1.0,0.0,,14.164305949008499,frequency
2014-03-07 21:22:00,14,W4MO,27.104,-82.375,G4DND,50.479,-3.042,14097197,-8,1,33,6989,group,-9.0,3.0,0.22483025315886507,14097068.0,5.0,17.401861594496157,0.0,1.0,0.6744907594765952,17.401861594496157,frequency
2014-03-07 21:22:00,14,W4MO,27.104,-82.375,VE6PDQ/1,53.479,-113.542,14097196,-23,1,33,3889,group,-15.0,3.0,-1.7986420252709205,14097065.0,5.0,17.671657898286796,1.0,0.0,,17.671657898286796,frequency
2014-03-07 21:24:00,0,DK6NI,49.563,10.958,DK7FC,49.438,8.708,475680,-15,0,20,163,group,-14.0,1.0,-0.6744907594765952,475672.5,0.5,10.117361392148927,0.0,0.0,,10.117361392148927,frequency
2014-03-07 21:24:00,0,DK6NI,49.563,10.958,DL1DBC,51.354,8.125,475679,-17,0,20,283,group,-11.0,3.0,-1.3489815189531904,475671.0,1.0,5.395926075812762,0.0,0.0,,5.395926075812762,frequency
2014-03-07 21:24:00,10,DL2XL,51.188,6.208,4X1RF,32.771,34.958,10140130,-21,0,23,3102,group,-23.0,1.0,1.3489815189531904,10140234.0,1.0,-70.1470389855659,0.0,0.0,,70.1470389855659,frequency
2014-03-07 21:24:00,10,DL2XL,51.188,6.208,K9AN,40.104,-88.125,10140130,-26,0,23,6921,group,-21.0,2.0,-1.6862268986914881,10140233.5,1.5,-46.53986240388507,0.0,0.0,,46.53986240388507,frequency
2014-03-07 21:24:00,10,DL2XL,51.188,6.208,LA9JO,69.063,18.542,10140141,-19,0,23,2092,group,-13.0,4.0,-1.011736139214893,10140242.0,7.0,-9.731938101019445,0.0,0.0,,9.731938101019445,frequency
2014-03-07 21:24:00,10,DL2XL,51.188,6.208,OX3XR,64.188,-51.708,10140141,-15,0,23,3578,group,-17.0,2.0,0.6744907594765952,10140242.0,4.0,-17.03089167678403,0.0,0.0,,17.03089167678403,frequency
2014-03-07 21:24:00,14,KC6KGE,35.146,-119.458,AF5ES,35.813,-106.208,14097162,-13,-1,37,1201,group,-2.0,1.0,-7.4193983542425475,14097163.5,0.5,-2.023472278429786,-1.0,0.0,,7.4193983542425475,snr
2014-03-07 21:24:00,7,R2DDX,54.646,38.208,OH8GKP,64.813,25.458,7040071,5,0,37,1332,group,-1.5,5.5,0.7971254430177944,7040121.5,1.5,-22.70785556904537,0.0,0.0,,22.70785556904537,frequency
2014-03-07 21:26:00,7,DL1FX,49.729,8.542,OH8GKP,64.813,25.458,7040094,-12,0,23,1947,group,-13.0,3.0,0.22483025315886507,7040146.0,1.0,-35.07351949278295,0.0,0.0,,35.07351949278295,frequency
2014-03-07 21:26:00,7,G4ZXE,51.438,-2.625,EU2TT,54.188,28.458,7040064,-13,0,37,2094,group,-12.5,1.5,-0.22483025315886507,7040073.0,1.0,-6.070416835289357,0.0,0.0,,6.070416835289357,frequency
2014-03-07 21:26:00,7,G4ZXE,51.438,-2.625,G4FKK,51.354,-0.125,7040044,-4,0,37,174,group,1.0,3.0,-1.1241512657943253,7040055.0,0.5,-14.838796708485095,0.0,0.0,,14.838796708485095,frequency
2014-03-07 21:26:00,10,ON7KO,51.188,4.208,GM4EFR,58.604,-3.375,10140237,-13,0,37,955,group,8.0,2.0,-7.0821529745042495,10140237.0,0.0,,0.0,0.0,,7.0821529745042495,snr
2014-03-07 21:26:00,10,ON7KO,51.188,4.208,GM4WMM,59.063,-3.042,10140213,-15,0,37,988,group,7.5,2.0,-7.588021044111696,10140215.0,1.5,-0.8993210126354603,0.0,0.0,,7.588021044111696,snr
2014-03-07 21:26:00,3,PA0SLT,53.271,6.875,DK6UG,49.521,8.208,3594087,10,0,40,427,group,10.0,1.0,0.0,3594109.0,1.0,-14.838796708485095,-1.0,0.0,,14.838796708485095,frequency
2014-03-07 21:26:00,7,R2DDX,54.646,38.208,OH8GKP,64.813,25.458,7040070,4,0,37,1332,group,-1.5,5.5,0.6744907594765952,7040121.5,1.5,-23.1575160753631,0.0,0.0,,23.1575160753631,frequency
2014-03-07 21:26:00,28,W3CSW,39.146,-77.125,AC7SM,36.188,-115.292,28126197,-9,1,33,3351,group,-21.0,1.0,8.093889113719143,28126197.0,0.0,,0.0,1.0,0.6744907594765952,8.093889113719143,snr
2014-03-07 21:28:00,7,EA5CHA,39.896,-0.125,OH8GKP,64.813,25.458,7040070,-25,-1,23,3221,group,-22.0,2.0,-1.011736139214893,7040122.0,1.0,-35.07351949278295,-1.0,0.0,,35.07351949278295,frequency
2014-03-07 21:28:00,10,GM4WMM,59.063,-3.042,G8YTR,50.896,-1.042,10140238,-28,0,37,917,group,0.0,3.0,-6.295247088448222,10140237.0,1.0,0.6744907594765952,0.0,0.0,,6.295247088448222,snr
2014-03-07 21:28:00,10,GM4WMM,59.063,-3.042,PA3FNY,52.104,5.125,10140236,-22,0,37,927,group,6.0,4.0,-4.721435316336167,10140218.0,1.0,12.140833670578713,0.0,0.0,,12.140833670578713,frequency
2014-03-07 21:28:00,14,KI7CI,39.313,-119.792,K7UEB/20,46.063,-118.375,14097186,4,0,40,759,group,12.0,1.0,-5.395926075812762,14097186.0,0.0,,0.0,0.0,,5.395926075812762,snr
2014-03-07 21:28:00,14,KI7CI,39.313,-119.792,KC6KGE,35.146,-119.458,14097147,9,-1,40,464,group,-15.5,2.0,8.262511803588291,14097146.0,0.5,1.3489815189531904,-0.5,0.5,-0.6744907594765952,8.262511803588291,snr
2014-03-07 21:28:00,7,US3IRX,48.313,37.958,EU2TT,54.188,28.458,7040185,-21,0,37,928,group,-6.0,2.0,-5.058680696074464,7040183.0,1.0,1.3489815189531904,0.0,0.0,,5.058680696074464,snr
2014-03-07 21:30:00,10,DL2XL,49.479,6.958,GM4EFR,58.604,-3.375,10140275,-1,0,23,1216,group,-10.0,3.0,2.0234722784297854,10140173.0,2.0,34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 21:30:00,10,DL2XL,49.479,6.958,GM4SFW,57.563,-4.458,10140240,-14,0,23,1171,group,-13.0,1.0,-0.6744907594765952,10140137.0,1.0,69.4725482260893,0.0,0.0,,69.4725482260893,frequency
2014-03-07 21:30:00,10,DL2XL,49.479,6.958,GM4WMM,59.063,-3.042,10140252,0,0,23,1245,group,-9.0,3.0,2.0234722784297854,10140153.0,5.0,13.354917037636586,0.0,0.0,,13.354917037636586,frequency
2014-03-07 21:30:00,10,DL2XL,49.479,6.958,OH7AZL,63.563,27.208,10140251,-11,0,23,1981,group,-18.0,3.0,1.5738117721120555,10140147.0,1.0,70.1470389855659,0.0,0.0,,70.1470389855659,frequency
2014-03-07 21:30:00,7,OH8GKP,64.813,25.458,DK6UG,49.521,8.208,7040179,-18,0,20,1978,group,-20.0,3.0,0.44966050631773014,7040128.0,1.0,34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 21:30:00,7,OH8GKP,64.813,25.458,ON7KO,51.188,4.208,7040170,-9,0,20,1946,group,-11.0,3.0,0.44966050631773014,7040120.0,2.0,16.86226898691488,0.0,0.0,,16.86226898691488,frequency
2014-03-07 21:30:00,14,ON7KB,51.354,4.375,G4DND,50.479,-3.042,14097129,-23,0,33,529,group,-23.0,1.5,0.0,14097137.0,0.5,-10.791852151625523,0.0,0.0,,10.791852151625523,frequency
2014-03-07 21:30:00,10,OZ7IT,55.229,12.292,F6BIA,48.688,2.292,10140262,-27,0,37,997,group,1.0,2.0,-9.442870632672333,10140262.0,1.0,0.0,0.0,0.0,,9.442870632672333,snr
2014-03-07 21:30:00,14,VE3HII,43.938,-79.458,G4DND,50.479,-3.042,14097086,-20,0,27,5559,group,-24.0,0.5,5.395926075812762,14097095.0,1.0,-6.070416835289357,0.0,0.0,,6.070416835289357,snr+frequency
2014-03-07 21:30:00,14,W4MO,27.104,-82.375,AD4PT,32.979,-97.125,14097193,-5,1,33,1561,group,-2.0,4.0,-0.5058680696074465,14097058.0,1.0,91.05625252934036,1.0,0.0,,91.05625252934036,frequency
2014-03-07 21:30:00,14,W4MO,27.104,-82.375,AF6CH,39.021,-119.875,14097189,-18,0,33,3706,group,-15.0,5.0,-0.40469445568595713,14097055.5,3.5,25.72700468289299,0.0,0.5,0.0,25.72700468289299,frequency
2014-03-07 21:30:00,14,W4MO,27.104,-82.375,DG7RJ,48.313,11.625,14097196,-22,0,33,8073,group,-21.0,2.0,-0.3372453797382976,14097071.0,11.0,7.664667721324946,1.0,0.0,,7.664667721324946,frequency
2014-03-07 21:30:00,14,W4MO,27.104,-82.375,G4DND,50.479,-3.042,14097197,-11,1,33,6989,group,-9.0,3.0,-0.44966050631773014,14097068.0,5.0,17.401861594496157,0.0,1.0,0.6744907594765952,17.401861594496157,frequency
2014-03-07 21:30:00,14,W4MO,27.104,-82.375,K4COD,33.104,-84.458,14097197,-1,1,33,697,group,-1.0,3.0,0.0,14097074.0,14.0,5.925883101115801,1.0,0.0,,5.925883101115801,frequency
2014-03-07 21:30:00,14,W4MO,27.104,-82.375,VE6PDQ/1,53.479,-113.542,14097196,-23,1,33,3889,group,-15.0,3.0,-1.7986420252709205,14097065.0,5.0,17.671657898286796,1.0,0.0,,17.671657898286796,frequency
2014-03-07 21:30:00,14,W4MO,27.104,-82.375,VE7ENP,49.896,-119.458,14097142,-26,1,33,4036,group,-19.0,5.0,-0.9442870632672333,14097012.0,6.0,14.61396645532623,0.0,0.0,,14.61396645532623,frequency
2014-03-07 21:32:00,7,DL1FX,49.729,8.542,OH8GKP,64.813,25.458,7040095,-6,0,23,1947,group,-13.0,3.0,1.5738117721120555,7040146.0,1.0,-34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 21:32:00,7,DL2XL,51.188,6.208,G4ZXE,51.438,-2.625,7040124,-13,0,23,614,group,-13.5,1.5,0.22483025315886507,7040132.5,0.5,-11.46634291110212,0.0,0.0,,11.46634291110212,frequency
2014-03-07 21:32:00,10,F6BIA,48.688,2.292,LA3JJ,59.313,10.125,10140262,-27,0,33,1286,group,-4.0,3.0,-5.171095822653896,10140262.0,0.0,,0.0,0.0,,5.171095822653896,snr
2014-03-07 21:32:00,14,K4RCG,38.479,-78.042,2E1CJF,53.479,-2.542,14097101,-25,1,37,5774,group,-14.0,3.0,-2.4731327847475155,14097111.0,1.0,-6.7449075947659525,1.0,0.0,,6.7449075947659525,frequency
2014-03-07 21:32:00,3,SM3EFS,62.479,16.958,OZ7IT,55.229,12.292,3594115,-11,0,23,849,group,-14.0,1.0,2.023472278429786,3594122.0,0.5,-9.442870632672333,0.0,0.0,,9.442870632672333,frequency
2014-03-07 21:32:00,14,VK3DXE,-38.104,145.125,DK6UG,49.521,8.208,14097022,-22,-1,37,16390,group,-22.0,2.0,0.0,14097174.0,1.0,-102.52259544044247,-1.0,0.0,,102.52259544044247,frequency
2014-03-07 21:32:00,14,VK3DXE,-38.104,145.125,LA9JO,69.063,18.542,14097036,-20,-1,37,15352,group,-23.0,1.5,1.3489815189531904,14097188.0,0.5,-205.04519088088495,-1.0,0.0,,205.04519088088495,frequency
2014-03-07 21:32:00,14,VK3DXE,-38.104,145.125,OZ7IT,55.229,12.292,14097026,-23,-2,37,16045,group,-23.0,3.0,0.0,14097175.0,3.0,-33.49970772067089,-1.0,0.0,,33.49970772067089,frequency
2014-03-07 21:32:00,14,W4AC,26.979,-82.292,K6CCA,37.146,-121.625,14097079,-32,0,30,3845,group,-17.0,0.5,-20.234722784297855,14097078.0,0.5,1.3489815189531904,0.0,0.0,,20.234722784297855,snr
2014-03-07 21:34:00,10,DL2XL,51.188,6.208,4X1RF,32.771,34.958,10140130,-21,0,23,3102,group,-23.0,1.0,1.3489815189531904,10140234.0,1.0,-70.1470389855659,0.0,0.0,,70.1470389855659,frequency
2014-03-07 21:34:00,10,DL2XL,51.188,6.208,OX3XR,64.188,-51.708,10140141,-9,0,23,3578,group,-17.0,2.0,2.697963037906381,10140242.0,4.0,-17.03089167678403,0.0,0.0,,17.03089167678403,frequency
2014-03-07 21:34:00,1,G3XIZ,52.063,-0.292,PA4PS,53.313,6.542,1838011,-18,0,20,481,group,-26.0,1.0,5.395926075812762,1838010.0,0.0,,0.0,0.0,,5.395926075812762,snr
2014-03-07 21:34:00,14,KC6KGE,35.146,-119.458,AF6CH,39.021,-119.875,14097153,13,0,37,432,group,-9.0,2.0,7.4193983542425475,14097153.0,1.0,0.0,-0.5,0.5,0.6744907594765952,7.4193983542425475,snr
2014-03-07 21:34:00,14,KC6KGE,35.146,-119.458,KI7CI,39.313,-119.792,14097162,14,-1,37,464,group,-10.0,3.0,5.395926075812762,14097161.0,1.0,0.6744907594765952,-1.0,0.0,,5.395926075812762,snr
2014-03-07 21:34:00,10,OK2SAM,49.854,18.292,G0MQW,51.479,-0.958,10140207,-8,0,27,1365,group,-17.0,1.0,6.070416835289357,10140208.0,0.0,,0.0,0.0,,6.070416835289357,snr
2014-03-07 21:36:00,7,DL1FX,49.729,8.542,EU2TT,54.188,28.458,7040126,-26,0,23,1446,group,-18.0,1.0,-5.395926075812762,7040125.0,1.0,0.6744907594765952,0.0,0.0,,5.395926075812762,snr
2014-03-07 21:36:00,7,DL1FX,49.729,8.542,OH8GKP,64.813,25.458,7040095,-10,0,23,1947,group,-13.0,3.0,0.6744907594765952,7040146.0,1.0,-34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 21:36:00,21,DL6NL,50.063,10.208,DK0SC,49.229,11.042,21096115,-24,0,27,110,group,-25.0,1.0,0.6744907594765952,21096066.0,1.0,33.050047214353164,0.0,0.0,,33.050047214353164,frequency
2014-03-07 21:36:00,7,G4ZXE,51.438,-2.625,EU2TT,54.188,28.458,7040064,-12,0,37,2094,group,-12.5,1.5,0.22483025315886507,7040073.0,1.0,-6.070416835289357,0.0,0.0,,6.070416835289357,frequency
2014-03-07 21:36:00,14,HB9CZF,47.313,8.208,KC3AVT,39.021,-77.042,14097074,-9,-1,30,6624,group,-17.0,1.0,5.395926075812762,14097077.0,1.0,-2.023472278429786,-1.0,0.0,,5.395926075812762,snr
2014-03-07 21:36:00,14,KI7CI,39.313,-119.792,KC6KGE,35.146,-119.458,14097145,10,0,40,464,group,-15.5,2.0,8.59975718332659,14097146.0,0.5,-1.3489815189531904,-0.5,0.5,0.6744907594765952,8.59975718332659,snr
2014-03-07 21:36:00,28,NH7SR,21.313,-157.792,VK4NE,-27.521,152.958,28126129,-17,0,37,7584,group,-19.0,2.0,0.6744907594765952,28126141.0,1.0,-8.093889113719143,0.0,0.0,,8.093889113719143,frequency
2014-03-07 21:36:00,3,PA0SLT,53.271,6.875,DK6UG,49.521,8.208,3594088,10,-1,40,427,group,10.0,1.0,0.0,3594109.0,1.0,-14.164305949008499,-1.0,0.0,,14.164305949008499,frequency
2014-03-07 21:36:00,7,R2DDX,54.646,38.208,OH8GKP,64.813,25.458,7040071,2,0,37,1332,group,-1.5,5.5,0.429221392394197,7040121.5,1.5,-22.70785556904537,0.0,0.0,,22.70785556904537,frequency
2014-03-07 21:36:00,28,WK0I,32.854,-97.042,W3CSW,39.146,-77.125,28126093,-19,0,37,1918,group,6.0,1.0,-16.86226898691488,28126093.0,1.0,0.0,0.0,0.0,,16.86226898691488,snr
2014-03-07 21:38:00,14,2E0DSS,52.479,-2.042,G4DND,50.479,-3.042,14097027,-26,0,33,233,group,-25.0,1.0,-0.6744907594765952,14097037.0,1.0,-6.7449075947659525,0.0,0.0,,6.7449075947659525,frequency
2014-03-07 21:38:00,10,G0PKT,51.479,0.958,LA5GOA/RX2,59.354,5.208,10140147,-22,0,23,915,group,1.0,3.0,-5.171095822653896,10140148.0,0.5,-1.3489815189531904,0.0,0.0,,5.171095822653896,snr
2014-03-07 21:38:00,14,G3JKF,50.771,0.125,G4DND,50.479,-3.042,14097156,-24,0,37,226,group,-23.0,1.0,-0.6744907594765952,14097166.0,1.0,-6.7449075947659525,0.0,0.0,,6.7449075947659525,frequency
2014-03-07 21:38:00,28,NH7SR,21.313,-157.792,VK4NE,-27.521,152.958,28126129,-12,0,37,7584,group,-19.0,2.0,2.3607176581680833,28126141.0,1.0,-8.093889113719143,0.0,0.0,,8.093889113719143,frequency
2014-03-07 21:38:00,7,OH8GKP,64.813,25.458,DK6UG,49.521,8.208,7040179,-15,0,20,1978,group,-20.0,3.0,1.1241512657943253,7040128.0,1.0,34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 21:38:00,14,ON7KB,51.354,4.375,G4DND,50.479,-3.042,14097129,-24,0,33,529,group,-23.0,1.5,-0.44966050631773014,14097137.0,0.5,-10.791852151625523,0.0,0.0,,10.791852151625523,frequency
2014-03-07 21:38:00,10,ON7KB,51.354,4.375,LA5GOA,59.354,5.208,10140188,-24,0,33,891,group,1.0,3.0,-5.620756328971626,10140187.0,1.0,0.6744907594765952,0.0,0.0,,5.620756328971626,snr
2014-03-07 21:38:00,10,ON7KO,51.188,4.208,GM4EFR,58.604,-3.375,10140236,-13,0,37,955,group,8.0,2.0,-7.0821529745042495,10140237.0,0.0,,0.0,0.0,,7.0821529745042495,snr
2014-03-07 21:38:00,10,ON7KO,51.188,4.208,GM4WMM,59.063,-3.042,10140213,-12,0,37,988,group,7.5,2.0,-6.576284904896803,10140215.0,1.5,-0.8993210126354603,0.0,0.0,,6.576284904896803,snr
2014-03-07 21:38:00,10,ON7KO,51.188,4.208,MW0CWF,51.438,-3.292,10140283,-24,0,37,522,group,10.0,3.0,-7.644228607401412,10140283.0,0.0,,0.0,0.0,,7.644228607401412,snr
2014-03-07 21:40:00,10,GM4WMM,59.063,-3.042,DK6UG,49.521,8.208,10140224,-21,0,37,1284,group,7.5,2.5,-7.689194658033186,10140223.0,1.0,0.6744907594765952,0.0,0.0,,7.689194658033186,snr
2014-03-07 21:40:00,28,K3SIW,42.021,-88.375,KE7KRF,31.938,-109.125,28126134,-25,1,37,2149,group,3.0,2.0,-9.442870632672333,28126134.0,0.0,,1.0,0.0,,9.442870632672333,snr
2014-03-07 21:42:00,14,AD4PT,32.979,-97.125,GM4SFW,57.521,-4.375,14097157,-23,0,37,7122,group,-15.0,1.0,-5.395926075812762,14097156.0,1.0,0.6744907594765952,0.0,0.0,,5.395926075812762,snr
2014-03-07 21:42:00,10,DC4LC,48.646,9.125,LA5GOA/RX2,59.354,5.208,10140125,-22,0,30,1217,group,2.0,2.0,-8.093889113719143,10140220.0,39.0,-1.6429903115455524,0.0,0.0,,8.093889113719143,snr
2014-03-07 21:42:00,7,DL1FX,49.729,8.542,EU2TT,54.188,28.458,7040126,-10,0,23,1446,group,-18.0,1.0,5.395926075812762,7040125.0,1.0,0.6744907594765952,0.0,0.0,,5.395926075812762,snr
2014-03-07 21:42:00,7,DL1FX,49.729,8.542,OH8GKP,64.813,25.458,7040095,-12,0,23,1947,group,-13.0,3.0,0.22483025315886507,7040146.0,1.0,-34.39902873330636,0.0,0.0,,34.39902873330636,frequency
2014-03-07 21:42:00,14,K4EH,33.438,-84.458,W4MO,27.479,-83.042,14097089,4,0,37,676,group,5.0,3.0,-0.22483025315886507,14097103.0,1.0,-9.442870632672333,0.0,0.0,,9.442870632672333,frequency
2014-03-07 21:42:00,18,K4RCG,38.479,-78.042,DK6UG,49.521,8.208,18106120,-3,0,37,6624,group,-5.0,2.0,0.6744907594765952,18106172.0,2.0,-17.536759746391475,0.0,0.0,,17.536759746391475,frequency
2014-03-07 21:42:00,14,K4RCG,38.479,-78.042,W4MO,27.479,-83.042,14097129,1,1,37,1308,group,2.0,2.0,-0.3372453797382976,14097018.0,12.0,6.239039525158505,1.0,0.0,,6.239039525158505,frequency
