Date,"Time
(UTC)","Decimal Time
(UTC)","Time
Seconds
(UTC)",Channel Name,"Ocean
Region","GES ID
(octal)","Channel
Unit ID",ChannelType,SU Type,BFO(Hz),BTO(us)
7/03/2014,16:28:10.801,16.4696669444444,59290.8009999998,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,87.0,9920.0
7/03/2014,16:28:10.961,16.4697113888889,59290.961,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,88.0,9920.0
7/03/2014,16:28:11.142,16.4697616666667,59291.1420000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,88.0,9920.0
7/03/2014,16:28:11.281,16.4698002777778,59291.2810000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,88.0,9920.0
7/03/2014,16:28:11.479,16.4698552777778,59291.4790000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,88.0,9920.0
7/03/2014,16:28:11.601,16.4698891666667,59291.6010000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,88.0,9920.0
7/03/2014,16:28:11.761,16.4699336111111,59291.761,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,88.0,9920.0
7/03/2014,16:28:11.952,16.4699866666667,59291.9520000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,88.0,9920.0
7/03/2014,16:28:12.081,16.4700225,59292.081,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,88.0,9920.0
7/03/2014,16:28:12.258,16.4700716666667,59292.2580000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,88.0,9920.0
7/03/2014,16:28:12.906,16.4702516666667,59292.9060000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:28:13.905,16.4705291666667,59293.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:28:13.905,16.4705291666667,59293.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:28:13.905,16.4705291666667,59293.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:28:13.905,16.4705291666667,59293.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:28:15.909,16.4710858333333,59295.9089999999,IOR-R1200-0-36E3,IOR,305.0,11.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),85.0,14860.0
7/03/2014,16:29:17.407,16.4881686111111,59357.407,IOR-R1200-0-36E3,IOR,305.0,11.0,R-Channel RX,0x22 - Access Request (R/T-Channel),95.0,14860.0
7/03/2014,16:29:17.905,16.4883069444444,59357.9049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:29:21.748,16.4893744444444,59361.7479999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,0x71 - User Data (ISU) - RLS,99.0,9940.0
7/03/2014,16:29:21.908,16.4894188888889,59361.908,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:22.068,16.4894633333333,59362.0679999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:22.228,16.4895077777778,59362.2280000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:22.388,16.4895522222222,59362.3879999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:22.570,16.4896027777778,59362.5700000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:22.708,16.4896411111111,59362.708,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,100.0,9940.0
7/03/2014,16:29:22.895,16.4896930555556,59362.8950000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,100.0,9940.0
7/03/2014,16:29:23.028,16.48973,59363.028,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:23.197,16.4897769444444,59363.1969999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:23.348,16.4898188888889,59363.348,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:23.508,16.4898633333333,59363.5079999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:23.668,16.4899077777778,59363.6680000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:23.829,16.4899525,59363.829,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:23.988,16.4899966666667,59363.9880000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:24.029,16.4900080555556,59364.0290000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:25.760,16.4904888888889,59365.76,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,100.0,9940.0
7/03/2014,16:29:25.909,16.4905302777778,59365.9090000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,100.0,9940.0
7/03/2014,16:29:26.081,16.4905780555556,59366.0810000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:26.251,16.4906252777778,59366.2510000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:26.388,16.4906633333333,59366.3879999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:26.548,16.4907077777778,59366.5480000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:26.745,16.4907625,59366.745,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:26.868,16.4907966666667,59366.8680000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:27.028,16.4908411111111,59367.028,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:27.188,16.4908855555556,59367.1880000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,98.0,9940.0
7/03/2014,16:29:27.349,16.4909302777778,59367.3490000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,100.0,9940.0
7/03/2014,16:29:27.508,16.4909744444444,59367.5079999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,100.0,9940.0
7/03/2014,16:29:27.668,16.4910188888889,59367.668,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:27.828,16.4910633333333,59367.8279999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:27.988,16.4911077777778,59367.9880000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,99.0,9940.0
7/03/2014,16:29:28.905,16.4913625,59368.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:29:30.405,16.4917791666667,59370.4050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:29:30.405,16.4917791666667,59370.4050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:29:30.405,16.4917791666667,59370.4050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:29:30.405,16.4917791666667,59370.4050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:29:38.905,16.4941402777778,59378.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x61 - Request for Acknowledge (RQA) User Data,,
7/03/2014,16:29:41.907,16.4949741666667,59381.9070000001,IOR-R1200-0-36D3,IOR,305.0,8.0,R-Channel RX,0x22 - Access Request (R/T-Channel),96.0,14920.0
7/03/2014,16:29:42.405,16.4951125,59382.405,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:29:46.242,16.4961783333333,59386.2419999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,0x71 - User Data (ISU) - RLS,93.0,9900.0
7/03/2014,16:29:46.402,16.4962227777778,59386.4020000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,93.0,9900.0
7/03/2014,16:29:46.562,16.4962672222222,59386.5619999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,93.0,9900.0
7/03/2014,16:29:46.744,16.4963177777778,59386.7440000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,93.0,9900.0
7/03/2014,16:29:46.882,16.4963561111111,59386.882,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,91.0,9900.0
7/03/2014,16:29:47.042,16.4964005555556,59387.0420000002,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,91.0,9900.0
7/03/2014,16:29:47.202,16.496445,59387.202,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,93.0,9900.0
7/03/2014,16:29:47.362,16.4964894444444,59387.3619999998,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,93.0,9900.0
7/03/2014,16:29:47.522,16.4965338888889,59387.522,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,92.0,9900.0
7/03/2014,16:29:47.682,16.4965783333333,59387.6819999999,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,92.0,9900.0
7/03/2014,16:29:47.856,16.4966266666667,59387.8560000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,91.0,9900.0
7/03/2014,16:29:47.905,16.4966402777778,59387.9050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x61 - Request for Acknowledge (RQA) User Data,,
7/03/2014,16:29:48.039,16.4966775,59388.039,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,91.0,9900.0
7/03/2014,16:29:48.162,16.4967116666667,59388.1620000001,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,93.0,9900.0
7/03/2014,16:29:48.322,16.4967561111111,59388.322,IOR-T1200-0-3718,IOR,305.0,12.0,T-Channel RX,Subsequent Signalling Unit,93.0,9900.0
7/03/2014,16:29:48.906,16.4969183333333,59388.9059999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:29:49.907,16.4971963888889,59389.907,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),87.0,14940.0
7/03/2014,16:29:50.405,16.4973347222222,59390.4049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:29:50.405,16.4973347222222,59390.4049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:29:50.405,16.4973347222222,59390.4049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:29:50.405,16.4973347222222,59390.4049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:29:52.406,16.4978905555556,59392.4060000002,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),89.0,14920.0
7/03/2014,16:41:52.907,16.6980297222222,60112.9069999999,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),141.0,14940.0
7/03/2014,16:41:53.405,16.6981680555556,60113.4050000002,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:41:57.248,16.6992355555556,60117.2480000002,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,0x71 - User Data (ISU) - RLS,142.0,9920.0
7/03/2014,16:41:57.409,16.6992802777778,60117.4090000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,142.0,9920.0
7/03/2014,16:41:57.569,16.6993247222222,60117.5689999999,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,140.0,9920.0
7/03/2014,16:41:57.728,16.6993688888889,60117.728,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,0x22 - Access Request (R/T-Channel),140.0,9920.0
7/03/2014,16:41:57.905,16.6994180555556,60117.9050000002,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,140.0,9920.0
7/03/2014,16:41:58.048,16.6994577777778,60118.0480000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,140.0,9920.0
7/03/2014,16:41:58.208,16.6995022222222,60118.2079999999,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,140.0,9920.0
7/03/2014,16:41:58.399,16.6995552777778,60118.3990000001,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,140.0,9920.0
7/03/2014,16:41:58.405,16.6995569444444,60118.4049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:41:58.528,16.6995911111111,60118.528,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,141.0,9920.0
7/03/2014,16:41:58.697,16.6996380555556,60118.6970000002,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,141.0,9920.0
7/03/2014,16:41:58.729,16.6996469444444,60118.7289999998,IOR-T1200-0-36FA,IOR,305.0,10.0,T-Channel RX,Subsequent Signalling Unit,141.0,9920.0
7/03/2014,16:41:59.405,16.6998347222222,60119.4049999999,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:42:00.405,16.7001125,60120.405,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:42:00.405,16.7001125,60120.405,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:42:00.405,16.7001125,60120.405,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:42:00.405,16.7001125,60120.405,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:42:02.068,16.7005744444444,60122.0679999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,0x71 - User Data (ISU) - RLS,147.0,9980.0
7/03/2014,16:42:02.229,16.7006191666667,60122.2290000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,147.0,9980.0
7/03/2014,16:42:02.388,16.7006633333333,60122.3879999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,147.0,9980.0
7/03/2014,16:42:02.553,16.7007091666667,60122.5530000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,147.0,9980.0
7/03/2014,16:42:02.708,16.7007522222222,60122.7079999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,148.0,9980.0
7/03/2014,16:42:02.868,16.7007966666667,60122.8680000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,148.0,9980.0
7/03/2014,16:42:03.028,16.7008411111111,60123.028,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,149.0,9980.0
7/03/2014,16:42:03.188,16.7008855555556,60123.1880000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,149.0,9980.0
7/03/2014,16:42:03.348,16.70093,60123.348,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,148.0,9980.0
7/03/2014,16:42:03.508,16.7009744444444,60123.5079999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,148.0,9980.0
7/03/2014,16:42:04.405,16.7012236111111,60124.405,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:42:04.408,16.7012244444444,60124.4079999998,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),146.0,14920.0
7/03/2014,16:42:17.406,16.704835,60137.406,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),160.0,14960.0
7/03/2014,16:42:17.905,16.7049736111111,60137.905,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:42:21.748,16.7060411111111,60141.748,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,0x71 - User Data (ISU) - RLS,157.0,9940.0
7/03/2014,16:42:21.909,16.7060858333333,60141.9089999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,157.0,9940.0
7/03/2014,16:42:22.069,16.7061302777778,60142.0690000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,154.0,9940.0
7/03/2014,16:42:22.239,16.7061775,60142.239,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,154.0,9940.0
7/03/2014,16:42:22.388,16.7062188888889,60142.388,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,156.0,9940.0
7/03/2014,16:42:22.550,16.7062638888889,60142.55,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,156.0,9940.0
7/03/2014,16:42:22.708,16.7063077777778,60142.7080000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,157.0,9940.0
7/03/2014,16:42:22.891,16.7063586111111,60142.891,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,157.0,9940.0
7/03/2014,16:42:23.039,16.7063997222222,60143.0389999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,154.0,9940.0
7/03/2014,16:42:23.188,16.7064411111111,60143.188,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,154.0,9940.0
7/03/2014,16:42:23.348,16.7064855555556,60143.3480000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,153.0,9940.0
7/03/2014,16:42:23.508,16.70653,60143.508,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,153.0,9940.0
7/03/2014,16:42:23.697,16.7065825,60143.697,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,152.0,9940.0
7/03/2014,16:42:23.828,16.7066188888889,60143.828,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,152.0,9940.0
7/03/2014,16:42:23.988,16.7066633333333,60143.9879999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,150.0,9940.0
7/03/2014,16:42:24.028,16.7066744444444,60144.0279999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,150.0,9940.0
7/03/2014,16:42:25.748,16.7071522222222,60145.7479999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,148.0,9940.0
7/03/2014,16:42:25.909,16.7071969444444,60145.9089999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,148.0,9940.0
7/03/2014,16:42:26.068,16.7072411111111,60146.068,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,148.0,9940.0
7/03/2014,16:42:26.229,16.7072858333333,60146.2289999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,148.0,9940.0
7/03/2014,16:42:26.388,16.70733,60146.388,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,146.0,9940.0
7/03/2014,16:42:26.548,16.7073744444444,60146.5479999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,146.0,9940.0
7/03/2014,16:42:26.709,16.7074191666667,60146.7090000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,148.0,9940.0
7/03/2014,16:42:26.868,16.7074633333333,60146.8679999999,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,148.0,9940.0
7/03/2014,16:42:27.028,16.7075077777778,60147.0280000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,146.0,9940.0
7/03/2014,16:42:27.189,16.7075525,60147.189,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,146.0,9940.0
7/03/2014,16:42:27.348,16.7075966666667,60147.3480000001,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,145.0,9940.0
7/03/2014,16:42:27.509,16.7076413888889,60147.509,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,145.0,9940.0
7/03/2014,16:42:27.668,16.7076855555556,60147.6680000002,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,144.0,9940.0
7/03/2014,16:42:27.828,16.70773,60147.828,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,144.0,9940.0
7/03/2014,16:42:27.988,16.7077744444444,60147.9879999998,IOR-T1200-0-36D7,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,145.0,9940.0
7/03/2014,16:42:28.906,16.7080294444444,60148.9059999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x62 - Acknowledge User Data,,
7/03/2014,16:42:29.905,16.7083069444444,60149.9049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x71 - User Data (ISU) - RLS,,
7/03/2014,16:42:29.905,16.7083069444444,60149.9049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:42:29.905,16.7083069444444,60149.9049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:42:29.905,16.7083069444444,60149.9049999998,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,Subsequent Signalling Unit,,
7/03/2014,16:42:31.906,16.7088627777778,60151.9060000001,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x62 - Acknowledge User Data (R-channel),125.0,14900.0
7/03/2014,16:42:32.906,16.7091405555556,60152.9060000002,IOR-R1200-0-36ED,IOR,305.0,4.0,R-Channel RX,0x22 - Access Request (R/T-Channel),127.0,14900.0
7/03/2014,16:42:33.405,16.7092791666667,60153.4050000001,IOR-P10500-0-3859,IOR,305.0,10.0,P-Channel TX,0x51 - T-Channel Assignment,,
7/03/2014,16:42:37.248,16.7103466666667,60157.2480000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,0x71 - User Data (ISU) - RLS,121.0,9940.0
7/03/2014,16:42:37.408,16.7103911111111,60157.408,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,121.0,9940.0
7/03/2014,16:42:37.568,16.7104355555556,60157.5680000002,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,121.0,9940.0
7/03/2014,16:42:37.765,16.7104902777778,60157.7650000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,121.0,9940.0
7/03/2014,16:42:37.888,16.7105244444444,60157.8879999998,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,120.0,9940.0
7/03/2014,16:42:38.048,16.7105688888889,60158.048,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,120.0,9940.0
7/03/2014,16:42:38.208,16.7106133333333,60158.2079999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,122.0,9940.0
7/03/2014,16:42:38.368,16.7106577777778,60158.3680000001,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,122.0,9940.0
7/03/2014,16:42:38.546,16.7107072222222,60158.5459999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,122.0,9940.0
7/03/2014,16:42:38.689,16.7107469444444,60158.6889999998,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,122.0,9940.0
7/03/2014,16:42:38.848,16.7107911111111,60158.848,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,122.0,9940.0
7/03/2014,16:42:39.041,16.7108447222222,60159.0409999999,IOR-T1200-0-36D8,IOR,305.0,8.0,T-Channel RX,Subsequent Signalling Unit,122.0,9940.0
