Latitude,Longitude,"Time
(UTC)","Seconds
(UTC)","Wind
Speed
350 hPa
(knots)","Wind
Speed
300 hPa
(knots)","Wind
Speed
250 hPa
(knots)","Wind
Speed
200 hPa
(knots)","Wind
Speed
150 hPa
(knots)","Wind
From
350 hPa
(degT)","Wind
From
300 hPa
(degT)","Wind
From
250 hPa
(degT)","Wind
From
200 hPa
(degT)","Wind
From
150 hPa
(degT)"
-7,102,2019-03-09 00:00:00,86400,3.93598510975916,13.6637197353875,14.2591295391654,16.5512394485246,19.2165521042842,110.224859431168,129.805571092265,117.613027823084,86.6335393365702,82.4436559435605
-7,102,2019-06-28 03:00:00,97200,5.91197222167214,18.6952976841298,14.6975726143796,14.2020423428484,14.3844492440605,136.33221985387,117.897271030948,110.112588289075,87.6467031338917,90.0
-7,103,2019-03-09 18:00:00,64800,1.79213607161201,8.03586347634339,14.4473552988819,20.7363659918534,54.6234137392716,139.398705354996,122.152295141282,113.805943518458,83.5411836212813,151.519720807581
-7,103,2019-03-09 21:00:00,75600,3.83386061144372,11.5980911457094,12.5374202565334,19.3234177622499,24.1928608380991,149.53445508054,129.559667968994,119.744881296942,84.8055710922652,81.2188372656145
-7,103,2019-03-09 00:00:00,86400,4.08669901457144,15.3711277763476,13.0599735023903,16.9393528605883,19.3067895745149,154.653824058053,122.082187156066,104.65675111576,86.7107573215082,85.3800765183396
-7,103,2019-06-28 03:00:00,97200,8.14097297288757,19.908042587807,11.3344637264811,12.2847281022829,19.0585997523271,146.689369175439,116.064664078286,95.9061411137705,85.4622274920933,88.2465951399285
-7,104,2019-03-09 18:00:00,64800,4.80880569726466,10.2637934377535,11.9257671578058,23.7005586332536,52.1508517558403,165.963756532074,114.623564786164,109.025606037569,82.9332702835989,147.790879201158
-7,104,2019-03-09 21:00:00,75600,7.82623754871605,12.2338722071737,11.8239444433443,20.6633503919248,24.9729175178065,165.618605408909,135.643745714175,99.4623222080256,78.0558228115537,85.088211827494
-7,104,2019-03-09 00:00:00,86400,8.81614377831854,19.1929421204275,14.9877847719923,14.6615364801899,21.0160066760419,165.963756532074,123.851010303558,92.9737310824801,83.9114718458048,92.6506896834218
-7,104,2019-06-28 03:00:00,97200,12.3445604132844,19.7403126721677,14.7783326374716,13.4575261663964,22.0512858413014,153.838433557981,115.050977816443,88.492564241225,79.1769887737929,95.0572485325591
-7,105,2019-03-09 18:00:00,64800,7.44012669032578,9.60385088063245,14.5840163574189,25.3513393662259,49.1854118185399,146.725112015165,125.942111871382,88.4724745577871,78.9485429733346,150.395549253995
-7,105,2019-03-09 21:00:00,75600,11.3760582285612,16.1701692516431,13.0397052683573,16.4940674661225,20.0555396007879,146.853004167744,117.181111085477,79.695153531234,81.869897645844,93.3338506615366
-7,105,2019-03-09 00:00:00,86400,13.1794950189335,15.707899322465,13.2666496567399,14.7642635132461,23.5237311052146,142.792078078218,102.144278049567,79.0193499898265,80.9097230791777,90.9469514467735
-7,105,2019-06-28 03:00:00,97200,15.605330801541,12.8852112978479,14.2551541300814,17.3525550892653,23.5405908317252,140.55994726331,101.30993247402,84.5226312711711,80.3266445675965,92.3662479914558
-8,80,2019-03-09 18:00:00,64800,14.3502599937474,20.1007055536853,19.5286245109891,10.0423604473266,25.4999504015819,81.4308581201624,71.3898352721727,67.7749695488864,47.3532968661083,156.170550522035
-8,80,2019-03-09 21:00:00,75600,15.012974344004,18.907322834685,17.6322875566371,8.08508462582155,13.9103771892297,85.5443971666737,75.1065270411584,75.9637565320735,27.1811110854772,56.9761324442034
-8,80,2019-03-09 00:00:00,86400,17.7060653775305,21.0913845679345,16.0152025327355,6.36738894978112,11.7051078147664,92.5168756569395,80.4508660712641,84.4278021960362,12.3390872783262,54.4623222080256
-8,80,2019-06-28 03:00:00,97200,17.9950032482588,22.6897532979177,16.7351351404128,8.69313684557154,14.1794095916658,100.581635520944,80.1341930569156,87.3369992339329,26.565051177078,56.7456334252879
-8,81,2019-03-09 18:00:00,64800,15.8896654737946,19.8624385361103,19.1485949380947,8.43950929221735,27.7364200147961,82.2664019009771,78.140220879052,84.1736579704442,51.546290783294,148.760785111791
-8,81,2019-03-09 21:00:00,75600,15.9821376345443,20.8680556136344,17.5635789170952,6.20205206055699,13.9158088087999,85.8150838748816,80.888642955216,95.0796078600146,57.8042660652868,61.6450382146759
-8,81,2019-03-09 00:00:00,86400,17.7060653775305,23.5598443170853,15.9584779063468,8.680087345827,13.1551031396283,92.5168756569395,79.0609088168079,92.7927023657133,55.9540626433983,55.8403054543306
-8,81,2019-06-28 03:00:00,97200,20.2924703559738,22.9291269022079,18.6770988069423,8.96068035806004,14.0441923813128,99.3720927085791,82.6942404666892,87.6140559696112,49.3987053549955,48.3664606634298
-8,82,2019-03-09 18:00:00,64800,16.7181927389374,22.5695329922625,18.1038618690066,14.2657527591515,28.3361593162029,89.3338000298169,82.0792600983589,93.0774553994244,70.0835940061909,149.036243467926
-8,82,2019-03-09 21:00:00,75600,16.6150385155268,23.3147920590446,17.7954690170967,14.2007120030635,14.1514015126403,96.0440921622411,82.8157326075731,96.2710774495011,70.8209919741893,69.0754982550788
-8,82,2019-03-09 00:00:00,86400,18.8061303848001,23.3948771070329,19.8281666649459,12.2075910335178,15.3674400332157,97.1250163489018,81.3986151412851,89.4382946674335,80.8376529542783,71.565051177078
-8,82,2019-06-28 03:00:00,97200,21.3504573580499,22.7836486370063,21.5906790108456,10.6077643928104,15.9691291219756,100.491477012332,86.5761287550693,87.936180271543,76.2184027643464,58.4381881583506
-8,83,2019-03-09 18:00:00,64800,17.1102487915325,24.4291066357417,20.4140693957921,15.7499392734853,29.491394679398,91.3019526725789,84.0625839005185,91.0912162252626,88.5855767885978,146.833645306161
-8,83,2019-03-09 21:00:00,75600,16.6150385155268,22.3508308082891,21.3822894168467,14.5425033285886,18.1622077997724,96.0440921622411,82.5041423602701,90.0,98.4550276771774,84.4724598483438
-8,83,2019-03-09 00:00:00,86400,19.4355289389521,20.3733079168668,21.3831729642703,12.0909627525491,19.3067895745149,98.0490617016745,82.8749836510982,89.479143625498,94.6106493186606,85.3800765183396
-8,83,2019-06-28 03:00:00,97200,21.0438561424655,20.8435971370785,19.6414881575157,10.9857313484668,18.4409280398588,101.725112015165,86.2570117043129,91.7013546053261,76.7014296695057,71.565051177078
-8,84,2019-03-09 18:00:00,64800,19.6482201290749,24.3477677218899,21.0160066760419,12.8426202965383,31.2191350312529,92.2679545359058,86.3380644244802,87.3493103165782,92.6025622024998,147.200468727381
-8,84,2019-03-09 21:00:00,75600,18.6132626117908,20.2393327519443,20.4140693957921,15.4349086634944,16.7181927389374,97.1992336383676,87.2475145997313,91.0912162252626,95.782392322364,90.6661999701831
-8,84,2019-03-09 00:00:00,86400,18.6416612417056,18.8592990775856,19.7861982066319,14.1887333320131,20.1157383354845,101.427101593945,91.1811889133266,100.75796708839,99.4623222080256,84.454682691138
-8,84,2019-06-28 03:00:00,97200,19.0615733994266,17.0715590299879,18.6619195189742,14.1514015126403,20.4112927898722,101.768288932021,82.1466866980218,90.5968094512292,74.0546040990771,70.5296979905331
-8,85,2019-03-09 18:00:00,64800,19.2430787104762,21.0016183086378,19.1130431066154,13.2181425485961,34.3422918462121,98.130102354156,88.4088597288054,85.333141628561,90.0,146.30993247402
-8,85,2019-03-09 21:00:00,75600,19.0506677574971,17.310041619701,17.5215774725572,15.1195618439456,18.5492067287712,98.2127801892859,91.930587441167,93.1798301198642,98.130102354156,95.411869152317
-8,85,2019-03-09 00:00:00,86400,17.84212070801,15.9501887101251,16.0352443855519,12.9670601055224,21.5310942311354,97.5121441030527,87.9047474353762,96.2634906143345,77.0053832080835,83.259943902053
-8,85,2019-06-28 03:00:00,97200,17.1598645927931,14.9473931613546,16.7351351404128,17.5355891321115,21.1388061309106,94.5480424091254,69.4439547804165,87.3369992339329,54.0193224313817,65.5560452195835
-8,86,2019-03-09 18:00:00,64800,19.4043978284664,18.4757280682229,17.264140803505,17.3274956615636,35.9737296215174,100.972240237812,88.1912606775079,82.2348339815747,86.7845160082518,149.832704389616
-8,86,2019-03-09 21:00:00,75600,18.9362781687461,15.3563714902808,15.8646770302088,18.4327302497049,17.1950598398042,95.3009265165257,90.0,82.9620592368153,62.3540246362613,100.420712396794
-8,86,2019-03-09 00:00:00,86400,17.3013079957244,14.4682632046096,14.0172619780457,17.5635789170952,17.0361086420259,89.3562542858246,83.8298249049704,93.1798301198642,62.300527191945,73.425992243091
-8,86,2019-06-28 03:00:00,97200,15.8217478795785,13.3461593990451,14.7847232681,17.1554601100222,16.5226781857451,84.3594505678432,77.3806777065692,92.2605019111413,70.1278241807561,61.927513064147
-8,87,2019-03-09 18:00:00,64800,18.8582972821968,15.6283163006632,16.8890892649859,22.7438112491592,36.631541871923,98.2971449698369,84.2894068625004,78.0434157568509,71.565051177078,155.883158544531
-8,87,2019-03-09 21:00:00,75600,17.8875945802067,13.6138519787506,16.8296973993279,20.6130021380565,14.6834261090446,91.2453642667683,80.1341930569156,83.3674853848615,74.128821388543,83.1572265873691
-8,87,2019-03-09 00:00:00,86400,15.5045209005169,11.0952491348141,14.9877847719923,16.636629040779,15.3797290715916,82.0730733173104,86.9872124958167,92.9737310824801,83.2901631922431,69.2744411344395
-8,87,2019-06-28 03:00:00,97200,13.6733951235957,11.7421723364882,15.2625837090352,13.4575261663964,17.7827245879015,75.1735200296443,83.3455749539934,83.418055344822,79.1769887737929,74.1406337333943
-8,88,2019-03-09 18:00:00,64800,16.1350802354233,13.8341105950689,18.6132626117908,21.5486362694299,40.6119312617679,89.3097228021349,72.8380811971347,82.8007663616324,76.9666436740862,158.962488974578
-8,88,2019-03-09 21:00:00,75600,14.9068921062929,14.2657527591515,20.9971199218172,17.9687369910116,16.2401198417148,77.957424857115,70.0835940061909,88.9390883097358,84.4127560357957,78.9590598196763
-8,88,2019-03-09 00:00:00,86400,12.5404336973308,10.7966519821157,15.5519707948792,14.0010788724252,16.969439555166,71.0033458445114,76.4641436308657,89.2838400545296,88.4088597288054,80.1060793302646
-8,88,2019-06-28 03:00:00,97200,11.6517223443466,11.8765557955517,14.8204598750956,12.1284058236076,18.8713164741391,62.1524217402118,68.8951614150704,73.2287761813696,68.3691131634821,78.111341960372
-8,89,2019-03-09 18:00:00,64800,13.4631404871106,17.2783612291979,20.9971199218172,16.636629040779,45.2318871780435,72.3498757800699,72.9920530445927,91.0609116902642,83.2901631922431,157.51272009021
-8,89,2019-03-09 21:00:00,75600,12.7777283685445,17.0361086420259,19.6328293736501,15.4557030183117,16.176010020933,56.7934296849105,73.425992243091,90.0,83.5006537203454,85.8653286262636
-8,89,2019-03-09 00:00:00,86400,10.6911447084233,13.2238585023978,14.796219447591,13.5373104205893,16.5956968679415,53.130102354156,65.6954507340633,80.1664360357929,68.9624889745782,84.6232945719492
-8,89,2019-06-28 03:00:00,97200,11.1546868784995,13.7023802969498,13.8927097595551,15.5616862234669,16.9293120801924,41.4677054161091,58.3392489033634,72.0720802379928,69.5277204802581,74.6871816391937
-8,90,2019-03-09 18:00:00,64800,14.9562381473039,19.8624385361103,17.4989195532341,16.057614501302,47.2550155343289,62.1027289690524,78.140220879052,88.7269699799433,83.0470425318261,159.030174447537
-8,90,2019-03-09 21:00:00,75600,14.9385429383644,17.2553839473477,16.1092997145491,16.0493765073185,12.8822785081666,57.7575321608767,75.6506679570529,81.6743496695732,73.1013513059618,84.8055710922652
-8,90,2019-03-09 00:00:00,86400,12.2708792154453,13.3560648360015,13.2666496567399,18.8101483595035,18.0568401288047,40.5028483853322,68.6631407081943,79.0193499898265,71.9395280638008,75.6645645804799
-8,90,2019-06-28 03:00:00,97200,12.4542649085764,13.5624079380226,13.2879935590854,20.5662054381458,16.8353093563345,34.186122486375,62.7004277886672,84.1226073933569,82.9421533501189,58.695876504409
-8,91,2019-03-09 18:00:00,64800,16.274982393124,16.463112041655,16.3016598578482,19.6559109876253,49.6932733698314,60.6795241224192,67.0678995624102,81.7732775358918,81.4692343900519,163.40809130832
-8,91,2019-03-09 21:00:00,75600,15.4752486511841,15.3120173079716,14.8675514975168,19.5257219930245,15.307081132051,57.3080158174279,69.954750574579,78.6900675259798,80.2563587129628,72.2553283749431
-8,91,2019-03-09 00:00:00,86400,14.0199573462041,13.7697750959675,14.0441923813128,21.8956631642261,19.9686859803254,45.0,71.0534953104909,85.2363583092738,83.8844964337146,58.94059117029
-8,91,2019-06-28 03:00:00,97200,13.3348298898732,11.8765557955517,15.8038263168553,22.9447767795985,16.6593256803104,36.7028550301631,68.8951614150704,85.0607844578738,88.5436413656603,55.9390911831921
-8,92,2019-03-09 18:00:00,64800,16.4447405899382,15.3009086727767,15.8217478795785,20.2617234652562,54.0699834332492,57.0613094570445,62.7838884426925,79.3803447238449,86.1493611760892,163.715077528117
-8,92,2019-03-09 21:00:00,75600,15.307081132051,14.625411555403,13.9158088087999,18.2731721595256,17.8209305334217,49.6354634269026,66.5014343240479,77.9052429229879,90.6095065766752,63.434948822922
-8,92,2019-03-09 00:00:00,86400,14.0871739428027,13.3560648360015,17.0460865153817,20.4140693957921,17.6836438427469,39.4006606634794,68.6631407081943,82.7939429986167,91.0912162252626,56.659292653523
-8,92,2019-06-28 03:00:00,97200,12.5690253514423,13.3390795834713,18.0787988271754,18.4706145290399,14.4747907317653,39.3517526262647,71.3010171958189,90.6160599083992,91.20604877922,67.9128283967717
-8,93,2019-03-09 18:00:00,64800,15.6379842980621,14.515195881067,15.3403694956838,17.8928747393027,56.2963676103141,55.1246716553978,69.6235647861636,81.2538377374448,91.8676788394342,165.19601984373
-8,93,2019-03-09 21:00:00,75600,13.4813708820386,13.2138539606234,14.6615364801899,16.621859605865,15.0632271183183,42.6626941408762,63.8118893025191,83.9114718458048,100.784297867563,70.3959118491706
-8,93,2019-03-09 00:00:00,86400,13.3899707035551,14.1153094649407,14.0078241052068,15.6283163006632,15.0632271183183,39.6990734834743,67.3194403929751,87.6140559696112,95.7105931374996,72.7341905049854
-8,93,2019-06-28 03:00:00,97200,12.0987729482815,15.1482742441962,14.9271563699984,16.1444447633361,13.9361585278976,43.6980473274211,81.1420412363716,98.2356193242095,87.9299693469589,67.0112831979194
-8,94,2019-03-09 18:00:00,64800,14.0347726181998,15.1395414520593,14.3225860197061,12.8426202965383,59.689954122765,53.4475272479085,74.3577535427913,82.1998121158183,92.6025622024998,165.284928349402
-8,94,2019-03-09 21:00:00,75600,14.1580751284381,14.2657527591515,11.0799136069114,9.21021336192995,9.72116611234988,45.5562522270807,70.0835940061909,90.0,97.2750049578893,88.8542371618249
-8,94,2019-03-09 00:00:00,86400,15.1220607385737,14.9005538721928,11.0867320159303,13.0599735023903,13.4054822329244,43.95837332399,74.8759926916894,92.0095538130211,94.2678933002908,73.1416012322617
-8,94,2019-06-28 03:00:00,97200,11.8207483507211,14.5788336933045,12.3629120989564,13.6954846293112,15.4825719020008,45.0,90.0,106.44037952168,83.480198248343,61.504361381755
-8,95,2019-03-09 18:00:00,64800,13.8067704288309,14.3370885728961,11.0816186024754,11.7662819484919,61.7598277032713,54.7436412870371,77.4711922908485,74.7448812969422,97.5946433685914,163.732581924042
-8,95,2019-03-09 21:00:00,75600,14.696287131138,13.6138519787506,9.72699473250723,13.1162698635452,13.3899707035551,52.5238204386386,80.1341930569156,92.2906100426385,96.8090501796134,76.5689711293183
-8,95,2019-03-09 00:00:00,86400,13.0932032027162,12.4542649085764,11.3227898844835,14.0010788724252,16.3514183674573,40.785821477266,87.316224840531,101.888658039628,88.4088597288054,61.606980578617
-8,95,2019-06-28 03:00:00,97200,10.3042094623142,11.6630669546436,12.5404336973308,14.4133152662851,14.8853310990661,35.7889734591833,90.0,108.996654155489,79.9024956159247,49.2363947990588
-8,96,2019-03-09 18:00:00,64800,15.2191975965072,14.625411555403,11.3810393533253,11.4686825053996,63.8439736707969,65.0715258645387,85.4260787400991,82.1466866980218,90.0,163.55139187296
-8,96,2019-03-09 21:00:00,75600,14.1900647948164,12.2106858722121,9.99521738139455,12.5494696781098,21.3867067889456,48.8879095608331,76.1849746587384,103.495733280796,106.189206257027,78.9964591482505
-8,96,2019-03-09 00:00:00,86400,10.9011381455974,9.65094810244127,11.6792544252439,16.9159151020349,22.3034450305491,31.1389724369789,80.7273982227997,108.434948822922,88.6830875942067,59.6357289998397
-8,96,2019-06-28 03:00:00,97200,8.06402663560362,7.89354058480443,12.8896092311796,18.081933607217,17.802899054289,15.3762512488262,80.0737544933483,113.085133672808,91.2319774026397,58.3924977537511
-8,97,2019-03-09 18:00:00,64800,14.1740789863678,9.8428423421641,8.36756757020639,12.0581046888499,67.6170155535722,64.8406980839683,80.9097230791777,92.6630007660671,88.1523897340054,159.116223411356
-8,97,2019-03-09 21:00:00,75600,13.3348298898732,10.6486490991984,8.00524157830523,12.3093098739428,19.3331923684505,53.2971449698369,68.5870305251282,119.054604099077,111.297354049034,74.8459319496874
-8,97,2019-03-09 00:00:00,86400,9.76189337066155,8.54628645498166,9.53276877038039,14.9991253144487,20.1832472956522,35.2724214485984,72.8014587799341,106.587338556927,93.7152891054288,61.213381689986
-8,97,2019-06-28 03:00:00,97200,7.60338941427523,7.89354058480443,10.1843353846106,13.5359147496314,19.5508628330231,32.4711922908485,80.0737544933483,113.629377730657,102.439562018847,72.6459753637387
-8,98,2019-03-09 18:00:00,64800,11.9003931563823,9.75995783116188,7.94126496511186,13.1105070030458,68.4216694282058,51.6325146151385,44.1930705448976,68.4590240814615,105.478638165418,154.235727142257
-8,98,2019-03-09 21:00:00,75600,8.66047622848852,6.90270099961479,7.97923895317339,16.1701692516431,22.519251778031,45.9093804491991,32.347443499442,92.7927023657133,117.181111085477,83.0590165712574
-8,98,2019-03-09 00:00:00,86400,7.27839339272749,3.73905953682596,10.2582698244172,9.73670134577224,18.879323822107,55.8855270546587,81.0273733851036,99.8193006387579,116.053495310491,73.244251070801
-8,98,2019-06-28 03:00:00,97200,7.44012669032578,8.39236709737824,10.5129464835343,7.94126496511186,17.3525550892653,70.1447856306789,103.392497753751,109.440034828176,111.540975918538,80.3266445675965
-8,99,2019-03-09 18:00:00,64800,9.49304872774713,8.47525115375053,12.6409688458749,11.8239444433443,62.4769884725907,47.4895529219991,53.3929251873925,88.2376089763395,117.407575437818,159.98643320478
-8,99,2019-03-09 21:00:00,75600,6.60335160964005,6.10069950057352,14.615073747746,11.7678874996966,19.0655375407608,47.3859440303888,67.5205656028969,103.851419013805,120.801445976137,87.6626941408762
-8,99,2019-03-09 00:00:00,86400,6.14697601328627,9.18762165726724,13.6747767630803,8.80113026384846,18.7255898417504,55.304846468766,96.0724564072077,95.7105931374996,96.3401917459099,85.2363583092738
-8,99,2019-06-28 03:00:00,97200,5.01647477775704,11.7662819484919,13.4631404871106,8.34722224545378,19.6328293736501,54.4623222080256,97.5946433685914,107.65012421993,117.75854060106,90.0
-8,100,2019-03-09 18:00:00,64800,8.1200599208574,10.3316751959624,13.6954846293112,9.91360691144708,61.6520550133714,47.9108378261678,78.0558228115537,96.519801751657,90.0,164.079418207319
-8,100,2019-03-09 21:00:00,75600,6.80067823588869,12.9757989990935,15.6283163006632,9.62153935523812,15.0393779874697,59.0362434679265,98.6156481841641,95.7105931374996,81.869897645844,75.7841465263265
-8,100,2019-03-09 00:00:00,86400,5.77292361314287,13.813610543409,16.5032282929693,8.01467616210776,13.4054822329244,45.0,103.840695491656,105.018360631151,75.9637565320735,73.1416012322617
-8,100,2019-06-28 03:00:00,97200,5.66056060505613,17.8410617970201,15.6138030801044,7.63809694771043,11.5736311723056,74.0546040990771,101.30993247402,108.886087369709,75.2564371635293,82.278174199869
-8,101,2019-03-09 18:00:00,64800,5.37640821483603,9.42914864109841,16.2086794339436,15.6307338606282,64.3600424104923,49.3987053549955,98.2971449698369,95.5054778579783,79.2490330068119,158.005784355795
-8,101,2019-03-09 21:00:00,75600,4.78122526506435,11.4092246494568,17.5958194978316,13.6858248576015,21.9594211819263,63.434948822922,113.070412249825,106.032339353936,78.5304696671331,79.286876977209
-8,101,2019-03-09 00:00:00,86400,5.28782870749974,16.2284823483954,17.6547743139414,13.4855743964209,15.8217478795785,72.8972710309476,108.868999455061,110.629879946126,74.9621840964177,84.3594505678432
-8,101,2019-06-28 03:00:00,97200,6.48789949954677,22.050429064775,16.43094852104,11.6452347478835,18.1819612014261,98.6156481841641,99.1301764822787,100.911128384283,75.4998332334474,96.137255949262
-8,102,2019-03-09 18:00:00,64800,2.43563016793251,8.44845893343009,17.0671317583808,19.823401996689,66.2528819696809,61.3895403340348,113.025492008528,104.511059500169,78.6900675259798,152.382388881228
-8,102,2019-03-09 21:00:00,75600,4.28087343217942,12.6723156904587,16.2086794339436,20.052713350977,25.6535926493266,87.3974377975002,110.658910063307,112.567009077875,73.673146489435,83.0365314735119
-8,102,2019-03-09 00:00:00,86400,5.69051967666264,19.4714622398739,17.704998329265,17.6022605276969,23.1521589907919,97.8533133019782,104.452428251093,98.8418145601917,83.6598082540901,92.4059705166453
-8,102,2019-06-28 03:00:00,97200,8.98804770585503,23.0728691424894,17.0039178883509,14.5840163574189,25.8889146478995,111.571307191255,99.7003919439458,100.539183728628,91.5275254422129,93.0127875041833
-8,103,2019-03-09 18:00:00,64800,2.55672824928063,11.0320667484203,16.0293523242155,24.9570254188054,65.8401105788162,98.7461622625552,104.281095735971,104.036243467926,71.8472941133489,148.891191171455
-8,103,2019-03-09 21:00:00,75600,4.48771349570353,16.1069539846911,15.8217478795785,22.1947547863208,30.3245971027542,107.65012421993,107.560272051801,100.619655276155,72.675910460029,89.6327243926619
-8,103,2019-03-09 00:00:00,86400,6.6119292511989,21.4510968299108,20.1007055536853,16.9114470842333,29.8042773668984,114.304549265937,104.162168055313,99.4623222080256,90.0,93.7395033629311
-8,103,2019-06-28 03:00:00,97200,10.1098602691588,23.1023280596204,16.8532550609433,18.0777537796976,32.1322845126023,127.97160376105,104.620873988632,97.2889523236101,90.0,86.5317707410829
-8,104,2019-03-09 18:00:00,64800,4.67331911540137,16.1280532712072,18.1038618690066,25.6329636800461,64.9150935497385,106.927513064147,105.376251248826,93.0774553994244,71.4276514895927,146.976132444203
-8,104,2019-03-09 21:00:00,75600,7.04358697140134,18.8111527190824,17.4946004319654,21.3619577399009,34.7072876174498,117.97947438848,103.749048983419,90.0,82.6809806244096,94.4971516146678
-8,104,2019-03-09 00:00:00,86400,8.66047622848852,22.7728662256457,18.4828846463336,19.8310249164081,33.0453563714903,135.909380449199,103.324531261891,92.4110297466112,91.1233027140754,90.0
-8,104,2019-06-28 03:00:00,97200,12.7836412464031,22.7969122961924,15.1819108170972,27.2311731177316,33.1024788970492,135.616059908399,101.30993247402,87.0643265535788,87.9545915111128,86.6335393365702
-8,105,2019-03-09 18:00:00,64800,8.42158147740433,20.168264832943,20.6175843326531,23.7005586332536,59.655444210399,108.853158764419,100.551809506192,81.869897645844,82.9332702835989,144.549133928736
-8,105,2019-03-09 21:00:00,75600,10.406378343751,22.6864224474449,18.8873277753324,22.2822581301363,37.6448961430021,122.799531272619,102.369061525926,81.1193408494798,83.9909940425055,94.739072318513
-8,105,2019-03-09 00:00:00,86400,12.514796321847,22.1154494824969,15.5142660434656,23.7180892240219,33.6644460230485,136.888188006741,100.124671655398,74.7448812969422,90.9391909457356,87.3523703347078
-8,105,2019-06-28 03:00:00,97200,14.2697252155591,17.9887028442909,16.1350802354233,27.8404408782565,32.3263150849048,127.806529944704,96.2034479016918,90.6902771978651,86.7979794166779,86.5526131481348
-9,80,2019-03-09 18:00:00,64800,12.8896092311796,20.1129205447483,19.2519127902802,12.8661362151496,30.6018173455533,66.9148663271917,66.6559890384225,73.5778125016847,63.0478210687711,152.783888442693
-9,80,2019-03-09 21:00:00,75600,12.2400478119119,17.2126304764895,16.8431629548087,9.80630533915032,16.8353093563345,79.939310204677,63.1455786594814,71.1468412355809,50.6306827576352,53.9239884436314
-9,80,2019-03-09 00:00:00,86400,15.7643271625455,19.7403126721677,17.6504933307761,8.24703373306124,18.0191343890135,92.8271245781613,64.9490221835571,73.3611943295737,45.0,47.1858008067756
-9,80,2019-06-28 03:00:00,97200,17.9276847864396,23.2035113877987,18.5654958267323,11.4158463706466,18.0065482633411,99.3601908019133,74.4501958302984,72.3238913013465,42.9299693469589,45.4373638675207
-9,81,2019-03-09 18:00:00,64800,15.1819108170972,19.3888135289311,16.5956968679416,10.3681829959267,33.471399183478,76.6754687381092,64.4625656093637,76.4520610119995,59.5889187328746,154.179008025811
-9,81,2019-03-09 21:00:00,75600,15.9501887101251,20.2159827213823,14.8675514975168,8.70399648359149,15.1033089510045,87.9047474353762,67.3801350519596,78.6900675259798,60.5725435968102,58.1509486809447
-9,81,2019-03-09 00:00:00,86400,16.8083548744335,23.3585088504878,17.1950598398042,11.9968438114804,17.5355891321115,95.9743232864806,71.565051177078,79.5792876032055,63.0197692817771,54.0193224313817
-9,81,2019-06-28 03:00:00,97200,19.144647994852,22.9291269022079,21.9963848655154,11.6517223443466,17.0527351874861,102.907408671266,82.6942404666892,78.7893668711233,62.1524217402118,46.8476102659946
-9,82,2019-03-09 18:00:00,64800,15.1632330440007,21.9516767199743,14.9928260720918,12.0157265783784,33.7384437622868,89.2654789657452,73.0091767080138,76.5042667192042,80.690059825014,154.763736353096
-9,82,2019-03-09 21:00:00,75600,15.9974976934807,21.151314829999,15.0582093876267,11.4703297129492,16.5363937483054,94.8792737830067,72.8972710309476,78.8351198224514,90.9710219310792,72.2040110760696
-9,82,2019-03-09 00:00:00,86400,18.8061303848001,22.6864224474449,20.9087561616801,10.1471661533688,17.4090782196991,97.1250163489018,77.6309384740745,84.1303995569853,106.699244233994,73.790975072192
-9,82,2019-06-28 03:00:00,97200,19.5237867413231,21.7710583153348,21.7023948069143,10.7773863050248,16.5169600065859,102.652556500558,90.0,83.8298249049704,97.2531946127253,63.434948822922
-9,83,2019-03-09 18:00:00,64800,14.8764439544559,22.15044703141,19.2715295803606,9.66659618422525,34.8664152271782,96.753574035531,79.3803447238449,81.2977762100532,105.154068050313,154.577855155989
-9,83,2019-03-09 21:00:00,75600,15.2129894797502,20.6633503919248,19.9639548489348,13.9361585278976,16.7351351404128,100.304846468766,78.0558228115537,83.2901631922431,120.141385552075,87.3369992339329
-9,83,2019-03-09 00:00:00,86400,17.9950032482588,19.8881036823945,21.3902400298071,13.1680221157632,17.2914773959875,100.581635520944,85.5153939904554,88.4377750831576,98.4889438805047,81.5966289094392
-9,83,2019-06-28 03:00:00,97200,19.144647994852,20.4186962332749,19.6482201290749,11.6776366879378,18.0484678830185,102.907408671266,91.6365770416167,87.7320454640942,87.1375947738883,67.8548199617767
-9,84,2019-03-09 18:00:00,64800,17.775286117821,21.6072983299028,19.5779014787261,10.6982108986914,36.3207746537666,95.6482473737353,81.7241071729248,83.1572265873691,114.702430227771,157.002729035619
-9,84,2019-03-09 21:00:00,75600,16.7452923532212,20.4251720449427,19.438444924406,15.2873204897871,15.0694969321666,99.3529792500933,81.7927835880818,90.0,101.738571206722,96.6666598909014
-9,84,2019-03-09 00:00:00,86400,18.1985790147443,19.8272138228942,20.8571887205454,14.0818084221575,17.8410617970201,103.590948447841,90.0,85.7241588873711,96.3401917459099,78.6900675259798
-9,84,2019-06-28 03:00:00,97200,18.9512377061697,18.4757280682229,18.6770988069423,15.5507559395248,19.8624385361103,100.04202363553,91.8087393224921,87.6140559696112,90.0,69.9689873191023
-9,85,2019-03-09 18:00:00,64800,17.775286117821,18.5899027117144,19.0496760259179,12.5915518502216,38.6116219996255,95.6482473737353,83.395164503246,90.0,98.8806591505202,154.9831065219
-9,85,2019-03-09 21:00:00,75600,17.5818558382461,18.8873277753324,19.0496760259179,12.6230214130011,17.1455458868941,95.7105931374996,81.1193408494798,90.0,99.7524249416538,93.9004937423819
