Longitude,Latitude
93.7535362135067,-3.87463903438336
93.7535362135067,-4.00928571644488
93.7535362135067,-4.14384983240889
93.7535362135067,-4.27822093891209
93.7535362135067,-4.41241385625168
93.7535362135067,-4.54644377540029
93.7535362135067,-4.68032620264545
93.7535362135067,-4.81407690557465
93.7535362135067,-4.94771186033674
93.7535362135067,-5.08124720009587
93.7535362135067,-5.21475184769879
93.7535362135067,-5.35271489435152
93.7535362135067,-5.48623779664729
93.7535362135067,-5.6197717604995
93.7535362135067,-5.75331861966778
93.7535362135067,-5.88688015826775
93.7535362135067,-6.0204581108725
93.7535362135067,-6.1540383467052
93.7535362135067,-6.28753282976357
93.7535362135067,-6.42093944843427
93.7535362135067,-6.5542561760659
93.7535362135067,-6.68748107771601
93.7535362135067,-6.82061231697737
93.7535362135067,-6.95364816286711
93.7535362135067,-7.08658699676187
93.7535362135067,-7.21953165531003
93.7535362135067,-7.35253696133905
93.7535362135067,-7.48560187362378
93.7535362135067,-7.61872519182763
93.7535362135067,-7.75190555349038
93.7535362135067,-7.88514143107019
93.7535362135067,-8.0184307755338
93.7535362135067,-8.15177073204324
93.7535362135067,-8.28517843159172
93.7535362135067,-8.41865243461931
93.7535362135067,-8.55219122106863
93.7535362135067,-8.68579319019754
93.7535362135067,-8.81945666055729
93.7535362135067,-8.95317987014467
93.7535362135067,-9.08696097673612
93.7535362135067,-9.2208921210748
93.7535362135067,-9.35501688475597
93.7535362135067,-9.48932598150096
93.7535362135067,-9.6238089070051
93.7535362135067,-9.75845406837891
93.7535362135067,-9.89324892007585
93.7535362135067,-10.0281801047681
93.7535362135067,-10.1632013794938
93.7535362135067,-10.2981839190473
93.7535362135067,-10.4331260760052
93.7535362135067,-10.5680262594265
93.7535362135067,-10.7028829402982
93.7535362135067,-10.8376946571786
93.7535362135067,-10.9724600220267
93.7535362135067,-11.1071777262059
93.7535362135067,-11.241932024359
93.7535362135067,-11.3767447773436
93.7535362135067,-11.5116159727174
93.7535362135067,-11.6465455533012
93.7535362135067,-11.7815334182495
93.7535362135067,-11.9165794240967
93.7535362135067,-12.0516833857752
93.7535362135067,-12.1868300868185
93.7535362135067,-12.3219939656691
93.7535362135067,-12.4571731929191
93.7535362135067,-12.5923659806274
93.7535362135067,-12.7275705847236
93.7535362135067,-12.8627853072942
93.7535362135067,-12.9980084987538
93.7535362135067,-13.1332385599022
93.7535362135067,-13.2684242595654
93.7535362135067,-13.4531131211118
93.7535362135067,-13.5881828068822
93.7535362135067,-13.7231960187363
93.7535362135067,-13.8581509526293
93.7535362135067,-13.9930459836832
93.7535362135067,-14.1278796647642
93.7535362135067,-14.2626865185715
93.7535362135067,-14.3974691489939
93.7535362135067,-14.5322282729321
93.7535362135067,-14.6669646163556
93.7535362135067,-14.8016789134567
93.7535362135067,-14.9363719058175
93.7535362135067,-15.0710443415923
93.7535362135067,-15.2056209340111
93.7535362135067,-15.3400393670344
93.7535362135067,-15.4743071993367
93.7535362135067,-15.6084321741615
93.7535362135067,-15.7424222032136
93.7535362135067,-15.8762853502936
93.7535362135067,-16.0100298146717
93.7535362135067,-16.1436620621794
93.7535362135067,-16.2771699152241
93.7535362135067,-16.4105660417438
93.7535362135067,-16.5438631200865
93.7535362135067,-16.6770737871911
93.7535362135067,-16.8102105896578
93.7535362135067,-16.9432859376105
93.7535362135067,-17.0763120612496
93.7535362135067,-17.2093511898971
93.7535362135067,-17.3424466000619
93.7535362135067,-17.475602251909
93.7535362135067,-17.6088216431666
93.7535362135067,-17.742107815674
93.7535362135067,-17.8754633613106
93.7535362135067,-18.0088904272577
93.7535362135067,-18.1423680467728
93.7535362135067,-18.275545458821
93.7535362135067,-18.4084089531635
93.7535362135067,-18.5410234636531
93.7535362135067,-18.6735289943593
93.7535362135067,-18.8061215002094
93.7535362135067,-18.9390211346777
93.7535362135067,-19.0724319324255
93.7535362135067,-19.2060978990375
93.7535362135067,-19.3396829620758
93.7535362135067,-19.473158919584
93.7535362135067,-19.6064977836557
93.7535362135067,-19.7396718944346
93.7535362135067,-19.8726540310209
93.7535362135067,-20.0054175184311
93.7535362135067,-20.1379446561108
93.7535362135067,-20.2704201998391
93.7535362135067,-20.4028468660467
93.7535362135067,-20.5352273297102
93.7535362135067,-20.667564224796
93.7535362135067,-20.7998601446955
93.7535362135067,-20.9321176426514
93.7535362135067,-21.0643392321746
93.7535362135067,-21.1965485943879
93.7535362135067,-21.3287721428593
93.7535362135067,-21.449994229979
93.7535362135067,-21.5822576141015
93.7535362135067,-21.714542932155
93.7535362135067,-21.8468545489306
93.7535362135067,-21.9791967678801
93.7535362135067,-22.111573830723
93.7535362135067,-22.2440461323526
93.7535362135067,-22.3766295801428
93.7535362135067,-22.509329682993
93.7535362135067,-22.6421519188555
93.7535362135067,-22.7751017339409
93.7535362135067,-22.9081845419102
93.7535362135067,-23.0414057230517
93.7535362135067,-23.1747218195686
93.7535362135067,-23.3080259321364
93.7535362135067,-23.4413173577849
93.7535362135067,-23.5745953863775
93.7535362135067,-23.7078593008114
93.7535362135067,-23.8411083772163
93.7535362135067,-23.9743418851568
93.7535362135067,-24.1075590878331
93.7535362135067,-24.2407330761771
93.7535362135067,-24.3738557461367
93.7535362135067,-24.5069251077038
93.7535362135067,-24.6399391611263
93.7535362135067,-24.7728958971551
93.7535362135067,-24.9057932972923
93.7535362135067,-25.038629334043
93.7535362135067,-25.1714192861478
93.7535362135067,-25.3042057222465
93.7535362135067,-25.4369903583991
93.7535362135067,-25.5697749733393
93.7535362135067,-25.7025614091716
93.7535362135067,-25.8353515720855
93.7535362135067,-25.9681474330881
93.7535362135067,-26.1009510287557
93.7535362135067,-26.2337426870493
93.7535362135067,-26.3665165691228
93.7535362135067,-26.499273576936
93.7535362135067,-26.6320146337349
93.7535362135067,-26.7647406841151
93.7535362135067,-26.8974526940891
93.7535362135067,-27.030151651156
93.7535362135067,-27.1628454394506
93.7535362135067,-27.2955580098103
93.7535362135067,-27.4282896323481
93.7535362135067,-27.5610405523143
93.7535362135067,-27.6938109903832
93.7535362135067,-27.8266011429399
93.7535362135067,-27.9594111823671
93.7535362135067,-28.0922412573331
93.7535362135067,-28.2250878869985
93.7535362135067,-28.3579502904439
93.7535362135067,-28.4908293976648
93.7535362135067,-28.6237261382243
93.7535362135067,-28.7566414412513
93.7535362135067,-28.8895762354372
93.7535362135067,-29.0225314490333
93.7535362135067,-29.1555018878861
93.7535362135067,-29.2884573621717
93.7535362135067,-29.4213969044377
93.7535362135067,-29.5543195550282
93.7535362135067,-29.6872243620319
93.7535362135067,-29.8201103812293
93.7535362135067,-29.9529766760406
93.7535362135067,-30.085822317474
93.7535362135067,-30.2185763294745
93.7535362135067,-30.3512008375193
93.7535362135067,-30.4836966873971
93.7535362135067,-30.6160647386523
93.7535362135067,-30.7483058644076
93.7535362135067,-30.8804209511878
93.7535362135067,-31.0124108987437
93.7535362135067,-31.1442824131354
93.7535362135067,-31.2760943091535
93.7535362135067,-31.4078513770277
93.7535362135067,-31.5395584731846
93.7535362135067,-31.6712205211125
93.7535362135067,-31.8028425122571
93.7535362135067,-31.9344295069511
93.7535362135067,-32.0659867503349
93.7535362135067,-32.1974575210616
93.7535362135067,-32.3287860394018
93.7535362135067,-32.4599782520588
93.7535362135067,-32.5910400418724
93.7535362135067,-32.7219772274443
93.7535362135067,-32.8527955628333
93.7535362135067,-32.9835007373166
93.7535362135067,-33.1140983752124
93.7535362135067,-33.2445563343768
93.7535362135067,-33.3270897996681
93.7535362135067,-33.457317453001
93.7535362135067,-33.5874042686851
93.7535362135067,-33.7124967315868
93.7535362135067,-33.8326016232349
93.7535362135067,-33.9477252611641
93.7535362135067,-34.0578734756357
93.7535362135067,-34.1104274676521
93.7535362135067,-34.1605302903611
93.7535362135067,-34.2557375108333
93.7535362135067,-34.2994200175202
93.7535362135067,-34.3110113413096
