Time (UTCG),Time (seconds),x (km),y (km),z (km),Unnamed: 5,"Vx
(km/sec)","Vy
(km/sec)","Vz
(km/sec)",Unnamed: 9
2014-03-07 18:09:03,65343.0,18134.853179,38072.890818,1120.017091,42186.1630555253,0.001898,-0.001203,0.032669,0.0327461932749442
2014-03-07 18:09:04,65344.0,18134.855076,38072.889615,1120.049757,42186.1636525728,0.001897,-0.001203,0.032663,0.0327401494651445
2014-03-07 18:09:05,65345.0,18134.856974,38072.888411,1120.082417,42186.1642490138,0.001897,-0.001203,0.032657,0.0327341636062387
2014-03-07 18:09:06,65346.0,18134.858871,38072.887208,1120.115071,42186.1648457934,0.001897,-0.001203,0.032651,0.0327281777525117
2014-03-07 18:09:07,65347.0,18134.860769,38072.886005,1120.147719,42186.1654428691,0.001897,-0.001203,0.032645,0.0327221919039663
2014-03-07 18:09:08,65348.0,18134.862666,38072.884801,1120.180361,42186.1660384784,0.001897,-0.001203,0.032639,0.0327162060606055
2014-03-07 18:09:09,65349.0,18134.864563,38072.883598,1120.212997,42186.1666348562,0.001897,-0.001203,0.032633,0.032710220222432
2014-03-07 18:09:10,65350.0,18134.866461,38072.882395,1120.245628,42186.1672315566,0.001897,-0.001203,0.032627,0.0327042343894487
2014-03-07 18:09:11,65351.0,18134.868358,38072.881192,1120.278252,42186.1678276665,0.001897,-0.001203,0.032621,0.0326982485616585
2014-03-07 18:09:12,65352.0,18134.870255,38072.879989,1120.31087,42186.1684236424,0.001897,-0.001203,0.032615,0.0326922627390641
2014-03-07 18:09:13,65353.0,18134.872153,38072.878786,1120.343483,42186.1690199407,0.001897,-0.001203,0.032609,0.0326862769216685
2014-03-07 18:09:14,65354.0,18134.87405,38072.877582,1120.376089,42186.1696147461,0.001897,-0.001203,0.032604,0.0326812887444788
2014-03-07 18:09:15,65355.0,18134.875947,38072.876379,1120.40869,42186.1702103465,0.001897,-0.001203,0.032598,0.0326753029366217
2014-03-07 18:09:16,65356.0,18134.877844,38072.875176,1120.441285,42186.1708058128,0.001897,-0.001203,0.032592,0.0326693171339714
2014-03-07 18:09:17,65357.0,18134.879741,38072.873973,1120.473873,42186.1714011185,0.001897,-0.001203,0.032586,0.0326633313365309
2014-03-07 18:09:18,65358.0,18134.881638,38072.87277,1120.506456,42186.1719963167,0.001897,-0.001203,0.03258,0.0326573455443029
2014-03-07 18:09:19,65359.0,18134.883535,38072.871568,1120.539033,42186.1725922833,0.001897,-0.001203,0.032574,0.0326513597572904
2014-03-07 18:09:20,65360.0,18134.885433,38072.870365,1120.571603,42186.1731876166,0.001897,-0.001203,0.032568,0.0326453739754961
2014-03-07 18:09:21,65361.0,18134.88733,38072.869162,1120.604168,42186.1737824125,0.001897,-0.001203,0.032562,0.0326393881989231
2014-03-07 18:09:22,65362.0,18134.889227,38072.867959,1120.636727,42186.1743770742,0.001897,-0.001203,0.032556,0.0326334024275741
2014-03-07 18:09:23,65363.0,18134.891124,38072.866756,1120.66928,42186.1749716018,0.001897,-0.001203,0.03255,0.0326274166614521
2014-03-07 18:09:24,65364.0,18134.89302,38072.865553,1120.701827,42186.1755655653,0.001897,-0.001203,0.032544,0.0326214309005598
2014-03-07 18:09:25,65365.0,18134.894917,38072.864351,1120.734368,42186.1761607271,0.001897,-0.001203,0.032538,0.0326154451449003
2014-03-07 18:09:26,65366.0,18134.896814,38072.863148,1120.766903,42186.1767548521,0.001897,-0.001203,0.032532,0.0326094593944763
2014-03-07 18:09:27,65367.0,18134.898711,38072.861945,1120.799432,42186.1773488429,0.001897,-0.001203,0.032526,0.0326034736492908
2014-03-07 18:09:28,65368.0,18134.900608,38072.860743,1120.831956,42186.1779436286,0.001897,-0.001203,0.03252,0.0325974879093466
2014-03-07 18:09:29,65369.0,18134.902505,38072.85954,1120.864473,42186.178537351,0.001897,-0.001203,0.032514,0.0325915021746467
2014-03-07 18:09:30,65370.0,18134.904402,38072.858337,1120.896984,42186.1791309392,0.001897,-0.001203,0.032508,0.0325855164451939
2014-03-07 18:09:31,65371.0,18134.906298,38072.857135,1120.92949,42186.1797248923,0.001897,-0.001203,0.032502,0.0325795307209911
2014-03-07 18:09:32,65372.0,18134.908195,38072.855932,1120.961989,42186.1803182119,0.001897,-0.001203,0.032496,0.0325735450020411
2014-03-07 18:09:33,65373.0,18134.910092,38072.85473,1120.994482,42186.1809122997,0.001897,-0.001202,0.03249,0.0325675223650802
2014-03-07 18:09:34,65374.0,18134.911989,38072.853527,1121.02697,42186.1815053773,0.001897,-0.001202,0.032485,0.032562534268696
2014-03-07 18:09:35,65375.0,18134.913885,38072.852325,1121.059451,42186.1820987667,0.001897,-0.001202,0.032479,0.0325565485578555
2014-03-07 18:09:36,65376.0,18134.915782,38072.851122,1121.091927,42186.1826915756,0.001897,-0.001202,0.032473,0.0325505628522765
2014-03-07 18:09:37,65377.0,18134.917678,38072.84992,1121.124397,42186.1832847229,0.001897,-0.001202,0.032467,0.0325445771519619
2014-03-07 18:09:38,65378.0,18134.919575,38072.848718,1121.15686,42186.183878139,0.001897,-0.001202,0.032461,0.0325385914569147
2014-03-07 18:09:39,65379.0,18134.921472,38072.847515,1121.189318,42186.1844705449,0.001897,-0.001202,0.032455,0.0325326057671377
2014-03-07 18:09:40,65380.0,18134.923368,38072.846313,1121.22177,42186.185063289,0.001897,-0.001202,0.032449,0.0325266200826339
2014-03-07 18:09:41,65381.0,18134.925265,38072.845111,1121.254216,42186.1856563287,0.001896,-0.001202,0.032443,0.0325205760865333
2014-03-07 18:09:42,65382.0,18134.927161,38072.843909,1121.286656,42186.186248804,0.001896,-0.001202,0.032437,0.0325145904018488
2014-03-07 18:09:43,65383.0,18134.929058,38072.842706,1121.319089,42186.1868406457,0.001896,-0.001202,0.032431,0.0325086047224423
2014-03-07 18:09:44,65384.0,18134.930954,38072.841504,1121.351517,42186.1874328521,0.001896,-0.001202,0.032425,0.0325026190483167
2014-03-07 18:09:45,65385.0,18134.93285,38072.840302,1121.383939,42186.1880249241,0.001896,-0.001202,0.032419,0.0324966333794749
2014-03-07 18:09:46,65386.0,18134.934747,38072.8391,1121.416355,42186.1886172915,0.001896,-0.001202,0.032413,0.0324906477159197
2014-03-07 18:09:47,65387.0,18134.936643,38072.837898,1121.448766,42186.1892091212,0.001896,-0.001202,0.032407,0.0324846620576542
2014-03-07 18:09:48,65388.0,18134.938539,38072.836696,1121.48117,42186.1898007897,0.001896,-0.001202,0.032401,0.0324786764046813
2014-03-07 18:09:49,65389.0,18134.940436,38072.835494,1121.513568,42186.1903927537,0.001896,-0.001202,0.032395,0.0324726907570038
2014-03-07 18:09:50,65390.0,18134.942332,38072.834292,1121.54596,42186.1909841532,0.001896,-0.001202,0.032389,0.0324667051146247
2014-03-07 18:09:51,65391.0,18134.944228,38072.83309,1121.578346,42186.1915754182,0.001896,-0.001202,0.032383,0.032460719477547
2014-03-07 18:09:52,65392.0,18134.946125,38072.831888,1121.610727,42186.1921670051,0.001896,-0.001202,0.032377,0.0324547338457736
2014-03-07 18:09:53,65393.0,18134.948021,38072.830686,1121.643101,42186.192758001,0.001896,-0.001202,0.032371,0.0324487482193073
2014-03-07 18:09:54,65394.0,18134.949917,38072.829484,1121.67547,42186.1933488889,0.001896,-0.001202,0.032365,0.0324427625981512
2014-03-07 18:09:55,65395.0,18134.951813,38072.828283,1121.707832,42186.1939405181,0.001896,-0.001202,0.032359,0.0324367769823082
2014-03-07 18:09:56,65396.0,18134.953709,38072.827081,1121.740189,42186.1945311368,0.001896,-0.001202,0.032354,0.0324317889731664
2014-03-07 18:09:57,65397.0,18134.955605,38072.825879,1121.772539,42186.1951215943,0.001896,-0.001202,0.032348,0.0324258033670717
2014-03-07 18:09:58,65398.0,18134.957501,38072.824677,1121.804884,42186.1957119438,0.001896,-0.001202,0.032342,0.0324198177662984
2014-03-07 18:09:59,65399.0,18134.959397,38072.823476,1121.837222,42186.1963030345,0.001896,-0.001202,0.032336,0.0324138321708495
2014-03-07 18:10:00,65400.0,18134.961293,38072.822274,1121.869555,42186.1968931146,0.001896,-0.001202,0.03233,0.0324078465807279
2014-03-07 18:10:01,65401.0,18134.963189,38072.821072,1121.901882,42186.1974830601,0.001896,-0.001202,0.032324,0.0324018609959366
2014-03-07 18:10:02,65402.0,18134.965085,38072.819871,1121.934202,42186.1980737468,0.001896,-0.001202,0.032318,0.0323958754164786
2014-03-07 18:10:03,65403.0,18134.966981,38072.818669,1121.966517,42186.1986634229,0.001896,-0.001202,0.032312,0.0323898898423567
2014-03-07 18:10:04,65404.0,18134.968877,38072.817468,1121.998826,42186.1992538668,0.001896,-0.001202,0.032306,0.0323839042735739
2014-03-07 18:10:05,65405.0,18134.970773,38072.816266,1122.031129,42186.1998432734,0.001896,-0.001201,0.0323,0.0323778816014884
2014-03-07 18:10:06,65406.0,18134.972669,38072.815065,1122.063426,42186.2004334478,0.001896,-0.001201,0.032294,0.0323718960365314
2014-03-07 18:10:07,65407.0,18134.974565,38072.813863,1122.095717,42186.201022585,0.001896,-0.001201,0.032288,0.03236591047692
2014-03-07 18:10:08,65408.0,18134.97646,38072.812662,1122.128002,42186.20161206,0.001896,-0.001201,0.032282,0.032359924922657
2014-03-07 18:10:09,65409.0,18134.978356,38072.81146,1122.160281,42186.2022009276,0.001896,-0.001201,0.032276,0.0323539393737455
2014-03-07 18:10:10,65410.0,18134.980252,38072.810259,1122.192554,42186.2027905629,0.001896,-0.001201,0.03227,0.0323479538301884
2014-03-07 18:10:11,65411.0,18134.982148,38072.809058,1122.224821,42186.2033800634,0.001896,-0.001201,0.032264,0.0323419682919887
2014-03-07 18:10:12,65412.0,18134.984043,38072.807856,1122.257083,42186.2039681233,0.001896,-0.001201,0.032258,0.0323359827591493
2014-03-07 18:10:13,65413.0,18134.985939,38072.806655,1122.289338,42186.2045573542,0.001896,-0.001201,0.032252,0.0323299972316733
2014-03-07 18:10:14,65414.0,18134.987835,38072.805454,1122.321587,42186.2051464501,0.001896,-0.001201,0.032246,0.0323240117095635
2014-03-07 18:10:15,65415.0,18134.98973,38072.804253,1122.35383,42186.2057349814,0.001896,-0.001201,0.03224,0.0323180261928231
2014-03-07 18:10:16,65416.0,18134.991626,38072.803051,1122.386068,42186.2063229317,0.001896,-0.001201,0.032234,0.032312040681455
2014-03-07 18:10:17,65417.0,18134.993521,38072.80185,1122.418299,42186.2069111932,0.001896,-0.001201,0.032228,0.0323060551754621
2014-03-07 18:10:18,65418.0,18134.995417,38072.800649,1122.450525,42186.2074997763,0.001896,-0.001201,0.032222,0.0323000696748475
2014-03-07 18:10:19,65419.0,18134.997313,38072.799448,1122.482744,42186.2080881978,0.001896,-0.001201,0.032216,0.0322940841796141
2014-03-07 18:10:20,65420.0,18134.999208,38072.798247,1122.514958,42186.2086760811,0.001895,-0.001201,0.032211,0.0322890375669514
2014-03-07 18:10:21,65421.0,18135.001103,38072.797046,1122.547165,42186.2092638029,0.001895,-0.001201,0.032205,0.0322830520707073
2014-03-07 18:10:22,65422.0,18135.002999,38072.795845,1122.579367,42186.2098518462,0.001895,-0.001201,0.032199,0.0322770665798489
2014-03-07 18:10:23,65423.0,18135.004894,38072.794644,1122.611562,42186.210439298,0.001895,-0.001201,0.032193,0.0322710810943792
2014-03-07 18:10:24,65424.0,18135.00679,38072.793443,1122.643752,42186.2110270713,0.001895,-0.001201,0.032187,0.0322650956143012
2014-03-07 18:10:25,65425.0,18135.008685,38072.792242,1122.675936,42186.2116142798,0.001895,-0.001201,0.032181,0.0322591101396179
2014-03-07 18:10:26,65426.0,18135.01058,38072.791041,1122.708114,42186.2122013532,0.001895,-0.001201,0.032175,0.0322531246703323
2014-03-07 18:10:27,65427.0,18135.012476,38072.78984,1122.740285,42186.2127886949,0.001895,-0.001201,0.032169,0.0322471392064475
2014-03-07 18:10:28,65428.0,18135.014371,38072.78864,1122.772451,42186.2133764008,0.001895,-0.001201,0.032163,0.0322411537479663
2014-03-07 18:10:29,65429.0,18135.016266,38072.787439,1122.804611,42186.2139630691,0.001895,-0.001201,0.032157,0.0322351682948918
2014-03-07 18:10:30,65430.0,18135.018161,38072.786238,1122.836765,42186.2145496023,0.001895,-0.001201,0.032151,0.0322291828472271
2014-03-07 18:10:31,65431.0,18135.020057,38072.785037,1122.868913,42186.2151364303,0.001895,-0.001201,0.032145,0.0322231974049752
2014-03-07 18:10:32,65432.0,18135.021952,38072.783837,1122.901055,42186.2157235959,0.001895,-0.001201,0.032139,0.032217211968139
2014-03-07 18:10:33,65433.0,18135.023847,38072.782636,1122.933191,42186.2163097239,0.001895,-0.001201,0.032133,0.0322112265367216
2014-03-07 18:10:34,65434.0,18135.025742,38072.781435,1122.965321,42186.2168957167,0.001895,-0.001201,0.032127,0.0322052411107261
2014-03-07 18:10:35,65435.0,18135.027637,38072.780235,1122.997445,42186.2174824769,0.001895,-0.001201,0.032121,0.0321992556901553
2014-03-07 18:10:36,65436.0,18135.029532,38072.779034,1123.029563,42186.2180681994,0.001895,-0.001201,0.032115,0.0321932702750124
2014-03-07 18:10:37,65437.0,18135.031427,38072.777834,1123.061675,42186.2186546893,0.001895,-0.001201,0.032109,0.0321872848653005
2014-03-07 18:10:38,65438.0,18135.033322,38072.776633,1123.093782,42186.2192401681,0.001895,-0.0012,0.032103,0.0321812621567272
2014-03-07 18:10:39,65439.0,18135.035217,38072.775433,1123.125882,42186.2198263876,0.001895,-0.0012,0.032097,0.0321752767509465
2014-03-07 18:10:40,65440.0,18135.037112,38072.774232,1123.157976,42186.2204115694,0.001895,-0.0012,0.032091,0.0321692913506033
2014-03-07 18:10:41,65441.0,18135.039007,38072.773032,1123.190065,42186.2209975451,0.001895,-0.0012,0.032085,0.0321633059557005
2014-03-07 18:10:42,65442.0,18135.040902,38072.771832,1123.222147,42186.2215833589,0.001895,-0.0012,0.032079,0.0321573205662412
2014-03-07 18:10:43,65443.0,18135.042797,38072.770631,1123.254223,42186.222168135,0.001895,-0.0012,0.032073,0.0321513351822284
2014-03-07 18:10:44,65444.0,18135.044692,38072.769431,1123.286294,42186.222753705,0.001895,-0.0012,0.032067,0.0321453498036652
2014-03-07 18:10:45,65445.0,18135.046587,38072.768231,1123.318358,42186.223339113,0.001895,-0.0012,0.032061,0.0321393644305546
2014-03-07 18:10:46,65446.0,18135.048482,38072.76703,1123.350417,42186.2239235099,0.001895,-0.0012,0.032056,0.0321343766237965
2014-03-07 18:10:47,65447.0,18135.050376,38072.76583,1123.382469,42186.2245082175,0.001895,-0.0012,0.03205,0.0321283912606903
2014-03-07 18:10:48,65448.0,18135.052271,38072.76463,1123.414516,42186.2250932463,0.001895,-0.0012,0.032044,0.0321224059030453
2014-03-07 18:10:49,65449.0,18135.054166,38072.76343,1123.446556,42186.2256781131,0.001895,-0.0012,0.032038,0.0321164205508646
2014-03-07 18:10:50,65450.0,18135.056061,38072.76223,1123.478591,42186.2262628712,0.001895,-0.0012,0.032032,0.0321104352041513
2014-03-07 18:10:51,65451.0,18135.057955,38072.76103,1123.51062,42186.2268470641,0.001895,-0.0012,0.032026,0.0321044498629084
2014-03-07 18:10:52,65452.0,18135.05985,38072.75983,1123.542643,42186.2274315514,0.001895,-0.0012,0.03202,0.032098464527139
2014-03-07 18:10:53,65453.0,18135.061745,38072.75863,1123.574659,42186.2280158768,0.001895,-0.0012,0.032014,0.0320924791968461
2014-03-07 18:10:54,65454.0,18135.063639,38072.75743,1123.60667,42186.2285996635,0.001895,-0.0012,0.032008,0.0320864938720328
2014-03-07 18:10:55,65455.0,18135.065534,38072.75623,1123.638675,42186.2291837447,0.001895,-0.0012,0.032002,0.0320805085527022
2014-03-07 18:10:56,65456.0,18135.067428,38072.75503,1123.670674,42186.2297672606,0.001895,-0.0012,0.031996,0.0320745232388573
2014-03-07 18:10:57,65457.0,18135.069323,38072.75383,1123.702667,42186.2303510709,0.001895,-0.0012,0.03199,0.0320685379305013
2014-03-07 18:10:58,65458.0,18135.071217,38072.75263,1123.734654,42186.2309343159,0.001894,-0.0012,0.031984,0.0320624935399604
2014-03-07 18:10:59,65459.0,18135.073112,38072.75143,1123.766635,42186.2315178553,0.001894,-0.0012,0.031978,0.0320565082315588
2014-03-07 18:11:00,65460.0,18135.075006,38072.75023,1123.79861,42186.2321008294,0.001894,-0.0012,0.031972,0.0320505229286513
2014-03-07 18:11:01,65461.0,18135.076901,38072.749031,1123.830579,42186.2326850003,0.001894,-0.0012,0.031966,0.0320445376312407
2014-03-07 18:11:02,65462.0,18135.078795,38072.747831,1123.862542,42186.2332677034,0.001894,-0.0012,0.03196,0.0320385523393302
2014-03-07 18:11:03,65463.0,18135.08069,38072.746631,1123.894499,42186.2338507008,0.001894,-0.0012,0.031954,0.0320325670529229
2014-03-07 18:11:04,65464.0,18135.082584,38072.745431,1123.92645,42186.2344331328,0.001894,-0.0012,0.031948,0.0320265817720218
2014-03-07 18:11:05,65465.0,18135.084478,38072.744232,1123.958395,42186.2350163318,0.001894,-0.0012,0.031942,0.0320205964966301
2014-03-07 18:11:06,65466.0,18135.086373,38072.743032,1123.990334,42186.2355989225,0.001894,-0.0012,0.031936,0.0320146112267508
2014-03-07 18:11:07,65467.0,18135.088267,38072.741833,1124.022267,42186.2361818504,0.001894,-0.0012,0.03193,0.0320086259623871
2014-03-07 18:11:08,65468.0,18135.090161,38072.740633,1124.054195,42186.2367637667,0.001894,-0.0012,0.031924,0.032002640703542
2014-03-07 18:11:09,65469.0,18135.092055,38072.739434,1124.086116,42186.2373464234,0.001894,-0.001199,0.031918,0.0319966179619034
2014-03-07 18:11:10,65470.0,18135.09395,38072.738234,1124.118031,42186.2379284718,0.001894,-0.001199,0.031912,0.031990632707091
2014-03-07 18:11:11,65471.0,18135.095844,38072.737035,1124.149941,42186.2385108838,0.001894,-0.001199,0.031906,0.0319846474578039
2014-03-07 18:11:12,65472.0,18135.097738,38072.735835,1124.181844,42186.2390922311,0.001894,-0.001199,0.0319,0.0319786622140452
2014-03-07 18:11:13,65473.0,18135.099632,38072.734636,1124.213741,42186.2396743452,0.001894,-0.001199,0.031894,0.031972676975818
2014-03-07 18:11:14,65474.0,18135.101526,38072.733436,1124.245633,42186.2402554477,0.001894,-0.001199,0.031888,0.0319666917431254
2014-03-07 18:11:15,65475.0,18135.10342,38072.732237,1124.277518,42186.2408372905,0.001894,-0.001199,0.031882,0.0319607065159705
2014-03-07 18:11:16,65476.0,18135.105314,38072.731038,1124.309398,42186.2414190242,0.001894,-0.001199,0.031877,0.0319557188309072
2014-03-07 18:11:17,65477.0,18135.107208,38072.729839,1124.341271,42186.2420005955,0.001894,-0.001199,0.031871,0.031949733613913
2014-03-07 18:11:18,65478.0,18135.109102,38072.728639,1124.373139,42186.2425811553,0.001894,-0.001199,0.031865,0.0319437484024652
2014-03-07 18:11:19,65479.0,18135.110996,38072.72744,1124.405001,42186.2431624818,0.001894,-0.001199,0.031859,0.0319377631965672
2014-03-07 18:11:20,65480.0,18135.11289,38072.726241,1124.436856,42186.2437436459,0.001894,-0.001199,0.031853,0.0319317779962219
2014-03-07 18:11:21,65481.0,18135.114784,38072.725042,1124.468706,42186.2443247009,0.001894,-0.001199,0.031847,0.0319257928014325
2014-03-07 18:11:22,65482.0,18135.116678,38072.723843,1124.50055,42186.2449056202,0.001894,-0.001199,0.031841,0.0319198076122022
2014-03-07 18:11:23,65483.0,18135.118572,38072.722644,1124.532387,42186.245486377,0.001894,-0.001199,0.031835,0.031913822428534
2014-03-07 18:11:24,65484.0,18135.120466,38072.721445,1124.564219,42186.2460670246,0.001894,-0.001199,0.031829,0.0319078372504311
2014-03-07 18:11:25,65485.0,18135.12236,38072.720246,1124.596045,42186.2466475364,0.001894,-0.001199,0.031823,0.0319018520778967
2014-03-07 18:11:26,65486.0,18135.124253,38072.719047,1124.627865,42186.2472274826,0.001894,-0.001199,0.031817,0.0318958669109338
2014-03-07 18:11:27,65487.0,18135.126147,38072.717848,1124.659678,42186.247807696,0.001894,-0.001199,0.031811,0.0318898817495456
2014-03-07 18:11:28,65488.0,18135.128041,38072.716649,1124.691486,42186.2483878003,0.001894,-0.001199,0.031805,0.0318838965937352
2014-03-07 18:11:29,65489.0,18135.129935,38072.71545,1124.723288,42186.2489677688,0.001894,-0.001199,0.031799,0.0318779114435058
2014-03-07 18:11:30,65490.0,18135.131828,38072.714251,1124.755084,42186.2495471714,0.001894,-0.001199,0.031793,0.0318719262988606
2014-03-07 18:11:31,65491.0,18135.133722,38072.713052,1124.786874,42186.2501268681,0.001894,-0.001199,0.031787,0.0318659411598026
2014-03-07 18:11:32,65492.0,18135.135616,38072.711853,1124.818658,42186.2507064288,0.001894,-0.001199,0.031781,0.031859956026335
2014-03-07 18:11:33,65493.0,18135.137509,38072.710655,1124.850436,42186.2512863262,0.001894,-0.001199,0.031775,0.031853970898461
2014-03-07 18:11:34,65494.0,18135.139403,38072.709456,1124.882208,42186.2518656151,0.001894,-0.001199,0.031769,0.0318479857761837
2014-03-07 18:11:35,65495.0,18135.141296,38072.708257,1124.913974,42186.2524443381,0.001894,-0.001199,0.031763,0.0318420006595063
2014-03-07 18:11:36,65496.0,18135.14319,38072.707059,1124.945734,42186.2530242575,0.001894,-0.001199,0.031757,0.0318360155484319
2014-03-07 18:11:37,65497.0,18135.145083,38072.70586,1124.977488,42186.2536027086,0.001894,-0.001199,0.031751,0.0318300304429638
2014-03-07 18:11:38,65498.0,18135.146977,38072.704661,1125.009237,42186.2541814802,0.001893,-0.001199,0.031745,0.0318239858440139
2014-03-07 18:11:39,65499.0,18135.14887,38072.703463,1125.040979,42186.2547605618,0.001893,-0.001199,0.031739,0.0318180007385756
2014-03-07 18:11:40,65500.0,18135.150764,38072.702264,1125.072715,42186.2553390348,0.001893,-0.001199,0.031733,0.0318120156387488
2014-03-07 18:11:41,65501.0,18135.152657,38072.701066,1125.104445,42186.2559178443,0.001893,-0.001198,0.031727,0.031805992862981
2014-03-07 18:11:42,65502.0,18135.154551,38072.699867,1125.136169,42186.2564960451,0.001893,-0.001198,0.031721,0.0318000077672946
2014-03-07 18:11:43,65503.0,18135.156444,38072.698669,1125.167888,42186.2570746092,0.001893,-0.001198,0.031715,0.0317940226772266
2014-03-07 18:11:44,65504.0,18135.158337,38072.69747,1125.1996,42186.257652108,0.001893,-0.001198,0.031709,0.0317880375927801
2014-03-07 18:11:45,65505.0,18135.160231,38072.696272,1125.231306,42186.2582308032,0.001893,-0.001198,0.031703,0.0317820525139583
2014-03-07 18:11:46,65506.0,18135.162124,38072.695074,1125.263007,42186.258808959,0.001893,-0.001198,0.031697,0.0317760674407643
2014-03-07 18:11:47,65507.0,18135.164017,38072.693875,1125.294701,42186.2593860495,0.001893,-0.001198,0.031691,0.0317700823732014
2014-03-07 18:11:48,65508.0,18135.16591,38072.692677,1125.326389,42186.2599639064,0.001893,-0.001198,0.031685,0.0317640973112727
2014-03-07 18:11:49,65509.0,18135.167804,38072.691479,1125.358072,42186.2605420838,0.001893,-0.001198,0.031679,0.0317581122549814
2014-03-07 18:11:50,65510.0,18135.169697,38072.690281,1125.389748,42186.2611196684,0.001893,-0.001198,0.031673,0.0317521272043307
2014-03-07 18:11:51,65511.0,18135.17159,38072.689083,1125.421419,42186.2616971435,0.001893,-0.001198,0.031667,0.0317461421593239
2014-03-07 18:11:52,65512.0,18135.173483,38072.687884,1125.453083,42186.2622735532,0.001893,-0.001198,0.031662,0.0317411546261317
2014-03-07 18:11:53,65513.0,18135.175376,38072.686686,1125.484742,42186.262850756,0.001893,-0.001198,0.031656,0.03173516959148
2014-03-07 18:11:54,65514.0,18135.177269,38072.685488,1125.516394,42186.2634277958,0.001893,-0.001198,0.03165,0.0317291845624813
2014-03-07 18:11:55,65515.0,18135.179162,38072.68429,1125.548041,42186.2640047261,0.001893,-0.001198,0.031644,0.0317231995391385
2014-03-07 18:11:56,65516.0,18135.181055,38072.683092,1125.579681,42186.2645814935,0.001893,-0.001198,0.031638,0.0317172145214551
2014-03-07 18:11:57,65517.0,18135.182948,38072.681894,1125.611316,42186.2651581513,0.001893,-0.001198,0.031632,0.031711229509434
2014-03-07 18:11:58,65518.0,18135.184841,38072.680696,1125.642945,42186.2657346729,0.001893,-0.001198,0.031626,0.0317052445030787
2014-03-07 18:11:59,65519.0,18135.186734,38072.679498,1125.674567,42186.2663110315,0.001893,-0.001198,0.03162,0.0316992595023922
2014-03-07 18:12:00,65520.0,18135.188627,38072.6783,1125.706184,42186.2668872805,0.001893,-0.001198,0.031614,0.0316932745073778
2014-03-07 18:12:01,65521.0,18135.19052,38072.677103,1125.737795,42186.2674642957,0.001893,-0.001198,0.031608,0.0316872895180386
2014-03-07 18:12:02,65522.0,18135.192413,38072.675905,1125.7694,42186.268040272,0.001893,-0.001198,0.031602,0.031681304534378
2014-03-07 18:12:03,65523.0,18135.194306,38072.674707,1125.800998,42186.2686160854,0.001893,-0.001198,0.031596,0.0316753195563991
2014-03-07 18:12:04,65524.0,18135.196199,38072.673509,1125.832591,42186.2691917891,0.001893,-0.001198,0.03159,0.0316693345841052
2014-03-07 18:12:05,65525.0,18135.198092,38072.672311,1125.864178,42186.2697673564,0.001893,-0.001198,0.031584,0.0316633496174994
2014-03-07 18:12:06,65526.0,18135.199984,38072.671114,1125.895759,42186.27034326,0.001893,-0.001198,0.031578,0.031657364656585
2014-03-07 18:12:07,65527.0,18135.201877,38072.669916,1125.927334,42186.2709185546,0.001893,-0.001198,0.031572,0.0316513797013653
2014-03-07 18:12:08,65528.0,18135.20377,38072.668718,1125.958903,42186.2714937128,0.001893,-0.001198,0.031566,0.0316453947518434
2014-03-07 18:12:09,65529.0,18135.205663,38072.667521,1125.990465,42186.2720696104,0.001893,-0.001198,0.03156,0.0316394098080226
2014-03-07 18:12:10,65530.0,18135.207555,38072.666323,1126.022022,42186.2726440658,0.001893,-0.001198,0.031554,0.0316334248699062
2014-03-07 18:12:11,65531.0,18135.209448,38072.665126,1126.053573,42186.2732197172,0.001893,-0.001198,0.031548,0.0316274399374973
2014-03-07 18:12:12,65532.0,18135.211341,38072.663928,1126.085118,42186.2737943297,0.001893,-0.001197,0.031542,0.0316214171409189
2014-03-07 18:12:13,65533.0,18135.213233,38072.662731,1126.116657,42186.2743692783,0.001893,-0.001197,0.031536,0.031615432212766
2014-03-07 18:12:14,65534.0,18135.215126,38072.661533,1126.14819,42186.2749436178,0.001893,-0.001197,0.03153,0.0316094472903276
2014-03-07 18:12:15,65535.0,18135.217018,38072.660336,1126.179717,42186.2755182935,0.001893,-0.001197,0.031524,0.0316034623736071
2014-03-07 18:12:16,65536.0,18135.218911,38072.659139,1126.211238,42186.2760932625,0.001893,-0.001197,0.031518,0.0315974774626077
2014-03-07 18:12:17,65537.0,18135.220803,38072.657941,1126.242753,42186.2766667626,0.001893,-0.001197,0.031512,0.0315914925573326
2014-03-07 18:12:18,65538.0,18135.222696,38072.656744,1126.274262,42186.2772414586,0.001892,-0.001197,0.031506,0.0315854477410088
2014-03-07 18:12:19,65539.0,18135.224588,38072.655547,1126.305766,42186.2778156148,0.001892,-0.001197,0.0315,0.0315794628358368
2014-03-07 18:12:20,65540.0,18135.226481,38072.654349,1126.337263,42186.2783891352,0.001892,-0.001197,0.031494,0.0315734779363947
2014-03-07 18:12:21,65541.0,18135.228373,38072.653152,1126.368754,42186.2789629916,0.001892,-0.001197,0.031488,0.0315674930426855
2014-03-07 18:12:22,65542.0,18135.230266,38072.651955,1126.400239,42186.2795371413,0.001892,-0.001197,0.031482,0.0315615081547128
2014-03-07 18:12:23,65543.0,18135.232158,38072.650758,1126.431718,42186.2801107245,0.001892,-0.001197,0.031476,0.0315555232724796
2014-03-07 18:12:24,65544.0,18135.23405,38072.649561,1126.463191,42186.2806841711,0.001892,-0.001197,0.03147,0.0315495383959893
