Latitude,Longitude,"Time
(UTC)","Seconds
(UTC)","Air
Temp
350 hPa
(°C)","Air
Temp
300 hPa
(°C)","Air
Temp
250 hPa
(°C)","Air
Temp
200 hPa
(°C)","Air
Temp
150 hPa
(°C)","∂SAT
350 hPa
26,632 ft
(°K)","∂SAT
300 hPa
30,066 ft
(°K)","∂SAT
250 hPa
34,000 ft
(°K)","∂SAT
200 hPa
38,632 ft
(°K)","∂SAT
150 hPa
44,321 ft
(°K)"
-14,89,2019-03-09 00:00:00,86400,-22.25,-30.75,-40.75,-53.15,-66.65,15.5133184,13.8167592,11.6108,3.34952680000004,-10.1504732
-14,89,2019-06-28 03:00:00,97200,-21.85,-30.85,-40.75,-53.45,-66.75,15.9133184,13.7167592,11.6108,3.04952680000002,-10.2504732
-14,90,2019-03-09 18:00:00,64800,-21.75,-29.55,-40.35,-52.85,-67.25,16.0133184,15.0167592,12.0108,3.64952680000005,-10.7504732
-14,90,2019-03-09 21:00:00,75600,-21.85,-29.95,-40.55,-52.95,-67.35,15.9133184,14.6167592,11.8108,3.54952680000002,-10.8504732
-14,90,2019-03-09 00:00:00,86400,-22.15,-30.85,-40.65,-52.85,-67.15,15.6133184,13.7167592,11.7108,3.64952680000005,-10.6504732
-14,90,2019-06-28 03:00:00,97200,-21.95,-31.05,-40.85,-53.05,-66.85,15.8133184,13.5167592,11.5108,3.44952680000003,-10.3504732
-14,91,2019-03-09 18:00:00,64800,-20.75,-29.55,-40.55,-53.25,-67.45,17.0133184,15.0167592,11.8108,3.24952680000004,-10.9504732
-14,91,2019-03-09 21:00:00,75600,-21.15,-29.95,-40.45,-53.35,-67.95,16.6133184,14.6167592,11.9108,3.14952680000005,-11.4504732
-14,91,2019-03-09 00:00:00,86400,-21.75,-30.45,-40.45,-53.05,-67.45,16.0133184,14.1167592,11.9108,3.44952680000003,-10.9504732
-14,91,2019-06-28 03:00:00,97200,-21.95,-30.55,-40.75,-52.95,-66.95,15.8133184,14.0167592,11.6108,3.54952680000002,-10.4504732
-14,92,2019-03-09 18:00:00,64800,-20.75,-29.95,-40.65,-53.45,-67.35,17.0133184,14.6167592,11.7108,3.04952680000002,-10.8504732
-14,92,2019-03-09 21:00:00,75600,-21.05,-29.95,-40.65,-53.45,-67.65,16.7133184,14.6167592,11.7108,3.04952680000002,-11.1504732
-14,92,2019-03-09 00:00:00,86400,-21.35,-30.15,-40.65,-53.15,-67.45,16.4133184,14.4167592,11.7108,3.34952680000004,-10.9504732
-14,92,2019-06-28 03:00:00,97200,-21.55,-30.05,-40.85,-52.95,-67.05,16.2133184,14.5167592,11.5108,3.54952680000002,-10.5504732
-14,93,2019-03-09 18:00:00,64800,-20.95,-30.05,-40.75,-53.15,-66.95,16.8133184,14.5167592,11.6108,3.34952680000004,-10.4504732
-14,93,2019-03-09 21:00:00,75600,-21.15,-30.05,-40.95,-53.25,-67.05,16.6133184,14.5167592,11.4108,3.24952680000004,-10.5504732
-14,93,2019-03-09 00:00:00,86400,-21.15,-29.95,-41.05,-53.25,-67.35,16.6133184,14.6167592,11.3108,3.24952680000004,-10.8504732
-14,93,2019-06-28 03:00:00,97200,-21.25,-29.95,-41.05,-53.25,-67.45,16.5133184,14.6167592,11.3108,3.24952680000004,-10.9504732
-14,94,2019-03-09 18:00:00,64800,-21.05,-29.95,-40.95,-53.15,-66.95,16.7133184,14.6167592,11.4108,3.34952680000004,-10.4504732
-14,94,2019-03-09 21:00:00,75600,-21.25,-29.95,-41.05,-53.45,-67.05,16.5133184,14.6167592,11.3108,3.04952680000002,-10.5504732
-14,94,2019-03-09 00:00:00,86400,-21.35,-29.95,-41.15,-53.35,-67.35,16.4133184,14.6167592,11.2108,3.14952680000005,-10.8504732
-14,94,2019-06-28 03:00:00,97200,-21.25,-30.05,-41.05,-53.25,-67.45,16.5133184,14.5167592,11.3108,3.24952680000004,-10.9504732
-14,95,2019-03-09 18:00:00,64800,-21.15,-29.95,-40.95,-53.65,-66.85,16.6133184,14.6167592,11.4108,2.84952680000004,-10.3504732
-14,95,2019-03-09 21:00:00,75600,-21.35,-29.95,-40.85,-53.65,-67.05,16.4133184,14.6167592,11.5108,2.84952680000004,-10.5504732
-14,95,2019-03-09 00:00:00,86400,-21.45,-29.95,-40.95,-53.35,-67.25,16.3133184,14.6167592,11.4108,3.14952680000005,-10.7504732
-14,95,2019-06-28 03:00:00,97200,-21.45,-29.95,-40.95,-53.25,-67.05,16.3133184,14.6167592,11.4108,3.24952680000004,-10.5504732
-14,96,2019-03-09 18:00:00,64800,-21.35,-29.95,-40.75,-53.75,-66.85,16.4133184,14.6167592,11.6108,2.74952680000004,-10.3504732
-14,96,2019-03-09 21:00:00,75600,-21.35,-30.05,-40.75,-53.65,-67.05,16.4133184,14.5167592,11.6108,2.84952680000004,-10.5504732
-14,96,2019-03-09 00:00:00,86400,-21.55,-29.95,-40.95,-53.45,-67.15,16.2133184,14.6167592,11.4108,3.04952680000002,-10.6504732
-14,96,2019-06-28 03:00:00,97200,-21.55,-29.85,-40.95,-53.35,-67.05,16.2133184,14.7167592,11.4108,3.14952680000005,-10.5504732
-14,97,2019-03-09 18:00:00,64800,-21.35,-29.95,-40.55,-53.65,-67.15,16.4133184,14.6167592,11.8108,2.84952680000004,-10.6504732
-14,97,2019-03-09 21:00:00,75600,-21.35,-29.95,-40.75,-53.65,-67.15,16.4133184,14.6167592,11.6108,2.84952680000004,-10.6504732
-14,97,2019-03-09 00:00:00,86400,-21.65,-29.85,-40.95,-53.55,-67.15,16.1133184,14.7167592,11.4108,2.94952680000003,-10.6504732
-14,97,2019-06-28 03:00:00,97200,-21.55,-29.85,-40.95,-53.25,-67.05,16.2133184,14.7167592,11.4108,3.24952680000004,-10.5504732
-14,98,2019-03-09 18:00:00,64800,-21.35,-29.85,-40.45,-53.55,-67.15,16.4133184,14.7167592,11.9108,2.94952680000003,-10.6504732
-14,98,2019-03-09 21:00:00,75600,-21.45,-29.65,-40.75,-53.45,-67.05,16.3133184,14.9167592,11.6108,3.04952680000002,-10.5504732
-14,98,2019-03-09 00:00:00,86400,-21.65,-29.65,-40.95,-53.25,-67.05,16.1133184,14.9167592,11.4108,3.24952680000004,-10.5504732
-14,98,2019-06-28 03:00:00,97200,-21.45,-30.05,-41.15,-53.25,-67.05,16.3133184,14.5167592,11.2108,3.24952680000004,-10.5504732
-14,99,2019-03-09 18:00:00,64800,-21.25,-29.55,-40.65,-53.35,-66.95,16.5133184,15.0167592,11.7108,3.14952680000005,-10.4504732
-14,99,2019-03-09 21:00:00,75600,-21.25,-29.65,-40.95,-53.25,-66.95,16.5133184,14.9167592,11.4108,3.24952680000004,-10.4504732
-14,99,2019-03-09 00:00:00,86400,-21.25,-29.95,-41.25,-53.25,-67.15,16.5133184,14.6167592,11.1108,3.24952680000004,-10.6504732
-14,99,2019-06-28 03:00:00,97200,-21.55,-30.35,-41.25,-53.25,-67.05,16.2133184,14.2167592,11.1108,3.24952680000004,-10.5504732
-14,100,2019-03-09 18:00:00,64800,-21.05,-29.65,-40.85,-53.35,-66.95,16.7133184,14.9167592,11.5108,3.14952680000005,-10.4504732
-14,100,2019-03-09 21:00:00,75600,-21.25,-29.85,-41.25,-53.25,-67.15,16.5133184,14.7167592,11.1108,3.24952680000004,-10.6504732
-14,100,2019-03-09 00:00:00,86400,-21.25,-30.15,-41.35,-53.25,-67.35,16.5133184,14.4167592,11.0108,3.24952680000004,-10.8504732
-14,100,2019-06-28 03:00:00,97200,-21.65,-30.45,-41.25,-53.25,-67.05,16.1133184,14.1167592,11.1108,3.24952680000004,-10.5504732
-14,101,2019-03-09 18:00:00,64800,-21.15,-29.75,-41.15,-53.35,-67.15,16.6133184,14.8167592,11.2108,3.14952680000005,-10.6504732
-14,101,2019-03-09 21:00:00,75600,-21.35,-29.75,-41.25,-53.25,-67.35,16.4133184,14.8167592,11.1108,3.24952680000004,-10.8504732
-14,101,2019-03-09 00:00:00,86400,-21.35,-30.15,-41.35,-53.15,-67.45,16.4133184,14.4167592,11.0108,3.34952680000004,-10.9504732
-14,101,2019-06-28 03:00:00,97200,-21.65,-30.35,-41.15,-53.25,-67.25,16.1133184,14.2167592,11.2108,3.24952680000004,-10.7504732
-14,102,2019-03-09 18:00:00,64800,-21.35,-29.75,-41.15,-53.35,-67.45,16.4133184,14.8167592,11.2108,3.14952680000005,-10.9504732
-14,102,2019-03-09 21:00:00,75600,-21.45,-29.85,-41.25,-53.25,-67.45,16.3133184,14.7167592,11.1108,3.24952680000004,-10.9504732
-14,102,2019-03-09 00:00:00,86400,-21.55,-30.15,-41.15,-53.15,-67.55,16.2133184,14.4167592,11.2108,3.34952680000004,-11.0504732
-14,102,2019-06-28 03:00:00,97200,-21.65,-30.25,-40.95,-53.25,-67.45,16.1133184,14.3167592,11.4108,3.24952680000004,-10.9504732
-14,103,2019-03-09 18:00:00,64800,-21.45,-29.75,-41.15,-53.45,-67.65,16.3133184,14.8167592,11.2108,3.04952680000002,-11.1504732
-14,103,2019-03-09 21:00:00,75600,-21.65,-29.85,-41.05,-53.25,-67.55,16.1133184,14.7167592,11.3108,3.24952680000004,-11.0504732
-14,103,2019-03-09 00:00:00,86400,-21.85,-30.05,-40.95,-53.15,-67.55,15.9133184,14.5167592,11.4108,3.34952680000004,-11.0504732
-14,103,2019-06-28 03:00:00,97200,-21.85,-30.15,-40.75,-53.25,-67.55,15.9133184,14.4167592,11.6108,3.24952680000004,-11.0504732
-14,104,2019-03-09 18:00:00,64800,-21.65,-29.85,-41.05,-53.55,-67.85,16.1133184,14.7167592,11.3108,2.94952680000003,-11.3504732
-14,104,2019-03-09 21:00:00,75600,-21.75,-29.85,-40.85,-53.35,-67.55,16.0133184,14.7167592,11.5108,3.14952680000005,-11.0504732
-14,104,2019-03-09 00:00:00,86400,-22.05,-29.85,-40.65,-53.35,-67.45,15.7133184,14.7167592,11.7108,3.14952680000005,-10.9504732
-14,104,2019-06-28 03:00:00,97200,-21.85,-29.95,-40.75,-53.35,-67.35,15.9133184,14.6167592,11.6108,3.14952680000005,-10.8504732
-14,105,2019-03-09 18:00:00,64800,-21.85,-29.85,-41.05,-53.65,-67.95,15.9133184,14.7167592,11.3108,2.84952680000004,-11.4504732
-14,105,2019-03-09 21:00:00,75600,-21.95,-29.75,-40.75,-53.55,-67.75,15.8133184,14.8167592,11.6108,2.94952680000003,-11.2504732
-14,105,2019-03-09 00:00:00,86400,-21.95,-29.65,-40.75,-53.45,-67.45,15.8133184,14.9167592,11.6108,3.04952680000002,-10.9504732
-14,105,2019-06-28 03:00:00,97200,-21.75,-29.65,-40.85,-53.25,-67.45,16.0133184,14.9167592,11.5108,3.24952680000004,-10.9504732
-15,80,2019-03-09 18:00:00,64800,-22.45,-31.15,-41.55,-53.75,-68.05,15.3133184,13.4167592,10.8108,2.74952680000004,-11.5504732
-15,80,2019-03-09 21:00:00,75600,-22.65,-31.15,-41.45,-53.75,-68.05,15.1133184,13.4167592,10.9108,2.74952680000004,-11.5504732
-15,80,2019-03-09 00:00:00,86400,-22.95,-31.15,-41.15,-53.55,-68.15,14.8133184,13.4167592,11.2108,2.94952680000003,-11.6504732
-15,80,2019-06-28 03:00:00,97200,-22.75,-30.85,-40.95,-53.45,-68.05,15.0133184,13.7167592,11.4108,3.04952680000002,-11.5504732
-15,81,2019-03-09 18:00:00,64800,-22.65,-31.05,-41.15,-53.75,-67.95,15.1133184,13.5167592,11.2108,2.74952680000004,-11.4504732
-15,81,2019-03-09 21:00:00,75600,-22.85,-31.05,-41.25,-53.45,-68.05,14.9133184,13.5167592,11.1108,3.04952680000002,-11.5504732
-15,81,2019-03-09 00:00:00,86400,-23.05,-31.25,-41.25,-53.45,-68.05,14.7133184,13.3167592,11.1108,3.04952680000002,-11.5504732
-15,81,2019-06-28 03:00:00,97200,-23.05,-30.85,-41.05,-53.55,-67.85,14.7133184,13.7167592,11.3108,2.94952680000003,-11.3504732
-15,82,2019-03-09 18:00:00,64800,-22.85,-30.75,-41.15,-53.45,-67.75,14.9133184,13.8167592,11.2108,3.04952680000002,-11.2504732
-15,82,2019-03-09 21:00:00,75600,-23.25,-31.25,-41.15,-53.45,-67.95,14.5133184,13.3167592,11.2108,3.04952680000002,-11.4504732
-15,82,2019-03-09 00:00:00,86400,-23.15,-31.25,-41.35,-53.55,-67.85,14.6133184,13.3167592,11.0108,2.94952680000003,-11.3504732
-15,82,2019-06-28 03:00:00,97200,-22.65,-30.85,-41.05,-53.45,-67.55,15.1133184,13.7167592,11.3108,3.04952680000002,-11.0504732
-15,83,2019-03-09 18:00:00,64800,-22.85,-30.45,-40.95,-52.85,-68.25,14.9133184,14.1167592,11.4108,3.64952680000005,-11.7504732
-15,83,2019-03-09 21:00:00,75600,-23.15,-31.05,-40.65,-53.55,-68.15,14.6133184,13.5167592,11.7108,2.94952680000003,-11.6504732
-15,83,2019-03-09 00:00:00,86400,-22.85,-31.35,-41.25,-53.35,-67.75,14.9133184,13.2167592,11.1108,3.14952680000005,-11.2504732
-15,83,2019-06-28 03:00:00,97200,-22.65,-31.15,-40.55,-53.45,-67.35,15.1133184,13.4167592,11.8108,3.04952680000002,-10.8504732
-15,84,2019-03-09 18:00:00,64800,-22.95,-30.85,-39.65,-53.35,-68.25,14.8133184,13.7167592,12.7108,3.14952680000005,-11.7504732
-15,84,2019-03-09 21:00:00,75600,-22.95,-30.55,-40.65,-53.35,-68.15,14.8133184,14.0167592,11.7108,3.14952680000005,-11.6504732
-15,84,2019-03-09 00:00:00,86400,-23.15,-31.15,-40.75,-53.25,-68.05,14.6133184,13.4167592,11.6108,3.24952680000004,-11.5504732
-15,84,2019-06-28 03:00:00,97200,-22.55,-31.35,-40.55,-53.35,-67.55,15.2133184,13.2167592,11.8108,3.14952680000005,-11.0504732
-15,85,2019-03-09 18:00:00,64800,-22.85,-30.45,-39.85,-53.65,-67.95,14.9133184,14.1167592,12.5108,2.84952680000004,-11.4504732
-15,85,2019-03-09 21:00:00,75600,-22.75,-31.15,-40.35,-53.35,-68.45,15.0133184,13.4167592,12.0108,3.14952680000005,-11.9504732
-15,85,2019-03-09 00:00:00,86400,-22.95,-31.55,-40.15,-53.35,-68.45,14.8133184,13.0167592,12.2108,3.14952680000005,-11.9504732
-15,85,2019-06-28 03:00:00,97200,-22.65,-30.55,-40.45,-53.35,-68.05,15.1133184,14.0167592,11.9108,3.14952680000005,-11.5504732
-15,86,2019-03-09 18:00:00,64800,-22.25,-31.35,-40.35,-53.15,-68.05,15.5133184,13.2167592,12.0108,3.34952680000004,-11.5504732
-15,86,2019-03-09 21:00:00,75600,-22.15,-31.05,-40.55,-53.15,-68.15,15.6133184,13.5167592,11.8108,3.34952680000004,-11.6504732
-15,86,2019-03-09 00:00:00,86400,-22.65,-30.75,-40.55,-53.25,-67.85,15.1133184,13.8167592,11.8108,3.24952680000004,-11.3504732
-15,86,2019-06-28 03:00:00,97200,-22.35,-30.25,-40.55,-53.35,-67.75,15.4133184,14.3167592,11.8108,3.14952680000005,-11.2504732
-15,87,2019-03-09 18:00:00,64800,-22.25,-31.05,-40.95,-52.95,-67.25,15.5133184,13.5167592,11.4108,3.54952680000002,-10.7504732
-15,87,2019-03-09 21:00:00,75600,-22.05,-30.45,-41.45,-52.75,-67.75,15.7133184,14.1167592,10.9108,3.74952680000004,-11.2504732
-15,87,2019-03-09 00:00:00,86400,-22.15,-30.35,-41.15,-52.95,-67.45,15.6133184,14.2167592,11.2108,3.54952680000002,-10.9504732
-15,87,2019-06-28 03:00:00,97200,-21.85,-30.25,-40.85,-53.25,-67.35,15.9133184,14.3167592,11.5108,3.24952680000004,-10.8504732
-15,88,2019-03-09 18:00:00,64800,-22.65,-30.55,-41.05,-52.15,-67.75,15.1133184,14.0167592,11.3108,4.34952680000004,-11.2504732
-15,88,2019-03-09 21:00:00,75600,-22.25,-30.35,-41.15,-52.75,-67.55,15.5133184,14.2167592,11.2108,3.74952680000004,-11.0504732
-15,88,2019-03-09 00:00:00,86400,-22.15,-30.65,-41.25,-53.25,-67.05,15.6133184,13.9167592,11.1108,3.24952680000004,-10.5504732
-15,88,2019-06-28 03:00:00,97200,-21.85,-30.65,-41.05,-53.25,-67.05,15.9133184,13.9167592,11.3108,3.24952680000004,-10.5504732
-15,89,2019-03-09 18:00:00,64800,-22.45,-30.15,-40.65,-53.15,-67.05,15.3133184,14.4167592,11.7108,3.34952680000004,-10.5504732
-15,89,2019-03-09 21:00:00,75600,-22.25,-30.15,-40.95,-53.35,-66.75,15.5133184,14.4167592,11.4108,3.14952680000005,-10.2504732
-15,89,2019-03-09 00:00:00,86400,-22.25,-30.45,-40.95,-53.45,-66.45,15.5133184,14.1167592,11.4108,3.04952680000002,-9.95047319999998
-15,89,2019-06-28 03:00:00,97200,-21.95,-30.65,-40.95,-53.55,-66.55,15.8133184,13.9167592,11.4108,2.94952680000003,-10.0504732
-15,90,2019-03-09 18:00:00,64800,-22.05,-29.75,-40.35,-52.55,-67.35,15.7133184,14.8167592,12.0108,3.94952680000003,-10.8504732
-15,90,2019-03-09 21:00:00,75600,-22.05,-30.05,-40.75,-52.85,-67.25,15.7133184,14.5167592,11.6108,3.64952680000005,-10.7504732
-15,90,2019-03-09 00:00:00,86400,-22.05,-30.75,-40.95,-53.05,-66.95,15.7133184,13.8167592,11.4108,3.44952680000003,-10.4504732
-15,90,2019-06-28 03:00:00,97200,-21.95,-30.95,-41.15,-53.25,-66.75,15.8133184,13.6167592,11.2108,3.24952680000004,-10.2504732
-15,91,2019-03-09 18:00:00,64800,-21.15,-29.65,-40.45,-52.95,-67.35,16.6133184,14.9167592,11.9108,3.54952680000002,-10.8504732
-15,91,2019-03-09 21:00:00,75600,-21.45,-30.05,-40.55,-53.05,-67.65,16.3133184,14.5167592,11.8108,3.44952680000003,-11.1504732
-15,91,2019-03-09 00:00:00,86400,-21.75,-30.65,-40.75,-52.85,-67.45,16.0133184,13.9167592,11.6108,3.64952680000005,-10.9504732
-15,91,2019-06-28 03:00:00,97200,-22.05,-30.85,-40.95,-52.75,-67.05,15.7133184,13.7167592,11.4108,3.74952680000004,-10.5504732
-15,92,2019-03-09 18:00:00,64800,-20.95,-29.95,-40.65,-53.45,-67.25,16.8133184,14.6167592,11.7108,3.04952680000002,-10.7504732
-15,92,2019-03-09 21:00:00,75600,-21.15,-29.85,-40.55,-53.55,-67.45,16.6133184,14.7167592,11.8108,2.94952680000003,-10.9504732
-15,92,2019-03-09 00:00:00,86400,-21.45,-30.05,-40.55,-53.15,-67.25,16.3133184,14.5167592,11.8108,3.34952680000004,-10.7504732
-15,92,2019-06-28 03:00:00,97200,-21.75,-30.15,-40.75,-52.95,-67.05,16.0133184,14.4167592,11.6108,3.54952680000002,-10.5504732
-15,93,2019-03-09 18:00:00,64800,-21.05,-29.95,-40.75,-53.25,-66.95,16.7133184,14.6167592,11.6108,3.24952680000004,-10.4504732
-15,93,2019-03-09 21:00:00,75600,-21.25,-29.95,-40.95,-53.25,-67.15,16.5133184,14.6167592,11.4108,3.24952680000004,-10.6504732
-15,93,2019-03-09 00:00:00,86400,-21.15,-29.85,-40.95,-53.25,-67.15,16.6133184,14.7167592,11.4108,3.24952680000004,-10.6504732
-15,93,2019-06-28 03:00:00,97200,-21.25,-29.95,-40.95,-53.25,-67.45,16.5133184,14.6167592,11.4108,3.24952680000004,-10.9504732
-15,94,2019-03-09 18:00:00,64800,-21.05,-29.85,-40.95,-53.15,-67.05,16.7133184,14.7167592,11.4108,3.34952680000004,-10.5504732
-15,94,2019-03-09 21:00:00,75600,-21.15,-29.95,-41.25,-53.25,-67.05,16.6133184,14.6167592,11.1108,3.24952680000004,-10.5504732
-15,94,2019-03-09 00:00:00,86400,-21.15,-30.05,-41.35,-53.15,-67.25,16.6133184,14.5167592,11.0108,3.34952680000004,-10.7504732
-15,94,2019-06-28 03:00:00,97200,-21.15,-30.05,-41.05,-53.05,-67.55,16.6133184,14.5167592,11.3108,3.44952680000003,-11.0504732
-15,95,2019-03-09 18:00:00,64800,-21.25,-29.85,-40.95,-53.25,-67.05,16.5133184,14.7167592,11.4108,3.24952680000004,-10.5504732
-15,95,2019-03-09 21:00:00,75600,-21.15,-30.05,-41.05,-53.35,-67.15,16.6133184,14.5167592,11.3108,3.14952680000005,-10.6504732
-15,95,2019-03-09 00:00:00,86400,-21.15,-30.25,-41.25,-53.35,-67.25,16.6133184,14.3167592,11.1108,3.14952680000005,-10.7504732
-15,95,2019-06-28 03:00:00,97200,-21.25,-30.05,-41.05,-53.25,-67.45,16.5133184,14.5167592,11.3108,3.24952680000004,-10.9504732
-15,96,2019-03-09 18:00:00,64800,-21.25,-30.05,-40.75,-53.35,-67.15,16.5133184,14.5167592,11.6108,3.14952680000005,-10.6504732
-15,96,2019-03-09 21:00:00,75600,-21.15,-30.15,-40.85,-53.45,-67.05,16.6133184,14.4167592,11.5108,3.04952680000002,-10.5504732
-15,96,2019-03-09 00:00:00,86400,-21.15,-30.15,-41.15,-53.55,-67.05,16.6133184,14.4167592,11.2108,2.94952680000003,-10.5504732
-15,96,2019-06-28 03:00:00,97200,-21.25,-29.85,-41.05,-53.35,-67.05,16.5133184,14.7167592,11.3108,3.14952680000005,-10.5504732
-15,97,2019-03-09 18:00:00,64800,-21.05,-30.15,-40.65,-53.35,-67.15,16.7133184,14.4167592,11.7108,3.14952680000005,-10.6504732
-15,97,2019-03-09 21:00:00,75600,-21.15,-30.25,-40.75,-53.35,-66.95,16.6133184,14.3167592,11.6108,3.14952680000005,-10.4504732
-15,97,2019-03-09 00:00:00,86400,-21.25,-29.95,-41.05,-53.55,-66.85,16.5133184,14.6167592,11.3108,2.94952680000003,-10.3504732
-15,97,2019-06-28 03:00:00,97200,-21.25,-29.85,-41.15,-53.35,-67.05,16.5133184,14.7167592,11.2108,3.14952680000005,-10.5504732
-15,98,2019-03-09 18:00:00,64800,-21.15,-30.05,-40.65,-53.35,-67.05,16.6133184,14.5167592,11.7108,3.14952680000005,-10.5504732
-15,98,2019-03-09 21:00:00,75600,-21.25,-29.95,-40.85,-53.35,-66.75,16.5133184,14.6167592,11.5108,3.14952680000005,-10.2504732
-15,98,2019-03-09 00:00:00,86400,-21.35,-29.85,-41.15,-53.45,-66.85,16.4133184,14.7167592,11.2108,3.04952680000002,-10.3504732
-15,98,2019-06-28 03:00:00,97200,-21.15,-30.05,-41.25,-53.45,-67.25,16.6133184,14.5167592,11.1108,3.04952680000002,-10.7504732
-15,99,2019-03-09 18:00:00,64800,-21.25,-29.75,-40.65,-53.25,-67.05,16.5133184,14.8167592,11.7108,3.24952680000004,-10.5504732
-15,99,2019-03-09 21:00:00,75600,-21.25,-29.85,-40.95,-53.45,-66.75,16.5133184,14.7167592,11.4108,3.04952680000002,-10.2504732
-15,99,2019-03-09 00:00:00,86400,-21.15,-30.15,-41.35,-53.65,-66.85,16.6133184,14.4167592,11.0108,2.84952680000004,-10.3504732
-15,99,2019-06-28 03:00:00,97200,-21.15,-30.35,-41.25,-53.45,-67.45,16.6133184,14.2167592,11.1108,3.04952680000002,-10.9504732
-15,100,2019-03-09 18:00:00,64800,-21.25,-29.75,-40.65,-53.55,-67.25,16.5133184,14.8167592,11.7108,2.94952680000003,-10.7504732
-15,100,2019-03-09 21:00:00,75600,-21.25,-30.05,-40.95,-53.65,-66.95,16.5133184,14.5167592,11.4108,2.84952680000004,-10.4504732
-15,100,2019-03-09 00:00:00,86400,-21.15,-30.35,-41.25,-53.65,-67.15,16.6133184,14.2167592,11.1108,2.84952680000004,-10.6504732
-15,100,2019-06-28 03:00:00,97200,-21.25,-30.45,-41.15,-53.45,-67.55,16.5133184,14.1167592,11.2108,3.04952680000002,-11.0504732
-15,101,2019-03-09 18:00:00,64800,-21.35,-29.85,-40.85,-53.75,-67.35,16.4133184,14.7167592,11.5108,2.74952680000004,-10.8504732
-15,101,2019-03-09 21:00:00,75600,-21.25,-29.95,-40.95,-53.75,-67.15,16.5133184,14.6167592,11.4108,2.74952680000004,-10.6504732
-15,101,2019-03-09 00:00:00,86400,-21.35,-30.35,-41.05,-53.45,-67.35,16.4133184,14.2167592,11.3108,3.04952680000002,-10.8504732
-15,101,2019-06-28 03:00:00,97200,-21.25,-30.45,-40.85,-53.25,-67.55,16.5133184,14.1167592,11.5108,3.24952680000004,-11.0504732
-15,102,2019-03-09 18:00:00,64800,-21.35,-29.75,-40.85,-53.75,-67.55,16.4133184,14.8167592,11.5108,2.74952680000004,-11.0504732
-15,102,2019-03-09 21:00:00,75600,-21.35,-29.95,-40.85,-53.55,-67.35,16.4133184,14.6167592,11.5108,2.94952680000003,-10.8504732
-15,102,2019-03-09 00:00:00,86400,-21.45,-30.35,-40.85,-53.25,-67.35,16.3133184,14.2167592,11.5108,3.24952680000004,-10.8504732
-15,102,2019-06-28 03:00:00,97200,-21.35,-30.15,-40.75,-53.25,-67.55,16.4133184,14.4167592,11.6108,3.24952680000004,-11.0504732
-15,103,2019-03-09 18:00:00,64800,-21.45,-29.75,-40.85,-53.65,-67.55,16.3133184,14.8167592,11.5108,2.84952680000004,-11.0504732
-15,103,2019-03-09 21:00:00,75600,-21.45,-29.85,-40.85,-53.35,-67.45,16.3133184,14.7167592,11.5108,3.14952680000005,-10.9504732
-15,103,2019-03-09 00:00:00,86400,-21.65,-30.05,-40.85,-53.15,-67.45,16.1133184,14.5167592,11.5108,3.34952680000004,-10.9504732
-15,103,2019-06-28 03:00:00,97200,-21.45,-29.85,-40.95,-53.25,-67.55,16.3133184,14.7167592,11.4108,3.24952680000004,-11.0504732
-15,104,2019-03-09 18:00:00,64800,-21.55,-29.85,-40.95,-53.65,-67.55,16.2133184,14.7167592,11.4108,2.84952680000004,-11.0504732
-15,104,2019-03-09 21:00:00,75600,-21.65,-29.75,-40.85,-53.45,-67.45,16.1133184,14.8167592,11.5108,3.04952680000002,-10.9504732
-15,104,2019-03-09 00:00:00,86400,-21.75,-29.75,-40.85,-53.35,-67.45,16.0133184,14.8167592,11.5108,3.14952680000005,-10.9504732
-15,104,2019-06-28 03:00:00,97200,-21.55,-29.75,-41.05,-53.25,-67.55,16.2133184,14.8167592,11.3108,3.24952680000004,-11.0504732
-15,105,2019-03-09 18:00:00,64800,-21.85,-29.75,-40.95,-53.75,-67.75,15.9133184,14.8167592,11.4108,2.74952680000004,-11.2504732
-15,105,2019-03-09 21:00:00,75600,-21.95,-29.75,-40.95,-53.75,-67.55,15.8133184,14.8167592,11.4108,2.74952680000004,-11.0504732
-15,105,2019-03-09 00:00:00,86400,-21.75,-29.55,-40.85,-53.45,-67.55,16.0133184,15.0167592,11.5108,3.04952680000002,-11.0504732
-15,105,2019-06-28 03:00:00,97200,-21.55,-29.55,-41.05,-53.25,-67.55,16.2133184,15.0167592,11.3108,3.24952680000004,-11.0504732
-16,80,2019-03-09 18:00:00,64800,-22.55,-31.05,-41.65,-53.55,-68.55,15.2133184,13.5167592,10.7108,2.94952680000003,-12.0504732
-16,80,2019-03-09 21:00:00,75600,-22.85,-31.15,-41.55,-53.75,-68.25,14.9133184,13.4167592,10.8108,2.74952680000004,-11.7504732
-16,80,2019-03-09 00:00:00,86400,-23.15,-31.15,-41.25,-53.55,-68.15,14.6133184,13.4167592,11.1108,2.94952680000003,-11.6504732
-16,80,2019-06-28 03:00:00,97200,-22.65,-30.85,-40.85,-53.75,-68.35,15.1133184,13.7167592,11.5108,2.74952680000004,-11.8504732
-16,81,2019-03-09 18:00:00,64800,-22.85,-31.25,-41.15,-53.75,-68.15,14.9133184,13.3167592,11.2108,2.74952680000004,-11.6504732
-16,81,2019-03-09 21:00:00,75600,-22.95,-31.65,-41.35,-53.65,-68.15,14.8133184,12.9167592,11.0108,2.84952680000004,-11.6504732
