time,band,tx_sign,tx_lat,tx_lon,rx_sign,rx_lat,rx_lon,frequency,snr,drift,power,distance
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,KB9VLR,44.395833,-88.208333,10140282,-13,0,37,5654
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,K4RCG,38.479167,-78.041667,10140292,-14,0,37,5557
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,W3CSW,39.145833,-77.125,10140280,-15,0,37,5449
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,W3BI,40.5625,-75.625,10140274,-8,0,37,5246
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,N2NOM,42.270833,-75.875,10140281,-12,0,37,5125
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,N1NCO,42.479167,-71.458333,10140295,-18,0,37,4851
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,VE1MDO,44.6875,-63.958333,10140279,-20,0,37,4241
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,OX3XR,64.1875,-51.708333,10140291,-9,0,37,2600
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,OE6WSF,46.770833,15.625,10140265,-15,0,37,1802
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,LA9JO,69.0625,18.541667,10140291,-4,0,37,1699
2014-03-07 23:36:00,10,GM4SFW,57.520833,-4.375,OH7AZL,63.5625,27.208333,10140297,-21,0,37,1830
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,K9AN,40.104167,-88.125,10140280,-9,0,37,5996
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,KB9VLR,44.395833,-88.208333,10140283,-11,0,37,5647
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,YV4GJN,10.520833,-68.958333,10140259,-22,0,37,7525
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,K4RCG,38.479167,-78.041667,10140293,-18,0,37,5551
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,W3CSW,39.145833,-77.125,10140280,-16,0,37,5443
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,KZ3X,40.3125,-76.125,10140277,-9,0,37,5290
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,W3BI,40.5625,-75.625,10140275,-14,0,37,5240
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,N2NOM,42.270833,-75.875,10140278,-16,0,37,5119
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,VE1MDO,44.6875,-63.958333,10140280,-20,0,37,4235
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,OE6WSF,46.770833,15.625,10140266,-28,0,37,1809
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,LA9JO,69.0625,18.541667,10140292,-4,0,37,1698
2014-03-07 23:44:00,10,GM4SFW,57.5625,-4.458333,OH7AZL,63.5625,27.208333,10140297,-22,0,37,1831
2014-03-07 23:46:00,14,GM4SFW,57.5625,-4.458333,W4AC,26.520833,-82.958333,14097165,-16,0,30,6881
2014-03-07 23:46:00,14,GM4SFW,57.5625,-4.458333,W4MO,27.520833,-82.958333,14097182,-24,0,30,6792
2014-03-07 23:46:00,14,GM4SFW,57.5625,-4.458333,K9AN,40.104167,-88.125,14097142,-10,0,30,5996
2014-03-07 23:46:00,14,GM4SFW,57.5625,-4.458333,W3GXT,39.479167,-76.791667,14097141,-13,-1,30,5396
2014-03-07 23:46:00,14,GM4SFW,57.5625,-4.458333,WA3DNM,39.520833,-74.958333,14097142,-14,0,30,5294
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,K9AN,40.104167,-88.125,10140280,-7,0,37,5996
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,KB9VLR,44.395833,-88.208333,10140283,-15,0,37,5647
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,YV4GJN,10.520833,-68.958333,10140258,-23,0,37,7525
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,K4RCG,38.479167,-78.041667,10140292,-15,0,37,5551
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,W3CSW,39.145833,-77.125,10140279,-12,0,37,5443
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,KZ3X,40.3125,-76.125,10140278,-13,0,37,5290
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,W3BI,40.5625,-75.625,10140275,-10,0,37,5240
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,N2NOM,42.270833,-75.875,10140278,-13,0,37,5119
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,OE6WSF,46.770833,15.625,10140265,-16,0,37,1809
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,LA9JO,69.0625,18.541667,10140292,-10,0,37,1698
2014-03-07 23:56:00,10,GM4SFW,57.5625,-4.458333,OH7AZL,63.5625,27.208333,10140297,-21,0,37,1831
2014-03-07 23:56:00,10,GM4SFW,57.520833,-4.375,OX3XR,64.1875,-51.708333,10140291,-11,0,37,2600
2014-03-08 00:04:00,14,GM4SFW,57.520833,-4.375,K6CCA,37.145833,-121.625,14097145,-22,-1,30,7977
2014-03-08 00:04:00,14,GM4SFW,57.520833,-4.375,WQ7Q,47.520833,-122.958333,14097162,-22,0,30,7051
2014-03-08 00:04:00,14,GM4SFW,57.520833,-4.375,W4MO,27.520833,-82.958333,14097184,-13,0,30,6797
2014-03-08 00:04:00,14,GM4SFW,57.520833,-4.375,KB1MVX,33.520833,-84.958333,14097139,-28,-1,30,6388
2014-03-08 00:04:00,10,GM4SFW,57.520833,-4.375,K9AN,40.104167,-88.125,10140280,-4,0,37,6002
2014-03-08 00:04:00,10,GM4SFW,57.520833,-4.375,K4RCG,38.479167,-78.041667,10140293,-10,0,37,5557
2014-03-08 00:04:00,14,GM4SFW,57.520833,-4.375,WA3DNM,39.520833,-74.958333,14097143,-20,0,30,5299
2014-03-08 00:04:00,10,GM4SFW,57.520833,-4.375,KZ3X,40.3125,-76.125,10140278,-10,0,37,5296
2014-03-08 00:04:00,10,GM4SFW,57.520833,-4.375,N2NOM,42.270833,-75.875,10140280,-10,1,37,5125
2014-03-08 00:04:00,10,GM4SFW,57.520833,-4.375,N1NCO,42.479167,-71.458333,10140295,-10,0,37,4851
2014-03-08 00:04:00,14,GM4SFW,57.520833,-4.375,VE1AIM,44.770833,-63.708333,14097149,-26,0,30,4220
2014-03-08 00:04:00,10,GM4SFW,57.520833,-4.375,OX3XR,64.1875,-51.708333,10140291,-10,0,37,2600
2014-03-08 00:04:00,10,GM4SFW,57.520833,-4.375,OE6WSF,46.770833,15.625,10140266,-12,0,37,1802
2014-03-08 00:16:00,10,GM4SFW,57.5625,-4.458333,K9AN,40.104167,-88.125,10140280,-9,0,37,5996
2014-03-08 00:16:00,10,GM4SFW,57.5625,-4.458333,YV4GJN,10.520833,-68.958333,10140257,-21,0,37,7525
2014-03-08 00:16:00,10,GM4SFW,57.5625,-4.458333,N2NOM,42.270833,-75.875,10140282,-13,0,37,5119
2014-03-08 00:16:00,10,GM4SFW,57.5625,-4.458333,LA9JO,69.0625,18.541667,10140293,-5,-1,37,1698
2014-03-08 00:16:00,10,GM4SFW,57.520833,-4.375,OX3XR,64.1875,-51.708333,10140291,-9,0,37,2600
2014-03-08 00:20:00,14,GM4SFW,57.5625,-4.458333,AD4PT,32.979167,-97.125,14097142,-22,-1,30,7116
2014-03-08 00:20:00,14,GM4SFW,57.5625,-4.458333,K4EH,33.520833,-84.958333,14097178,-26,-1,30,6383
2014-03-08 00:20:00,14,GM4SFW,57.5625,-4.458333,K4COD,33.104167,-84.458333,14097145,-19,-1,30,6381
2014-03-08 00:20:00,14,GM4SFW,57.5625,-4.458333,K9AN,40.104167,-88.125,14097145,-9,-1,30,5996
2014-03-08 00:20:00,14,GM4SFW,57.5625,-4.458333,W9HLY,40.8125,-84.958333,14097145,-19,-1,30,5758
2014-03-08 00:20:00,14,GM4SFW,57.5625,-4.458333,K4RCG,38.479167,-78.041667,14097156,-17,-1,30,5551
2014-03-08 00:20:00,14,GM4SFW,57.5625,-4.458333,W3GXT,39.479167,-76.791667,14097143,-14,-1,30,5396
2014-03-08 00:20:00,14,GM4SFW,57.5625,-4.458333,VE1AIM,44.770833,-63.708333,14097150,-26,-1,30,4214
2014-03-08 00:28:00,10,GM4SFW,57.520833,-4.375,K9AN,40.104167,-88.125,10140280,-6,0,37,6002
2014-03-08 00:28:00,10,GM4SFW,57.520833,-4.375,K4RCG,38.479167,-78.041667,10140292,-13,0,37,5557
2014-03-08 00:28:00,10,GM4SFW,57.520833,-4.375,KC3BWN,39.0625,-77.041667,10140281,-17,0,37,5451
2014-03-08 00:28:00,10,GM4SFW,57.520833,-4.375,W3BI,40.5625,-75.625,10140275,-5,0,37,5246
2014-03-08 00:28:00,10,GM4SFW,57.520833,-4.375,N2NOM,42.270833,-75.875,10140281,-13,0,37,5125
2014-03-08 00:28:00,10,GM4SFW,57.520833,-4.375,OE6WSF,46.770833,15.625,10140265,-18,0,37,1802
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,KV0S,38.520833,-92.958333,10140245,-16,0,37,6421
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,K9AN,40.104167,-88.125,10140221,-10,0,37,6017
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,KB9VLR,44.395833,-88.208333,10140223,-14,0,37,5657
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,YV4GJN,10.520833,-68.958333,10140199,-12,0,37,7650
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,K4RCG,38.479167,-78.041667,10140233,-21,0,37,5601
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,W3BI,40.5625,-75.625,10140215,-12,0,37,5290
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,N2NOM,42.270833,-75.875,10140221,-12,0,37,5163
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,N1NCO,42.479167,-71.458333,10140236,-10,0,37,4898
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,VE1MDO,44.6875,-63.958333,10140221,-10,0,37,4299
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,OX3XR,64.1875,-51.708333,10140231,-2,0,37,2566
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,EB5DQ,39.645833,-0.375,10140267,-11,0,37,2167
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,DL1GMG,48.395833,9.958333,10140231,-24,0,37,1457
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,OE6WSF,46.770833,15.625,10140206,5,0,37,1841
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,ON7KO,51.1875,4.208333,10140227,-19,0,37,988
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,PI4THT,52.229167,6.875,10140224,-25,0,37,980
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,LA3JJ,59.3125,10.125,10140228,-17,0,37,749
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,OZ7IT,55.229167,12.291667,10140221,-15,0,37,1015
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,LA9JO,69.0625,18.541667,10140231,7,0,37,1513
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,4X1RF,32.770833,34.958333,10140221,-12,0,37,4047
2014-03-07 22:30:00,10,GM4WMM,59.0625,-3.041667,DU1MGA,14.520833,121.041667,10140224,-21,0,37,10415
2014-03-07 22:38:00,10,GM4WMM,59.0625,-3.041667,W3BI,40.5625,-75.625,10140215,-17,0,37,5290
2014-03-07 22:38:00,10,GM4WMM,59.0625,-3.041667,OX3XR,64.1875,-51.708333,10140231,-13,0,37,2566
2014-03-07 22:38:00,10,GM4WMM,59.0625,-3.041667,OE6WSF,46.770833,15.625,10140206,-10,0,37,1841
2014-03-07 22:38:00,10,GM4WMM,59.0625,-3.041667,LA9JO,69.0625,18.541667,10140231,-11,0,37,1513
2014-03-07 22:46:00,10,GM4WMM,59.0625,-3.041667,K9AN,40.104167,-88.125,10140221,-15,-1,37,6017
2014-03-07 22:46:00,10,GM4WMM,59.0625,-3.041667,YV4GJN,10.520833,-68.958333,10140199,-14,0,37,7650
2014-03-07 22:46:00,10,GM4WMM,59.0625,-3.041667,N2NOM,42.270833,-75.875,10140221,-11,-1,37,5163
2014-03-07 22:46:00,10,GM4WMM,59.0625,-3.041667,VE1MDO,44.6875,-63.958333,10140221,-15,0,37,4299
2014-03-07 22:46:00,10,GM4WMM,59.0625,-3.041667,OX3XR,64.1875,-51.708333,10140231,-12,0,37,2566
2014-03-07 22:46:00,10,GM4WMM,59.0625,-3.041667,EB5DQ,39.645833,-0.375,10140267,-12,0,37,2167
2014-03-07 22:46:00,10,GM4WMM,59.0625,-3.041667,OE6WSF,46.770833,15.625,10140206,-7,0,37,1841
2014-03-07 22:46:00,10,GM4WMM,59.0625,-3.041667,4X1RF,32.770833,34.958333,10140221,-12,0,37,4047
2014-03-07 22:46:00,10,GM4WMM,59.0625,-3.041667,OH7AZL,63.5625,27.208333,10140238,-14,0,37,1672
2014-03-07 23:34:00,14,GM7WEF,55.895833,-3.208333,K9AN,40.104167,-88.125,14097040,-16,-1,33,6133
2014-03-07 23:42:00,14,GM7WEF,55.895833,-3.208333,K9AN,40.104167,-88.125,14097040,-17,-1,33,6133
2014-03-07 23:42:00,14,GM7WEF,55.895833,-3.208333,WA3DNM,39.520833,-74.958333,14097038,-19,-1,33,5403
2014-03-07 22:34:00,10,HB9AFZ,46.1875,9.041667,OX3XR,64.1875,-51.708333,10140160,-29,0,30,4133
2014-03-07 22:34:00,10,HB9AFZ,46.1875,9.041667,GM4EFR,58.604167,-3.375,10140191,-14,0,30,1612
2014-03-07 22:34:00,10,HB9AFZ,46.1875,9.041667,GM4WMM,59.0625,-3.041667,10140168,-15,0,30,1642
2014-03-07 22:34:00,10,HB9AFZ,46.1875,9.041667,OH5GHP,60.520833,26.458333,10140141,-18,0,30,1956
2014-03-07 22:34:00,10,HB9AFZ,46.1875,9.041667,OH7AZL,63.5625,27.208333,10140167,-9,0,30,2237
2014-03-07 22:50:00,10,HB9AFZ,46.1875,9.041667,OX3XR,64.1875,-51.708333,10140160,-16,0,30,4133
2014-03-07 22:50:00,10,HB9AFZ,46.1875,9.041667,GM4SFW,57.5625,-4.458333,10140158,-24,0,30,1562
2014-03-07 22:50:00,10,HB9AFZ,46.1875,9.041667,OH5GHP,60.520833,26.458333,10140141,-16,0,30,1956
2014-03-07 23:02:00,10,HB9AFZ,46.1875,9.041667,VE1MDO,44.6875,-63.958333,10140149,-23,0,30,5488
2014-03-07 23:02:00,10,HB9AFZ,46.1875,9.041667,OX3XR,64.1875,-51.708333,10140160,-16,0,30,4133
2014-03-07 23:02:00,10,HB9AFZ,46.1875,9.041667,OH5GHP,60.520833,26.458333,10140141,-17,0,30,1956
2014-03-07 23:18:00,10,HB9AFZ,46.1875,9.041667,OH5GHP,60.520833,26.458333,10140141,-20,0,30,1956
2014-03-07 23:34:00,10,HB9AFZ,46.1875,9.041667,YV4GJN,10.520833,-68.958333,10140129,-25,0,30,8254
2014-03-07 23:34:00,10,HB9AFZ,46.1875,9.041667,OX3XR,64.1875,-51.708333,10140160,-16,0,30,4133
2014-03-07 23:34:00,10,HB9AFZ,46.1875,9.041667,LA9JO,69.0625,18.541667,10140160,-15,0,30,2599
2014-03-07 23:34:00,10,HB9AFZ,46.1875,9.041667,OH5GHP,60.520833,26.458333,10140140,-18,0,30,1956
2014-03-07 23:34:00,10,HB9AFZ,46.1875,9.041667,OH7AZL,63.5625,27.208333,10140167,-9,0,30,2237
2014-03-07 23:50:00,10,HB9AFZ,46.1875,9.041667,YV4GJN,10.520833,-68.958333,10140128,-25,0,30,8254
2014-03-07 23:50:00,10,HB9AFZ,46.1875,9.041667,VE1MDO,44.6875,-63.958333,10140149,-25,0,30,5488
2014-03-07 23:50:00,10,HB9AFZ,46.1875,9.041667,LA9JO,69.0625,18.541667,10140160,-7,0,30,2599
2014-03-08 00:02:00,10,HB9AFZ,46.1875,9.041667,YV4GJN,10.520833,-68.958333,10140129,-24,0,30,8254
2014-03-08 00:02:00,10,HB9AFZ,46.1875,9.041667,LA9JO,69.0625,18.541667,10140162,-5,0,30,2599
2014-03-08 00:18:00,10,HB9AFZ,46.1875,9.041667,W3BI,40.5625,-75.625,10140144,-23,1,30,6537
2014-03-08 00:18:00,10,HB9AFZ,46.1875,9.041667,LA9JO,69.0625,18.541667,10140160,-6,0,30,2599
2014-03-08 00:18:00,10,HB9AFZ,46.1875,9.041667,OH7AZL,63.5625,27.208333,10140167,-6,0,30,2237
2014-03-07 22:30:00,14,HB9AGE,46.520833,7.041667,4X1RF,32.770833,34.958333,14097080,-8,-2,30,2818
2014-03-07 22:36:00,14,HB9AGE,46.520833,7.041667,4X1RF,32.770833,34.958333,14097085,-7,-1,30,2818
2014-03-07 22:40:00,14,HB9AGE,46.520833,7.041667,4X1RF,32.770833,34.958333,14097080,-7,-1,30,2818
2014-03-07 22:50:00,14,HB9AGE,46.520833,7.041667,4X1RF,32.770833,34.958333,14097080,-12,-3,30,2818
2014-03-07 23:56:00,14,HB9AGE,46.520833,7.041667,4X1RF,32.770833,34.958333,14097085,-7,-4,30,2818
2014-03-08 00:10:00,14,HB9AGE,46.520833,7.041667,4X1RF,32.770833,34.958333,14097081,-8,-2,30,2818
2014-03-08 00:30:00,14,HB9AGE,46.520833,7.041667,4X1RF,32.770833,34.958333,14097081,-7,-2,30,2818
2014-03-07 22:38:00,7,HB9BDJ,46.145833,7.125,K9AN,40.104167,-88.125,7040025,-27,0,37,7274
2014-03-07 22:38:00,7,HB9BDJ,46.145833,7.125,WD4ELG,36.1875,-79.875,7040019,-28,0,37,6998
2014-03-07 22:38:00,7,HB9BDJ,46.145833,7.125,W2BVZ,40.645833,-74.541667,7040043,-25,-1,37,6329
2014-03-07 22:38:00,7,HB9BDJ,46.145833,7.125,G4FKK,51.354167,-0.125,7040010,-7,0,37,785
2014-03-07 22:38:00,7,HB9BDJ,46.145833,7.125,PI4THT,52.229167,6.875,7040028,-23,0,37,677
2014-03-07 22:38:00,7,HB9BDJ,46.145833,7.125,OZ7IT,55.229167,12.291667,7040026,-1,0,37,1073
2014-03-07 22:38:00,7,HB9BDJ,46.145833,7.125,R2DDX,54.520833,39.041667,7040028,-7,0,37,2417
2014-03-07 22:38:00,7,HB9BDJ,46.145833,7.125,OH8GKP,64.8125,25.458333,7040049,-10,0,37,2355
2014-03-07 22:48:00,7,HB9BDJ,46.145833,7.125,K9AN,40.104167,-88.125,7040025,-25,0,37,7274
2014-03-07 22:48:00,7,HB9BDJ,46.145833,7.125,PI4THT,52.229167,6.875,7040028,-25,0,37,677
2014-03-07 22:48:00,7,HB9BDJ,46.145833,7.125,OZ7IT,55.229167,12.291667,7040026,-7,0,37,1073
2014-03-07 22:48:00,7,HB9BDJ,46.145833,7.125,R2DDX,54.520833,39.041667,7040028,-9,0,37,2417
2014-03-07 22:48:00,7,HB9BDJ,46.145833,7.125,OH8GKP,64.8125,25.458333,7040049,-10,0,37,2355
2014-03-07 23:00:00,7,HB9BDJ,46.145833,7.125,K9AN,40.104167,-88.125,7040025,-24,0,37,7274
2014-03-07 23:00:00,7,HB9BDJ,46.145833,7.125,WD4ELG,36.1875,-79.875,7040019,-27,0,37,6998
2014-03-07 23:00:00,7,HB9BDJ,46.145833,7.125,K4RCG,38.479167,-78.041667,7040031,-25,0,37,6713
2014-03-07 23:00:00,7,HB9BDJ,46.145833,7.125,W2BVZ,40.645833,-74.541667,7040042,-23,0,37,6329
2014-03-07 23:00:00,7,HB9BDJ,46.145833,7.125,MW6KVO,53.3125,-4.625,7040017,-22,0,37,1158
2014-03-07 23:00:00,7,HB9BDJ,46.145833,7.125,PI4THT,52.229167,6.875,7040028,-25,0,37,677
2014-03-07 23:00:00,7,HB9BDJ,46.145833,7.125,OZ7IT,55.229167,12.291667,7040026,-3,0,37,1073
2014-03-07 23:00:00,7,HB9BDJ,46.145833,7.125,YO3ITD,44.395833,26.208333,7040039,-12,0,37,1502
2014-03-07 23:00:00,7,HB9BDJ,46.145833,7.125,R2DDX,54.520833,39.041667,7040028,-5,0,37,2417
2014-03-07 23:00:00,7,HB9BDJ,46.145833,7.125,OH8GKP,64.8125,25.458333,7040049,-11,0,37,2355
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,K9AN,40.104167,-88.125,7040025,-26,0,37,7274
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,WD4ELG,36.1875,-79.875,7040019,-25,0,37,6998
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,K4RCG,38.479167,-78.041667,7040032,-23,0,37,6713
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,W2BVZ,40.645833,-74.541667,7040041,-22,0,37,6329
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,MW6KVO,53.3125,-4.625,7040017,-20,0,37,1158
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,G4FKK,51.354167,-0.125,7040011,-7,0,37,785
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,ON7KO,51.1875,4.208333,7040021,-26,0,37,600
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,PI4THT,52.229167,6.875,7040028,-25,0,37,677
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,LA9JO,69.0625,18.541667,7040028,-16,0,37,2627
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,YO3ITD,44.395833,26.208333,7040036,-19,1,37,1502
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,R2DDX,54.520833,39.041667,7040028,-9,0,37,2417
2014-03-07 23:12:00,7,HB9BDJ,46.145833,7.125,OH8GKP,64.8125,25.458333,7040049,-11,0,37,2355
2014-03-07 23:26:00,7,HB9BDJ,46.145833,7.125,K4EH,33.520833,-84.958333,7040042,-28,0,37,7552
2014-03-07 23:26:00,7,HB9BDJ,46.145833,7.125,K9AN,40.104167,-88.125,7040025,-22,0,37,7274
2014-03-07 23:26:00,7,HB9BDJ,46.145833,7.125,W2BVZ,40.645833,-74.541667,7040042,-21,0,37,6329
2014-03-07 23:26:00,7,HB9BDJ,46.145833,7.125,EA4BPO,40.395833,-3.625,7040072,-7,0,37,1078
2014-03-07 23:26:00,7,HB9BDJ,46.145833,7.125,PI4THT,52.229167,6.875,7040028,-24,0,37,677
2014-03-07 23:26:00,7,HB9BDJ,46.145833,7.125,LA9JO,69.0625,18.541667,7040028,-17,0,37,2627
2014-03-07 23:26:00,7,HB9BDJ,46.145833,7.125,YO3ITD,44.395833,26.208333,7040040,-8,0,37,1502
2014-03-07 23:26:00,7,HB9BDJ,46.145833,7.125,OH8GKP,64.8125,25.458333,7040050,-11,0,37,2355
2014-03-07 23:26:00,7,HB9BDJ,46.145833,7.125,R0AU,56.020833,92.875,7040022,-28,0,37,5693
2014-03-07 23:36:00,7,HB9BDJ,46.145833,7.125,K9AN,40.104167,-88.125,7040025,-22,0,37,7274
2014-03-07 23:36:00,7,HB9BDJ,46.145833,7.125,WD4ELG,36.1875,-79.875,7040019,-17,-1,37,6998
2014-03-07 23:36:00,7,HB9BDJ,46.145833,7.125,K4RCG,38.479167,-78.041667,7040031,-19,0,37,6713
2014-03-07 23:36:00,7,HB9BDJ,46.145833,7.125,W4MMP,39.270833,-77.625,7040024,-18,0,37,6631
2014-03-07 23:36:00,7,HB9BDJ,46.145833,7.125,W2BVZ,40.645833,-74.541667,7040042,-17,-1,37,6329
2014-03-07 23:36:00,7,HB9BDJ,46.145833,7.125,MW6KVO,53.3125,-4.625,7040017,-18,0,37,1158
2014-03-07 23:36:00,7,HB9BDJ,46.145833,7.125,PI4THT,52.229167,6.875,7040028,-25,0,37,677
2014-03-07 23:36:00,7,HB9BDJ,46.145833,7.125,OZ7IT,55.229167,12.291667,7040026,1,0,37,1073
2014-03-07 23:36:00,7,HB9BDJ,46.145833,7.125,R2DDX,54.520833,39.041667,7040028,-2,0,37,2417
2014-03-07 23:36:00,7,HB9BDJ,46.145833,7.125,OH8GKP,64.8125,25.458333,7040050,-11,0,37,2355
2014-03-07 23:46:00,7,HB9BDJ,46.145833,7.125,KU4PY,32.395833,-86.125,7040025,-24,0,37,7708
2014-03-07 23:46:00,7,HB9BDJ,46.145833,7.125,K4EH,33.520833,-84.958333,7040042,-26,0,37,7552
2014-03-07 23:46:00,7,HB9BDJ,46.145833,7.125,K9AN,40.104167,-88.125,7040025,-22,0,37,7274
2014-03-07 23:46:00,7,HB9BDJ,46.145833,7.125,W2BVZ,40.645833,-74.541667,7040044,-26,2,37,6329
2014-03-07 23:46:00,7,HB9BDJ,46.145833,7.125,MW6KVO,53.3125,-4.625,7040017,-16,0,37,1158
2014-03-07 23:46:00,7,HB9BDJ,46.145833,7.125,ON7KO,51.1875,4.208333,7040019,-24,1,37,600
2014-03-07 23:46:00,7,HB9BDJ,46.145833,7.125,OZ7IT,55.229167,12.291667,7040026,-1,0,37,1073
2014-03-07 23:46:00,7,HB9BDJ,46.145833,7.125,YO3ITD,44.395833,26.208333,7040039,-13,0,37,1502
2014-03-07 23:46:00,7,HB9BDJ,46.145833,7.125,OH8GKP,64.8125,25.458333,7040050,-16,0,37,2355
2014-03-07 23:46:00,7,HB9BDJ,46.145833,7.125,R0AU,56.020833,92.875,7040022,-27,0,37,5693
2014-03-07 23:56:00,7,HB9BDJ,46.145833,7.125,K4RCG,38.479167,-78.041667,7040033,-9,0,37,6713
2014-03-07 23:56:00,7,HB9BDJ,46.145833,7.125,EA4BPO,40.395833,-3.625,7040062,-1,0,37,1078
2014-03-07 23:56:00,7,HB9BDJ,46.145833,7.125,MW6KVO,53.3125,-4.625,7040017,-17,0,37,1158
2014-03-07 23:56:00,7,HB9BDJ,46.145833,7.125,ON7KO,51.1875,4.208333,7040019,-23,0,37,600
2014-03-07 23:56:00,7,HB9BDJ,46.145833,7.125,R2DDX,54.520833,39.041667,7040028,-8,0,37,2417
2014-03-08 00:04:00,7,HB9BDJ,46.145833,7.125,K9AN,40.104167,-88.125,7040025,-21,0,37,7274
2014-03-08 00:04:00,7,HB9BDJ,46.145833,7.125,WD4ELG,36.1875,-79.875,7040018,-19,-1,37,6998
2014-03-08 00:04:00,7,HB9BDJ,46.145833,7.125,K4RCG,38.479167,-78.041667,7040031,-20,1,37,6713
2014-03-08 00:04:00,7,HB9BDJ,46.145833,7.125,EA4BPO,40.395833,-3.625,7040062,-2,0,37,1078
2014-03-08 00:04:00,7,HB9BDJ,46.145833,7.125,MW6KVO,53.3125,-4.625,7040017,-23,0,37,1158
2014-03-08 00:04:00,7,HB9BDJ,46.145833,7.125,OZ7IT,55.229167,12.291667,7040026,-8,0,37,1073
2014-03-08 00:04:00,7,HB9BDJ,46.145833,7.125,YO3ITD,44.395833,26.208333,7040039,-15,0,37,1502
2014-03-08 00:18:00,7,HB9BDJ,46.145833,7.125,K9AN,40.104167,-88.125,7040025,-21,1,37,7274
2014-03-08 00:18:00,7,HB9BDJ,46.145833,7.125,EA4BPO,40.395833,-3.625,7040062,0,0,37,1078
2014-03-08 00:18:00,7,HB9BDJ,46.145833,7.125,MW6KVO,53.3125,-4.625,7040017,-14,0,37,1158
2014-03-08 00:18:00,7,HB9BDJ,46.145833,7.125,YO3ITD,44.395833,26.208333,7040039,-10,0,37,1502
2014-03-08 00:18:00,7,HB9BDJ,46.145833,7.125,R2DDX,54.520833,39.041667,7040028,-6,0,37,2417
