utc,band,tx,rx,tx_grid,rx_grid,tx_lat,tx_lon,rx_lat,rx_lon,snr,freq_mhz,drift,distance_km,arc_id,arc_time,arc_radius_km,min_dist_to_arc_km,path
2014-03-07 18:44:00,14,G0BZB,WA3DNM,IO94mm,FM29mm,54.520833,-0.958333,39.520833,-74.958333,-25,14.097131,0,5574,ping-182527,2014-03-07T18:25:27+00:00,3749.36,6.85,long
2014-03-07 18:44:00,14,G0BZB,HB9TVP,IO94mm,JN36su,54.520833,-0.958333,46.854167,7.541667,3,14.097141,1,1040,ping-182527,2014-03-07T18:25:27+00:00,3749.36,28.32,long
2014-03-07 19:24:00,14,G0BZB,K9AN,IO94mm,EN50wc,54.520833,-0.958333,40.104167,-88.125000,-27,14.097132,1,6321,ping-194102,2014-03-07T19:41:02+00:00,3514.61,2.05,long
2014-03-07 19:24:00,14,G0BZB,WA3DNM,IO94mm,FM29mm,54.520833,-0.958333,39.520833,-74.958333,-19,14.097131,1,5574,ping-194102,2014-03-07T19:41:02+00:00,3514.61,105.49,long
2014-03-07 19:28:00,14,G0BZB,WA3DNM,IO94mm,FM29mm,54.520833,-0.958333,39.520833,-74.958333,-27,14.097132,1,5574,ping-194102,2014-03-07T19:41:02+00:00,3514.61,105.49,long
2014-03-07 19:28:00,14,G0BZB,VE1AIM,IO94mm,FN84ds,54.520833,-0.958333,44.770833,-63.708333,-28,14.097143,1,4482,ping-194102,2014-03-07T19:41:02+00:00,3514.61,102.33,long
2014-03-07 19:56:00,14,G0BZB,W4MO,IO94mm,EL87mm,54.520833,-0.958333,27.520833,-82.958333,-25,14.097036,1,7053,ping-194102,2014-03-07T19:41:02+00:00,3514.61,163.76,long
2014-03-07 20:24:00,14,G0BZB,K9AN,IO94mm,EN50wc,54.520833,-0.958333,40.104167,-88.125000,-25,14.097134,1,6321,ping-204104,2014-03-07T20:41:04+00:00,3570.98,49.87,long
2014-03-07 20:32:00,14,G0BZB,K9AN,IO94mm,EN50wc,54.520833,-0.958333,40.104167,-88.125000,-25,14.097134,1,6321,ping-204104,2014-03-07T20:41:04+00:00,3570.98,49.87,long
2014-03-07 20:44:00,14,G0BZB,W3GXT,IO94mm,FM19ol,54.520833,-0.958333,39.479167,-76.791667,-26,14.097131,1,5683,ping-204104,2014-03-07T20:41:04+00:00,3570.98,132.04,long
2014-03-07 20:52:00,14,G0BZB,K9AN,IO95ea,EN50wc,55.020833,-1.625000,40.104167,-88.125000,-28,14.097134,1,6262,ping-204104,2014-03-07T20:41:04+00:00,3570.98,3.39,long
2014-03-07 20:52:00,14,G0BZB,KC3AVT,IO95ea,FM19la,55.020833,-1.625000,39.020833,-77.041667,-25,14.097137,0,5682,ping-204104,2014-03-07T20:41:04+00:00,3570.98,83.50,long
2014-03-07 21:24:00,14,G0BZB,W3GXT,IO94mm,FM19ol,54.520833,-0.958333,39.479167,-76.791667,-19,14.09713,0,5683,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.22,long
2014-03-07 21:28:00,14,G0BZB,W4AC,IO94mm,EL86mm,54.520833,-0.958333,26.520833,-82.958333,-25,14.097152,0,7138,ping-214126,2014-03-07T21:41:26+00:00,3807.31,22.37,long
2014-03-07 21:28:00,14,G0BZB,W3GXT,IO94mm,FM19ol,54.520833,-0.958333,39.479167,-76.791667,-28,14.097129,0,5683,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.22,long
2014-03-07 21:32:00,14,G0BZB,W3GXT,IO94mm,FM19ol,54.520833,-0.958333,39.479167,-76.791667,-25,14.097131,1,5683,ping-214126,2014-03-07T21:41:26+00:00,3807.31,118.22,long
2014-03-07 21:52:00,14,G0BZB,K9AN,IO94mm,EN50wc,54.520833,-0.958333,40.104167,-88.125000,-21,14.097131,0,6321,ping-214126,2014-03-07T21:41:26+00:00,3807.31,204.86,long
2014-03-07 22:00:00,14,G0BZB,W4MO,IO95ea,EL87mm,55.020833,-1.625000,27.520833,-82.958333,-21,14.097162,1,7005,ping-214126,2014-03-07T21:41:26+00:00,3807.31,2.06,long
2014-03-07 22:00:00,14,G0BZB,K9AN,IO95ea,EN50wc,55.020833,-1.625000,40.104167,-88.125000,-25,14.097133,0,6262,ping-214126,2014-03-07T21:41:26+00:00,3807.31,164.97,long
2014-03-07 22:00:00,14,G0BZB,W3GXT,IO95ea,FM19ol,55.020833,-1.625000,39.479167,-76.791667,-22,14.097131,0,5631,ping-214126,2014-03-07T21:41:26+00:00,3807.31,152.23,long
2014-03-07 22:28:00,14,G0BZB,W4AC,IO94mm,EL86mm,54.520833,-0.958333,26.520833,-82.958333,-24,14.097153,0,7138,ping-224121,2014-03-07T22:41:21+00:00,4182.70,75.92,long
2014-03-07 22:28:00,14,G0BZB,W4MO,IO94mm,EL87mm,54.520833,-0.958333,27.520833,-82.958333,-19,14.09717,0,7053,ping-224121,2014-03-07T22:41:21+00:00,4182.70,53.17,long
2014-03-07 22:28:00,14,G0BZB,4X1RF,IO94mm,KM72ls,54.520833,-0.958333,32.770833,34.958333,-20,14.097133,1,3703,ping-224121,2014-03-07T22:41:21+00:00,4182.70,73.12,long
2014-03-07 22:32:00,14,G0BZB,W4AC,IO94mm,EL86mm,54.520833,-0.958333,26.520833,-82.958333,-20,14.097153,1,7138,ping-224121,2014-03-07T22:41:21+00:00,4182.70,75.92,long
2014-03-07 22:32:00,14,G0BZB,W4MO,IO94mm,EL87mm,54.520833,-0.958333,27.520833,-82.958333,-23,14.09717,1,7053,ping-224121,2014-03-07T22:41:21+00:00,4182.70,53.17,long
2014-03-07 22:48:00,14,G0BZB,4X1RF,IO94mm,KM72ls,54.520833,-0.958333,32.770833,34.958333,-23,14.097134,1,3703,ping-224121,2014-03-07T22:41:21+00:00,4182.70,73.12,long
2014-03-07 22:52:00,14,G0BZB,K9AN,IO94mm,EN50wc,54.520833,-0.958333,40.104167,-88.125000,-23,14.097132,0,6321,ping-224121,2014-03-07T22:41:21+00:00,4182.70,94.81,long
2014-03-07 22:52:00,14,G0BZB,4X1RF,IO94mm,KM72ls,54.520833,-0.958333,32.770833,34.958333,-25,14.097133,0,3703,ping-224121,2014-03-07T22:41:21+00:00,4182.70,73.12,long
2014-03-07 23:00:00,14,G0BZB,4X1RF,IO94mm,KM72ls,54.520833,-0.958333,32.770833,34.958333,-24,14.097134,1,3703,ping-224121,2014-03-07T22:41:21+00:00,4182.70,73.12,long
2014-03-07 23:52:00,14,G0BZB,4X1RF,IO94mm,KM72ls,54.520833,-0.958333,32.770833,34.958333,-24,14.097133,0,3703,ping-001059,2014-03-08T00:10:59+00:00,4862.96,20.39,short
2014-03-08 00:00:00,14,G0BZB,4X1RF,IO94mm,KM72ls,54.520833,-0.958333,32.770833,34.958333,-23,14.097134,0,3703,ping-001059,2014-03-08T00:10:59+00:00,4862.96,20.39,short
2014-03-08 00:04:00,14,G0BZB,4X1RF,IO94mm,KM72ls,54.520833,-0.958333,32.770833,34.958333,-22,14.097134,0,3703,ping-001059,2014-03-08T00:10:59+00:00,4862.96,20.39,short
2014-03-08 00:08:00,14,G0BZB,4X1RF,IO94mm,KM72ls,54.520833,-0.958333,32.770833,34.958333,-24,14.097134,0,3703,ping-001059,2014-03-08T00:10:59+00:00,4862.96,20.39,short
2014-03-08 00:12:00,14,G0BZB,4X1RF,IO94mm,KM72ls,54.520833,-0.958333,32.770833,34.958333,-25,14.097133,0,3703,ping-001059,2014-03-08T00:10:59+00:00,4862.96,20.39,short
2014-03-08 00:24:00,14,G0BZB,K9AN,IO94mm,EN50wc,54.520833,-0.958333,40.104167,-88.125000,-26,14.097133,1,6321,ping-001059,2014-03-08T00:10:59+00:00,4862.96,131.55,long
2014-03-08 00:28:00,14,G0BZB,4X1RF,IO94mm,KM72ls,54.520833,-0.958333,32.770833,34.958333,-25,14.097134,0,3703,ping-001059,2014-03-08T00:10:59+00:00,4862.96,20.39,short
2014-03-08 00:32:00,14,G0BZB,W4MO,IO94mm,EL87mm,54.520833,-0.958333,27.520833,-82.958333,-21,14.097173,1,7053,ping-001929,2014-03-08T00:19:29+00:00,4929.11,123.88,long
2014-03-07 20:48:00,28,G0EAG,KC2GMM,JO01gn,FN21mm,51.562500,0.541667,41.520833,-74.958333,-26,28.12602,2,5626,ping-204104,2014-03-07T20:41:04+00:00,3570.98,163.08,long
2014-03-07 21:32:00,10,G0IMX,OX3XR,IO92ao,GP44de,52.604167,-1.958333,64.187500,-51.708333,-23,10.140249,0,3071,ping-214126,2014-03-07T21:41:26+00:00,3807.31,111.02,long
2014-03-07 18:34:00,21,G0KZT,N6RY,IO91wh,DM13id,51.312500,-0.125000,33.145833,-117.291667,-26,21.096073,0,8804,ping-182527,2014-03-07T18:25:27+00:00,3749.36,2.31,long
2014-03-07 18:34:00,21,G0KZT,K4RCG,IO91wh,FM08xl,51.312500,-0.125000,38.479167,-78.041667,-26,21.096085,-1,6002,ping-182527,2014-03-07T18:25:27+00:00,3749.36,7.42,long
2014-03-07 18:42:00,21,G0KZT,DK6UG,IO91wh,JN49cm,51.312500,-0.125000,49.520833,8.208333,-22,21.096058,-1,623,ping-182527,2014-03-07T18:25:27+00:00,3749.36,16.06,long
2014-03-07 21:34:00,21,G0KZT,N6RY,IO91wh,DM13id,51.312500,-0.125000,33.145833,-117.291667,-27,21.096074,-1,8804,ping-214126,2014-03-07T21:41:26+00:00,3807.31,51.55,long
2014-03-07 21:34:00,21,G0KZT,VE6PDQ/1,IO91wh,DO33fl,51.312500,-0.125000,53.479167,-113.541667,-24,21.09607,0,6822,ping-214126,2014-03-07T21:41:26+00:00,3807.31,66.56,long
2014-03-07 18:08:00,10,G0MBA,DK6UG,JO01nt,JN49cm,51.812500,1.125000,49.520833,8.208333,-6,10.140138,0,560,ping-182527,2014-03-07T18:25:27+00:00,3749.36,25.02,long
2014-03-07 18:18:00,10,G0MBA,DK6UG,JO01nt,JN49cm,51.812500,1.125000,49.520833,8.208333,-3,10.140138,0,560,ping-182527,2014-03-07T18:25:27+00:00,3749.36,25.02,long
2014-03-07 18:28:00,10,G0MBA,DK6UG,JO01nt,JN49cm,51.812500,1.125000,49.520833,8.208333,-7,10.140136,0,560,ping-182527,2014-03-07T18:25:27+00:00,3749.36,25.02,long
2014-03-07 18:38:00,10,G0MBA,DK6UG,JO01nt,JN49cm,51.812500,1.125000,49.520833,8.208333,-2,10.140137,0,560,ping-182527,2014-03-07T18:25:27+00:00,3749.36,25.02,long
2014-03-07 20:38:00,10,G0MBA,K9AN,JO01nt,EN50wc,51.812500,1.125000,40.104167,-88.125000,-26,10.14013,0,6579,ping-204104,2014-03-07T20:41:04+00:00,3570.98,104.14,long
2014-03-07 21:28:00,10,G0MBA,K9AN,JO01nt,EN50wc,51.812500,1.125000,40.104167,-88.125000,-21,10.14013,0,6579,ping-214126,2014-03-07T21:41:26+00:00,3807.31,76.38,long
2014-03-07 21:28:00,10,G0MBA,N2NOM,JO01nt,FN22bg,51.812500,1.125000,42.270833,-75.875000,-27,10.140131,0,5652,ping-214126,2014-03-07T21:41:26+00:00,3807.31,81.35,long
2014-03-07 21:38:00,10,G0MBA,K9AN,JO01nt,EN50wc,51.812500,1.125000,40.104167,-88.125000,-19,10.140131,0,6579,ping-214126,2014-03-07T21:41:26+00:00,3807.31,76.38,long
2014-03-07 21:38:00,10,G0MBA,KB9VLR,JO01nt,EN54vj,51.812500,1.125000,44.395833,-88.208333,-25,10.140134,0,6259,ping-214126,2014-03-07T21:41:26+00:00,3807.31,58.61,long
2014-03-07 21:38:00,10,G0MBA,W3BI,JO01nt,FN20en,51.812500,1.125000,40.562500,-75.625000,-23,10.140125,0,5757,ping-214126,2014-03-07T21:41:26+00:00,3807.31,68.00,long
2014-03-07 21:48:00,10,G0MBA,YV4GJN,JO01nt,FK50mm,51.812500,1.125000,10.520833,-68.958333,-24,10.140108,1,7735,ping-214126,2014-03-07T21:41:26+00:00,3807.31,21.12,long
2014-03-07 21:58:00,10,G0MBA,K9AN,JO01nt,EN50wc,51.812500,1.125000,40.104167,-88.125000,-20,10.140131,0,6579,ping-214126,2014-03-07T21:41:26+00:00,3807.31,76.38,long
2014-03-07 21:58:00,10,G0MBA,W3BI,JO01nt,FN20en,51.812500,1.125000,40.562500,-75.625000,-21,10.140126,0,5757,ping-214126,2014-03-07T21:41:26+00:00,3807.31,68.00,long
2014-03-07 22:28:00,10,G0MBA,K9AN,JO01nt,EN50wc,51.812500,1.125000,40.104167,-88.125000,-18,10.14013,0,6579,ping-224121,2014-03-07T22:41:21+00:00,4182.70,29.04,long
2014-03-07 22:28:00,10,G0MBA,W3BI,JO01nt,FN20en,51.812500,1.125000,40.562500,-75.625000,-18,10.140125,0,5757,ping-224121,2014-03-07T22:41:21+00:00,4182.70,124.45,long
2014-03-07 22:28:00,10,G0MBA,N2NOM,JO01nt,FN22bg,51.812500,1.125000,42.270833,-75.875000,-21,10.14013,0,5652,ping-224121,2014-03-07T22:41:21+00:00,4182.70,112.24,long
2014-03-07 22:28:00,10,G0MBA,VE1MDO,JO01nt,FN84aq,51.812500,1.125000,44.687500,-63.958333,-22,10.140131,0,4720,ping-224121,2014-03-07T22:41:21+00:00,4182.70,19.87,long
2014-03-07 22:28:00,10,G0MBA,4X1RF,JO01nt,KM72ls,51.812500,1.125000,32.770833,34.958333,-25,10.14013,0,3446,ping-224121,2014-03-07T22:41:21+00:00,4182.70,82.18,long
2014-03-07 22:38:00,10,G0MBA,YV4GJN,JO01nt,FK50mm,51.812500,1.125000,10.520833,-68.958333,-33,10.14011,0,7735,ping-224121,2014-03-07T22:41:21+00:00,4182.70,56.51,long
2014-03-07 22:38:00,10,G0MBA,OX3XR,JO01nt,GP44de,51.812500,1.125000,64.187500,-51.708333,-31,10.140142,0,3282,ping-224121,2014-03-07T22:41:21+00:00,4182.70,83.12,long
2014-03-07 22:58:00,10,G0MBA,K9AN,JO01nt,EN50wc,51.812500,1.125000,40.104167,-88.125000,-22,10.14013,0,6579,ping-224121,2014-03-07T22:41:21+00:00,4182.70,29.04,long
2014-03-07 22:58:00,10,G0MBA,4X1RF,JO01nt,KM72ls,51.812500,1.125000,32.770833,34.958333,-25,10.14013,0,3446,ping-224121,2014-03-07T22:41:21+00:00,4182.70,82.18,long
2014-03-07 23:58:00,10,G0MBA,K9AN,JO01nt,EN50wc,51.812500,1.125000,40.104167,-88.125000,-19,10.14013,0,6579,ping-001059,2014-03-08T00:10:59+00:00,4862.96,136.97,long
2014-03-07 23:58:00,10,G0MBA,W3BI,JO01nt,FN20en,51.812500,1.125000,40.562500,-75.625000,-20,10.140125,0,5757,ping-001059,2014-03-08T00:10:59+00:00,4862.96,31.94,long
2014-03-07 23:58:00,10,G0MBA,N2NOM,JO01nt,FN22bg,51.812500,1.125000,42.270833,-75.875000,-22,10.140128,0,5652,ping-001059,2014-03-08T00:10:59+00:00,4862.96,27.13,long
2014-03-07 23:58:00,10,G0MBA,4X1RF,JO01nt,KM72ls,51.812500,1.125000,32.770833,34.958333,-24,10.140131,0,3446,ping-001059,2014-03-08T00:10:59+00:00,4862.96,26.91,short
2014-03-08 00:08:00,10,G0MBA,K9AN,JO01nt,EN50wc,51.812500,1.125000,40.104167,-88.125000,-20,10.14013,0,6579,ping-001059,2014-03-08T00:10:59+00:00,4862.96,136.97,long
2014-03-08 00:08:00,10,G0MBA,W3BI,JO01nt,FN20en,51.812500,1.125000,40.562500,-75.625000,-26,10.140125,0,5757,ping-001059,2014-03-08T00:10:59+00:00,4862.96,31.94,long
2014-03-08 00:08:00,10,G0MBA,4X1RF,JO01nt,KM72ls,51.812500,1.125000,32.770833,34.958333,-24,10.140131,0,3446,ping-001059,2014-03-08T00:10:59+00:00,4862.96,26.91,short
2014-03-08 00:18:00,10,G0MBA,K4RCG,JO01nt,FM08xl,51.812500,1.125000,38.479167,-78.041667,-19,10.140144,0,6065,ping-001059,2014-03-08T00:10:59+00:00,4862.96,68.71,long
2014-03-08 00:28:00,10,G0MBA,K9AN,JO01nt,EN50wc,51.812500,1.125000,40.104167,-88.125000,-21,10.140132,0,6579,ping-001059,2014-03-08T00:10:59+00:00,4862.96,136.97,long
2014-03-08 00:28:00,10,G0MBA,K4RCG,JO01nt,FM08xl,51.812500,1.125000,38.479167,-78.041667,-23,10.140144,0,6065,ping-001059,2014-03-08T00:10:59+00:00,4862.96,68.71,long
2014-03-08 00:28:00,10,G0MBA,W3CSW,JO01nt,FM19kd,51.812500,1.125000,39.145833,-77.125000,-24,10.140132,0,5957,ping-001059,2014-03-08T00:10:59+00:00,4862.96,42.46,long
2014-03-08 00:28:00,10,G0MBA,N2NOM,JO01nt,FN22bg,51.812500,1.125000,42.270833,-75.875000,-28,10.140133,0,5652,ping-001059,2014-03-08T00:10:59+00:00,4862.96,27.13,long
2014-03-08 00:28:00,10,G0MBA,4X1RF,JO01nt,KM72ls,51.812500,1.125000,32.770833,34.958333,-26,10.140132,-1,3446,ping-001059,2014-03-08T00:10:59+00:00,4862.96,26.91,short
2014-03-07 18:06:00,10,G0MJI,ON7KO,IO83ni,JO21ce,53.354167,-2.875000,51.187500,4.208333,-12,10.140182,0,539,ping-182527,2014-03-07T18:25:27+00:00,3749.36,237.40,long
2014-03-07 18:06:00,10,G0MJI,PA3FNY\\2,IO83ni,JO22nc,53.354167,-2.875000,52.104167,5.125000,-10,10.140176,0,556,ping-182527,2014-03-07T18:25:27+00:00,3749.36,236.82,long
2014-03-07 18:16:00,10,G0MJI,ON7KO,IO83ni,JO21ce,53.354167,-2.875000,51.187500,4.208333,-9,10.140182,0,539,ping-182527,2014-03-07T18:25:27+00:00,3749.36,237.40,long
2014-03-07 18:26:00,10,G0MJI,ON7KO,IO83ni,JO21ce,53.354167,-2.875000,51.187500,4.208333,-3,10.140183,0,539,ping-182527,2014-03-07T18:25:27+00:00,3749.36,237.40,long
2014-03-07 18:26:00,10,G0MJI,PA3FNY,IO83ni,JO22nc,53.354167,-2.875000,52.104167,5.125000,-5,10.140191,0,556,ping-182527,2014-03-07T18:25:27+00:00,3749.36,236.82,long
2014-03-07 18:36:00,10,G0MJI,ON7KO,IO83ni,JO21ce,53.354167,-2.875000,51.187500,4.208333,-2,10.140184,1,539,ping-182527,2014-03-07T18:25:27+00:00,3749.36,237.40,long
2014-03-07 20:38:00,7,G0MJI,PI4THT,IO83ni,JO32kf,53.354167,-2.875000,52.229167,6.875000,-6,7.04004,0,667,ping-204104,2014-03-07T20:41:04+00:00,3570.98,76.15,long
2014-03-07 22:26:00,10,G0MJI,K9AN,IO83ni,EN50wc,53.354167,-2.875000,40.104167,-88.125000,-23,10.140176,1,6262,ping-224121,2014-03-07T22:41:21+00:00,4182.70,12.28,long
2014-03-07 22:26:00,10,G0MJI,W3BI,IO83ni,FN20en,53.354167,-2.875000,40.562500,-75.625000,-22,10.140171,-1,5447,ping-224121,2014-03-07T22:41:21+00:00,4182.70,21.84,long
2014-03-07 22:56:00,10,G0MJI,W3BI,IO83ni,FN20en,53.354167,-2.875000,40.562500,-75.625000,-24,10.14017,0,5447,ping-224121,2014-03-07T22:41:21+00:00,4182.70,21.84,long
2014-03-07 18:40:00,28,G0OQK,K3SIW,IO91pp,EN52ta,51.645833,-0.708333,42.020833,-88.375000,-17,28.12607,4,6345,ping-182527,2014-03-07T18:25:27+00:00,3749.36,47.56,long
2014-03-07 19:32:00,28,G0OQK,W5COV,IO91pp,EM26ex,51.645833,-0.708333,36.979167,-95.625000,-28,28.126082,3,7181,ping-194102,2014-03-07T19:41:02+00:00,3514.61,71.60,long
2014-03-07 19:56:00,28,G0OQK,AI4RY,IO91pp,EM72go,51.645833,-0.708333,32.604167,-85.458333,-20,28.126052,1,6888,ping-194102,2014-03-07T19:41:02+00:00,3514.61,64.86,long
2014-03-07 20:24:00,28,G0OQK,W5COV,IO91pp,EM26ex,51.645833,-0.708333,36.979167,-95.625000,-27,28.126095,1,7181,ping-204104,2014-03-07T20:41:04+00:00,3570.98,26.01,long
2014-03-07 20:24:00,28,G0OQK,KC2GMM,IO91pp,FN21mm,51.645833,-0.708333,41.520833,-74.958333,-17,28.126075,1,5542,ping-204104,2014-03-07T20:41:04+00:00,3570.98,236.94,long
2014-03-07 20:32:00,28,G0OQK,WA3DNM,IO91pp,FM29mm,51.645833,-0.708333,39.520833,-74.958333,-26,28.126053,1,5682,ping-204104,2014-03-07T20:41:04+00:00,3570.98,242.58,long
2014-03-07 20:32:00,28,G0OQK,KX3DX,IO91pp,FN20kn,51.645833,-0.708333,40.562500,-75.125000,-18,28.126055,1,5611,ping-204104,2014-03-07T20:41:04+00:00,3570.98,247.01,long
2014-03-07 20:32:00,28,G0OQK,KC2GMM,IO91pp,FN21mm,51.645833,-0.708333,41.520833,-74.958333,-21,28.126075,1,5542,ping-204104,2014-03-07T20:41:04+00:00,3570.98,236.94,long
2014-03-07 20:32:00,28,G0OQK,N2NOM,IO91pp,FN22bg,51.645833,-0.708333,42.270833,-75.875000,-25,28.12606,1,5541,ping-204104,2014-03-07T20:41:04+00:00,3570.98,240.65,long
2014-03-07 20:40:00,28,G0OQK,KC2GMM,IO91pp,FN21mm,51.645833,-0.708333,41.520833,-74.958333,-22,28.126079,1,5542,ping-204104,2014-03-07T20:41:04+00:00,3570.98,236.94,long
2014-03-07 20:48:00,28,G0OQK,WA3DNM,IO91pp,FM29mm,51.645833,-0.708333,39.520833,-74.958333,-25,28.126055,0,5682,ping-204104,2014-03-07T20:41:04+00:00,3570.98,242.58,long
2014-03-07 18:08:00,28,G0PKT,W1QG,JO01mm,CM87xg,51.520833,1.041667,37.270833,-122.041667,-19,28.126066,0,8700,ping-182527,2014-03-07T18:25:27+00:00,3749.36,18.41,long
2014-03-07 18:08:00,28,G0PKT,KI6STW,JO01mm,CM97bk,51.520833,1.041667,37.437500,-121.875000,-20,28.126068,0,8676,ping-182527,2014-03-07T18:25:27+00:00,3749.36,21.41,long
2014-03-07 18:08:00,28,G0PKT,KD6RF,JO01mm,CM97cq,51.520833,1.041667,37.687500,-121.791667,-16,28.126074,0,8649,ping-182527,2014-03-07T18:25:27+00:00,3749.36,34.04,long
2014-03-07 18:08:00,28,G0PKT,WA6JRW,JO01mm,DM14he,51.520833,1.041667,34.187500,-117.375000,-16,28.126119,0,8756,ping-182527,2014-03-07T18:25:27+00:00,3749.36,33.08,long
2014-03-07 18:08:00,28,G0PKT,AC7SM,JO01mm,DM26ie,51.520833,1.041667,36.187500,-115.291667,-21,28.126096,1,8466,ping-182527,2014-03-07T18:25:27+00:00,3749.36,26.09,long
2014-03-07 18:08:00,28,G0PKT,VE6PDQ/1,JO01mm,DO33fl,51.520833,1.041667,53.479167,-113.541667,-20,28.126069,1,6854,ping-182527,2014-03-07T18:25:27+00:00,3749.36,27.99,long
2014-03-07 18:08:00,28,G0PKT,WA5NGP,JO01mm,EM10cn,51.520833,1.041667,30.562500,-97.791667,-23,28.126085,1,7958,ping-182527,2014-03-07T18:25:27+00:00,3749.36,57.85,long
2014-03-07 18:08:00,28,G0PKT,WK0I,JO01mm,EM12lu,51.520833,1.041667,32.854167,-97.041667,-24,28.126074,0,7718,ping-182527,2014-03-07T18:25:27+00:00,3749.36,50.01,long
2014-03-07 18:08:00,28,G0PKT,W5COV,JO01mm,EM26ex,51.520833,1.041667,36.979167,-95.625000,-22,28.126105,1,7291,ping-182527,2014-03-07T18:25:27+00:00,3749.36,245.00,long
2014-03-07 18:08:00,28,G0PKT,AI4RY,JO01mm,EM72go,51.520833,1.041667,32.604167,-85.458333,-20,28.126063,0,7003,ping-182527,2014-03-07T18:25:27+00:00,3749.36,131.42,long
2014-03-07 18:08:00,28,G0PKT,KZ8C,JO01mm,EM88pm,51.520833,1.041667,38.520833,-82.708333,-10,28.126079,0,6366,ping-182527,2014-03-07T18:25:27+00:00,3749.36,53.62,long
2014-03-07 18:08:00,28,G0PKT,K3SIW,JO01mm,EN52ta,51.520833,1.041667,42.020833,-88.375000,-11,28.12608,1,6455,ping-182527,2014-03-07T18:25:27+00:00,3749.36,19.34,long
2014-03-07 18:08:00,28,G0PKT,W3CSW,JO01mm,FM19kd,51.520833,1.041667,39.145833,-77.125000,-14,28.126067,0,5958,ping-182527,2014-03-07T18:25:27+00:00,3749.36,1.42,long
2014-03-07 18:08:00,28,G0PKT,K3ZV,JO01mm,FM29nt,51.520833,1.041667,39.812500,-74.875000,-18,28.126044,0,5763,ping-182527,2014-03-07T18:25:27+00:00,3749.36,24.04,long
2014-03-07 18:08:00,28,G0PKT,KX3DX,JO01mm,FN20kn,51.520833,1.041667,40.562500,-75.125000,-18,28.126065,0,5726,ping-182527,2014-03-07T18:25:27+00:00,3749.36,31.08,long
2014-03-07 18:08:00,28,G0PKT,WG2Z,JO01mm,FN21oa,51.520833,1.041667,41.020833,-74.791667,-19,28.126076,1,5672,ping-182527,2014-03-07T18:25:27+00:00,3749.36,38.30,long
2014-03-07 18:08:00,28,G0PKT,N2NOM,JO01mm,FN22bg,51.520833,1.041667,42.270833,-75.875000,-20,28.126066,0,5655,ping-182527,2014-03-07T18:25:27+00:00,3749.36,38.85,long
2014-03-07 18:08:00,28,G0PKT,K1PLL,JO01mm,FN42kj,51.520833,1.041667,42.395833,-71.125000,-21,28.126068,0,5338,ping-182527,2014-03-07T18:25:27+00:00,3749.36,79.01,long
2014-03-07 18:08:00,10,G0PKT,DL1GMG,JO01mm,JN48xj,51.520833,1.041667,48.395833,9.958333,-5,10.140179,0,729,ping-182527,2014-03-07T18:25:27+00:00,3749.36,120.36,long
2014-03-07 18:08:00,10,G0PKT,DK6UG,JO01mm,JN49cm,51.520833,1.041667,49.520833,8.208333,0,10.140174,0,557,ping-182527,2014-03-07T18:25:27+00:00,3749.36,10.11,long
2014-03-07 18:18:00,28,G0PKT,KD6RF,JO01mm,CM97cq,51.520833,1.041667,37.687500,-121.791667,-27,28.126072,0,8649,ping-182527,2014-03-07T18:25:27+00:00,3749.36,34.04,long
2014-03-07 18:18:00,28,G0PKT,WA6JRW,JO01mm,DM14he,51.520833,1.041667,34.187500,-117.375000,-20,28.126118,1,8756,ping-182527,2014-03-07T18:25:27+00:00,3749.36,33.08,long
2014-03-07 18:18:00,28,G0PKT,AI4RY,JO01mm,EM72go,51.520833,1.041667,32.604167,-85.458333,-19,28.126061,1,7003,ping-182527,2014-03-07T18:25:27+00:00,3749.36,131.42,long
2014-03-07 18:18:00,28,G0PKT,KZ8C,JO01mm,EM88pm,51.520833,1.041667,38.520833,-82.708333,-26,28.126077,1,6366,ping-182527,2014-03-07T18:25:27+00:00,3749.36,53.62,long
2014-03-07 18:18:00,10,G0PKT,DL1GMG,JO01mm,JN48xj,51.520833,1.041667,48.395833,9.958333,-5,10.140179,0,729,ping-182527,2014-03-07T18:25:27+00:00,3749.36,120.36,long
2014-03-07 18:18:00,10,G0PKT,DK6UG,JO01mm,JN49cm,51.520833,1.041667,49.520833,8.208333,2,10.140174,0,557,ping-182527,2014-03-07T18:25:27+00:00,3749.36,10.11,long
2014-03-07 18:28:00,28,G0PKT,WA7HL,JO01mm,DM51ck,51.520833,1.041667,31.437500,-109.791667,-24,28.126093,0,8596,ping-182527,2014-03-07T18:25:27+00:00,3749.36,20.57,long
2014-03-07 18:28:00,28,G0PKT,WA5NGP,JO01mm,EM10cn,51.520833,1.041667,30.562500,-97.791667,-23,28.126083,0,7958,ping-182527,2014-03-07T18:25:27+00:00,3749.36,57.85,long
2014-03-07 18:28:00,28,G0PKT,ND6M,JO01mm,EM55se,51.520833,1.041667,35.187500,-88.458333,-22,28.12611,0,6991,ping-182527,2014-03-07T18:25:27+00:00,3749.36,137.51,long
2014-03-07 18:28:00,28,G0PKT,AI4RY,JO01mm,EM72go,51.520833,1.041667,32.604167,-85.458333,-21,28.126063,0,7003,ping-182527,2014-03-07T18:25:27+00:00,3749.36,131.42,long
