time,band,tx_sign,tx_lat,tx_lon,rx_sign,rx_lat,rx_lon,frequency,snr,drift,power,distance,snr_z,drift_z
2014-03-07 22:48:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097079,-6,0,30,1950,,
2014-03-07 22:48:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097074,-15,0,30,7463,,
2014-03-07 22:50:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097068,-11,0,30,3164,,
2014-03-07 22:50:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097079,-7,0,30,1950,,
2014-03-07 22:50:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097085,2,-1,30,840,,
2014-03-07 22:50:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097074,-15,0,30,7463,,
2014-03-07 22:56:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097079,-7,-1,30,1950,,
2014-03-07 22:56:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097086,-9,0,30,840,,
2014-03-07 22:56:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097073,-13,0,30,7463,,
2014-03-07 22:58:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097067,-13,-1,30,3164,,
2014-03-07 22:58:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097078,-6,-1,30,1950,,
2014-03-07 22:58:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097072,-11,-1,30,7463,,
2014-03-07 23:00:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097066,-11,-1,30,3164,,
2014-03-07 23:00:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097077,-6,-1,30,1950,,
2014-03-07 23:00:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097083,7,-1,30,840,,
2014-03-07 23:00:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097071,-9,-1,30,7463,,
2014-03-07 23:02:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097065,-16,0,30,3164,,
2014-03-07 23:02:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097076,-7,-1,30,1950,,
2014-03-07 23:02:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097082,4,0,30,840,,
2014-03-07 23:02:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.09707,-9,-1,30,7463,,
2014-03-07 23:06:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097065,-9,0,30,3164,,
2014-03-07 23:06:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097074,-7,0,30,1950,,
2014-03-07 23:06:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097082,-11,0,30,840,,
2014-03-07 23:06:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097069,-11,-1,30,7463,,
2014-03-07 23:10:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097063,-17,-1,30,3164,,
2014-03-07 23:10:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097081,-11,0,30,840,,
2014-03-07 23:18:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097067,-7,0,30,3164,,
2014-03-07 23:18:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097077,-6,0,30,1950,,
2014-03-07 23:18:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097084,-7,0,30,840,,
2014-03-07 23:18:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097071,-13,0,30,7463,,
2014-03-07 23:22:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097067,-7,-1,30,3164,,
2014-03-07 23:22:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097078,-6,0,30,1950,,
2014-03-07 23:22:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097085,-10,0,30,840,,
2014-03-07 23:22:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097072,-14,0,30,7463,,
2014-03-07 23:22:00,14,KB1MVX,33.521,-84.958,4X1RF,32.771,34.958,14.097074,-23,0,30,10339,,
2014-03-07 23:28:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097069,-6,0,30,3164,,
2014-03-07 23:28:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097079,-3,0,30,1950,,
2014-03-07 23:28:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097085,7,0,30,840,,
2014-03-07 23:28:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097074,0,0,30,7463,,
2014-03-07 23:36:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097069,-6,0,30,3164,,
2014-03-07 23:36:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097081,-4,0,30,1950,,
2014-03-07 23:36:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097087,8,0,30,840,,
2014-03-07 23:36:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097076,-9,0,30,7463,,
2014-03-07 23:42:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097082,-8,0,30,1950,,
2014-03-07 23:42:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097089,1,0,30,840,,
2014-03-07 23:42:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097077,-15,0,30,7463,,
2014-03-07 23:46:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.09707,-12,0,30,3164,,
2014-03-07 23:46:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097082,-6,0,30,1950,,
2014-03-07 23:46:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097088,-8,0,30,840,,
2014-03-07 23:46:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097076,-16,-1,30,7463,,
2014-03-07 23:50:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097069,-9,-1,30,3164,,
2014-03-07 23:50:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.09708,-5,0,30,1950,,
2014-03-07 23:50:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097088,2,0,30,840,,
2014-03-07 23:50:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097075,-15,0,30,7463,,
2014-03-07 23:54:00,14,KB1MVX,33.521,-84.958,K7FET,45.521,-122.958,14.097082,-26,-1,30,3478,,
2014-03-07 23:54:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097069,-18,0,30,3164,,
2014-03-07 23:54:00,14,KB1MVX,33.521,-84.958,K4RCG,38.479,-78.042,14.097086,1,-1,30,840,,
2014-03-07 23:54:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097074,-17,0,30,7463,,
2014-03-07 23:58:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097069,-8,-1,30,3164,,
2014-03-07 23:58:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097079,-7,0,30,1950,,
2014-03-07 23:58:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097074,-17,0,30,7463,,
2014-03-08 00:02:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097079,-7,-1,30,1950,,
2014-03-08 00:06:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097073,-17,0,30,7463,,
2014-03-08 00:10:00,14,KB1MVX,33.521,-84.958,K7FET,45.521,-122.958,14.09708,-27,0,30,3478,,
2014-03-08 00:10:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097067,-19,0,30,3164,,
2014-03-08 00:10:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097073,-20,0,30,7463,,
2014-03-08 00:16:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097079,-12,0,30,1950,,
2014-03-08 00:24:00,14,KB1MVX,33.521,-84.958,K7FET,45.521,-122.958,14.097082,-26,0,30,3478,,
2014-03-08 00:24:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097071,-14,0,30,3164,,
2014-03-08 00:24:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097075,-18,0,30,7463,,
2014-03-08 00:30:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097071,-9,-1,30,3164,,
2014-03-08 00:30:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097081,-11,0,30,1950,,
2014-03-08 00:30:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097076,-17,0,30,7463,,
2014-03-08 00:32:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097069,-7,-1,30,3164,,
2014-03-08 00:32:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.09708,-10,0,30,1950,,
2014-03-08 00:32:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097075,-18,0,30,7463,,
2014-03-08 00:36:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097069,-12,0,30,3164,,
2014-03-08 00:36:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097079,-13,-1,30,1950,,
2014-03-08 00:38:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097073,-21,-1,30,7463,,
2014-03-08 00:40:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097066,-11,-1,30,3164,,
2014-03-08 00:40:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097078,-8,-1,30,1950,,
2014-03-08 00:40:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097072,-20,0,30,7463,,
2014-03-08 00:42:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097064,-6,0,30,3164,,
2014-03-08 00:42:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097077,-5,-1,30,1950,,
2014-03-08 00:42:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097071,-18,-1,30,7463,,
2014-03-08 00:46:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097074,-13,0,30,1950,,
2014-03-08 00:46:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097069,-21,-1,30,7463,,
2014-03-08 00:48:00,14,KB1MVX,33.521,-84.958,K7FET,45.521,-122.958,14.097076,-22,-1,30,3478,,
2014-03-08 00:48:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097063,-4,-1,30,3164,,
2014-03-08 00:48:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097074,-8,0,30,1950,,
2014-03-08 00:48:00,14,KB1MVX,33.521,-84.958,DK6UG,49.521,8.208,14.097069,-20,0,30,7463,,
2014-03-08 00:52:00,14,KB1MVX,33.521,-84.958,K7FET,45.521,-122.958,14.097076,-26,0,30,3478,,
2014-03-08 00:52:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097063,-7,0,30,3164,,
2014-03-08 00:52:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097074,-8,-1,30,1950,,
2014-03-08 00:56:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097063,-16,-1,30,3164,,
2014-03-08 00:56:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097074,-7,0,30,1950,,
2014-03-08 01:00:00,14,KB1MVX,33.521,-84.958,AF6CH,39.021,-119.875,14.097064,-5,0,30,3164,,
2014-03-08 01:00:00,14,KB1MVX,33.521,-84.958,AF5ES,35.812,-106.208,14.097074,-9,0,30,1950,,
2014-03-07 22:54:00,10,KB9VLR,44.396,-88.208,KK5MR,33.104,-96.125,10.140207,-13,0,30,1429,,
2014-03-07 22:54:00,10,KB9VLR,44.396,-88.208,KV0S,38.521,-92.958,10.140223,2,0,30,771,,
2014-03-07 22:54:00,10,KB9VLR,44.396,-88.208,WD4ELG,36.521,-78.958,10.140188,-5,0,30,1172,,
2014-03-07 22:54:00,10,KB9VLR,44.396,-88.208,K4RCG,38.479,-78.042,10.14021,-7,0,30,1072,,
2014-03-07 22:54:00,10,KB9VLR,44.396,-88.208,LA5GOA,59.354,5.208,10.140178,-17,0,30,6064,,
2014-03-07 22:54:00,10,KB9VLR,44.396,-88.208,LA5GOA/RX2,59.354,5.208,10.140178,-17,0,30,6064,,
2014-03-07 22:54:00,10,KB9VLR,44.396,-88.208,PI4THT,52.229,6.875,10.1402,-19,0,30,6566,,
2014-03-07 22:54:00,10,KB9VLR,44.396,-88.208,LA3JJ,59.312,10.125,10.140204,-18,0,30,6307,,
2014-03-07 22:54:00,10,KB9VLR,44.396,-88.208,OZ7IT,55.229,12.292,10.140197,-11,0,30,6669,,
2014-03-07 23:12:00,10,KB9VLR,44.396,-88.208,WA5ETV,35.521,-96.958,10.1402,-26,0,30,1243,,
2014-03-07 23:12:00,10,KB9VLR,44.396,-88.208,KV0S,38.521,-92.958,10.140223,-2,0,30,771,,
2014-03-07 23:12:00,10,KB9VLR,44.396,-88.208,WD4ELG,36.521,-78.958,10.140188,-13,0,30,1172,,
2014-03-07 23:12:00,10,KB9VLR,44.396,-88.208,K4RCG,38.479,-78.042,10.14021,-6,0,30,1072,,
2014-03-07 23:12:00,10,KB9VLR,44.396,-88.208,OX3XR,64.188,-51.708,10.140207,-19,0,30,3154,,
2014-03-07 23:12:00,10,KB9VLR,44.396,-88.208,LA5GOA,59.354,5.208,10.140178,-16,0,30,6064,,
2014-03-07 23:12:00,10,KB9VLR,44.396,-88.208,LA5GOA/RX2,59.354,5.208,10.140178,-15,0,30,6064,,
2014-03-07 23:12:00,10,KB9VLR,44.396,-88.208,DK4TJ,51.104,6.458,10.140198,-22,0,30,6613,,
2014-03-07 23:12:00,10,KB9VLR,44.396,-88.208,PI4THT,52.229,6.875,10.1402,-18,0,30,6566,,
2014-03-07 23:12:00,10,KB9VLR,44.396,-88.208,LA3JJ,59.312,10.125,10.140204,-19,0,30,6307,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,KV0S,38.521,-92.958,10.140223,3,0,30,771,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,WD4ELG,36.521,-78.958,10.140187,-7,0,30,1172,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,K4RCG,38.479,-78.042,10.14021,-7,0,30,1072,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,W3CSW,39.146,-77.125,10.140197,-9,0,30,1087,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,OX3XR,64.188,-51.708,10.140207,-19,0,30,3154,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,LA5GOA,59.354,5.208,10.140178,-15,0,30,6064,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,LA5GOA/RX2,59.354,5.208,10.140178,-16,0,30,6064,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,DK4TJ,51.104,6.458,10.140198,-21,0,30,6613,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,PI4THT,52.229,6.875,10.1402,-18,0,30,6566,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,LA3JJ,59.312,10.125,10.140204,-18,0,30,6307,,
2014-03-07 23:32:00,10,KB9VLR,44.396,-88.208,4X1RF,32.771,34.958,10.140196,-25,0,30,9689,,
2014-03-07 23:52:00,10,KB9VLR,44.396,-88.208,KV0S,38.521,-92.958,10.140223,-3,0,30,771,,
2014-03-07 23:52:00,10,KB9VLR,44.396,-88.208,WD4ELG,36.521,-78.958,10.140188,-8,0,30,1172,,
2014-03-07 23:52:00,10,KB9VLR,44.396,-88.208,K4RCG,38.479,-78.042,10.14021,-4,0,30,1072,,
2014-03-07 23:52:00,10,KB9VLR,44.396,-88.208,LA5GOA,59.354,5.208,10.140178,-15,0,30,6064,,
2014-03-07 23:52:00,10,KB9VLR,44.396,-88.208,LA5GOA/RX2,59.354,5.208,10.140178,-15,0,30,6064,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,AF6CH,39.021,-119.875,14.097118,-19,-1,27,3729,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,AF5ES,35.812,-106.208,14.097129,-14,-1,27,2654,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,VE7ENP,49.896,-119.458,14.097071,-20,-1,27,3578,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,W4AC,26.521,-82.958,14.097148,-5,-1,27,1525,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,W4MO,27.521,-82.958,14.097165,-3,-1,27,1423,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,AD4PT,32.979,-97.125,14.097123,-12,-1,27,1984,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,AI4RY,32.604,-85.458,14.097131,-2,-1,27,1088,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,K4COD,33.104,-84.458,14.097126,-5,-1,27,982,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,W9HLY,40.812,-84.958,14.097126,-10,-1,27,767,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,VE1AIM,44.771,-63.708,14.097133,-10,-1,27,1223,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,GM4SFW,57.521,-4.375,14.097135,-15,-1,27,5413,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,G4DND,50.521,-2.958,14.097128,-14,-1,27,5683,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,2E0DSS,52.479,-2.042,14.097125,-14,-1,27,5686,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,2E1CJF,53.479,-2.542,14.097133,-16,-1,27,5624,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,M6NNB,51.188,-0.292,14.097145,-25,-1,27,5844,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,M5ADA,53.479,-1.125,14.097137,-20,-1,27,5715,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,IK1NET,44.854,7.542,14.097133,-13,-2,27,6651,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,DK6UG,49.521,8.208,14.097124,-9,-1,27,6472,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,PI4THT,52.229,6.875,14.09713,-25,-1,27,6268,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,OZ7IT,55.229,12.292,14.097128,-10,-1,27,6466,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,SM3ULC,59.479,17.708,14.097188,-23,-1,27,6566,,
2014-03-07 22:48:00,14,KC3BOG,38.979,-76.292,4X1RF,32.771,34.958,14.097126,-22,-1,27,9346,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,K6CCA,37.146,-121.625,14.097124,-18,-1,27,3933,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,VE6PDQ/1,53.479,-113.542,14.097124,-16,0,27,3236,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,VE6PDQ,54.729,-113.292,14.097123,-12,-1,27,3258,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,W4AC,26.521,-82.958,14.097145,3,-1,27,1525,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,W4MO,27.521,-82.958,14.097163,2,-1,27,1423,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,AD4PT,32.979,-97.125,14.097121,-8,-1,27,1984,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,AI4RY,32.604,-85.458,14.097129,2,-1,27,1088,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,K4EH,33.521,-84.958,14.097159,-1,-1,27,994,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,K4COD,33.104,-84.458,14.097124,1,-1,27,982,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,VE1AIM,44.771,-63.708,14.097131,-3,-1,27,1223,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,GM4SFW,57.521,-4.375,14.097133,-14,-1,27,5413,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,G4DND,50.521,-2.958,14.097126,-17,-1,27,5683,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,2E0DSS,52.479,-2.042,14.097123,-17,-1,27,5686,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,M6NNB,51.188,-0.292,14.097143,-27,-1,27,5844,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,IK1NET,44.854,7.542,14.097131,-12,-1,27,6651,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,DK6UG,49.521,8.208,14.097122,-7,-1,27,6472,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,DG7RJ,48.312,11.625,14.097123,-25,-1,27,6756,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,DK0SC,49.229,11.042,14.097136,-11,-1,27,6672,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,ON4SAR,51.188,4.208,14.097152,-23,-1,27,6139,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,PI4THT,52.229,6.875,14.097128,-22,-1,27,6268,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,OZ7IT,55.229,12.292,14.097126,-7,-1,27,6466,,
2014-03-07 22:50:00,14,KC3BOG,38.979,-76.292,SM3ULC,59.479,17.708,14.097186,-23,-1,27,6566,,
2014-03-07 23:36:00,14,KC3BWN,39.062,-77.042,K4COD,33.104,-84.458,14.097082,-7,0,33,939,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,AF5ES,35.812,-106.208,14.097052,-23,0,33,2589,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,W4AC,26.521,-82.958,14.09707,-15,0,33,1507,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,W4MO,27.521,-82.958,14.097088,-17,0,33,1403,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,AD4PT,32.979,-97.125,14.097045,-14,0,33,1924,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,KB1MVX,33.521,-84.958,14.097039,-9,0,33,948,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,K4COD,33.104,-84.458,14.097048,-5,0,33,939,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,KD0LKW,46.521,-92.958,14.097035,-15,0,33,1540,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,K9AN,40.104,-88.125,14.097048,-13,0,33,956,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,W9HLY,40.812,-84.958,14.097048,-12,0,33,702,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,VE1AIM,44.771,-63.708,14.097053,-16,0,33,1270,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,GM4SFW,57.521,-4.375,14.097057,-18,0,33,5451,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,IK1NET,44.854,7.542,14.097055,-20,0,33,6698,,
2014-03-07 23:40:00,14,KC3BWN,39.062,-77.042,DK6UG,49.521,8.208,14.097046,-15,0,33,6516,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,AF5ES,35.812,-106.208,14.097183,-26,0,33,2589,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,VE6PDQ/1,53.479,-113.542,14.097178,-19,0,33,3182,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,AD4PT,32.979,-97.125,14.097176,-8,0,33,1924,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,KB1MVX,33.521,-84.958,14.097172,-4,0,33,948,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,K4COD,33.104,-84.458,14.09718,-5,0,33,939,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,K9AN,40.104,-88.125,14.097179,-13,0,33,956,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,W9HLY,40.812,-84.958,14.097179,-30,0,33,702,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,VE1AIM,44.771,-63.708,14.097184,-15,0,33,1270,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,GM4SFW,57.521,-4.375,14.097188,-22,0,33,5451,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,IK1NET,44.854,7.542,14.097186,-22,-1,33,6698,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,DK6UG,49.521,8.208,14.097178,-16,0,33,6516,,
2014-03-07 23:48:00,14,KC3BWN,39.062,-77.042,DK0SC,49.229,11.042,14.097192,-20,0,33,6714,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,K6CCA,37.146,-121.625,14.097179,-28,0,33,3868,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,AF5ES,35.812,-106.208,14.097183,-26,-1,33,2589,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,AD4PT,32.979,-97.125,14.097176,-13,0,33,1924,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,KB1MVX,33.521,-84.958,14.097173,-5,0,33,948,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,K4COD,33.104,-84.458,14.097179,-6,0,33,939,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,KD0LKW,46.521,-92.958,14.097167,-26,0,33,1540,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,K9AN,40.104,-88.125,14.097179,-10,0,33,956,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,VE1AIM,44.771,-63.708,14.097184,-18,0,33,1270,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,2E0DSS,52.479,-2.042,14.097178,-29,0,33,5729,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,IK1NET,44.854,7.542,14.097186,-25,0,33,6698,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,DK6UG,49.521,8.208,14.097177,-15,0,33,6516,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,DK0SC,49.229,11.042,14.097192,-21,0,33,6714,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,OE3VMS,48.688,15.625,14.097179,-28,0,33,7037,,
2014-03-07 23:56:00,14,KC3BWN,39.062,-77.042,LA5WJA,63.104,7.792,14.097178,-26,0,33,5958,,
2014-03-08 00:16:00,10,KC3BWN,39.062,-77.042,KV0S,38.521,-92.958,10.140262,-7,0,33,1387,,
2014-03-08 00:16:00,10,KC3BWN,39.062,-77.042,YV4GJN,10.521,-68.958,10.140212,-23,0,33,3276,,
2014-03-08 00:16:00,10,KC3BWN,39.062,-77.042,VE1MDO,44.688,-63.958,10.140234,-17,0,33,1249,,
2014-03-08 00:16:00,10,KC3BWN,39.062,-77.042,OX3XR,64.188,-51.708,10.140245,-20,0,33,3248,,
